x,Mu
-9.396914e+01,1.761500e+00
-9.247656e+01,1.969371e+00
-9.098398e+01,2.394550e+00
-8.949140e+01,2.539260e+00
-8.799881e+01,nan
-8.650623e+01,2.666983e+00
-8.501365e+01,2.743176e+00
-8.352107e+01,2.781666e+00
-8.202849e+01,nan
-8.053590e+01,2.778619e+00
-7.904332e+01,2.757485e+00
-7.755074e+01,2.702789e+00
-7.605816e+01,2.620957e+00
-7.456558e+01,nan
-7.307300e+01,2.402210e+00
-7.158041e+01,2.046306e+00
-7.008783e+01,2.915757e+00
-6.859525e+01,nan
-6.710267e+01,2.263239e+00
-6.561009e+01,2.241259e+00
-6.411751e+01,2.160683e+00
-6.262492e+01,2.040124e+00
-6.113234e+01,nan
-5.963976e+01,1.941314e+00
-5.814718e+01,1.858582e+00
-5.665460e+01,1.785989e+00
-5.516202e+01,nan
-5.366943e+01,1.724867e+00
-5.217685e+01,1.676120e+00
-5.068427e+01,1.636868e+00
-4.919169e+01,1.612300e+00
-4.769911e+01,nan
-4.620653e+01,1.610216e+00
-4.471394e+01,1.608365e+00
-4.322136e+01,1.723382e+00
-4.172878e+01,nan
-4.023620e+01,1.592793e+00
-3.874362e+01,2.108502e+00
-3.725104e+01,8.746507e-01
-3.575845e+01,6.640567e-01
-3.426587e+01,nan
-3.277329e+01,6.293213e-01
-3.128071e+01,6.223391e-01
-2.978813e+01,6.266478e-01
-2.829555e+01,nan
-2.680296e+01,6.334644e-01
-2.531038e+01,6.397297e-01
-2.381780e+01,6.446919e-01
-2.232522e+01,nan
-2.083264e+01,6.482655e-01
-1.934005e+01,6.505909e-01
-1.784747e+01,6.518589e-01
-1.635489e+01,nan
-1.486231e+01,6.522764e-01
-1.336973e+01,6.520003e-01
-1.187715e+01,6.512106e-01
-1.038456e+01,nan
-8.891983e+00,6.501478e-01
-7.399401e+00,6.488264e-01
-5.906819e+00,6.473253e-01
-4.414238e+00,nan
-2.921656e+00,6.458141e-01
-1.429074e+00,6.443585e-01
6.350742e-02,6.429653e-01
1.556089e+00,nan
3.048671e+00,6.416894e-01
4.541253e+00,6.405718e-01
6.033834e+00,6.396417e-01
7.526416e+00,nan
9.018998e+00,6.389218e-01
1.051158e+01,6.384298e-01
1.200416e+01,6.381700e-01
1.349674e+01,nan
1.498932e+01,6.381452e-01
1.648191e+01,6.383325e-01
1.797449e+01,6.388792e-01
1.946707e+01,nan
2.095965e+01,6.392466e-01
2.245223e+01,6.403948e-01
2.394481e+01,6.381460e-01
2.543740e+01,nan
2.692998e+01,6.416423e-01
2.842256e+01,6.475789e-01
2.991514e+01,6.446349e-01
3.140772e+01,nan
3.290031e+01,6.465193e-01
3.439289e+01,6.494743e-01
3.588547e+01,6.514476e-01
3.737805e+01,nan
3.887063e+01,6.538360e-01
4.036321e+01,6.569756e-01
4.185580e+01,6.586755e-01
4.334838e+01,nan
4.484096e+01,6.642196e-01
4.633354e+01,6.593743e-01
4.782612e+01,6.736545e-01
4.931870e+01,nan
5.081129e+01,6.457295e-01
5.230387e+01,6.421886e-01
5.379645e+01,3.198822e-01
