x,Mu
-9.382806e+01,1.955072e+00
-9.233682e+01,2.031049e+00
-9.084558e+01,2.408657e+00
-8.935434e+01,2.556269e+00
-8.786310e+01,nan
-8.637185e+01,2.723218e+00
-8.488061e+01,2.843906e+00
-8.338937e+01,2.871037e+00
-8.189813e+01,nan
-8.040688e+01,2.692554e+00
-7.891564e+01,2.863933e+00
-7.742440e+01,3.098191e+00
-7.593316e+01,2.501747e+00
-7.444192e+01,nan
-7.295067e+01,2.770036e+00
-7.145943e+01,2.203626e+00
-6.996819e+01,2.949392e+00
-6.847695e+01,nan
-6.698571e+01,2.617955e+00
-6.549446e+01,2.527310e+00
-6.400322e+01,2.479366e+00
-6.251198e+01,nan
-6.102074e+01,2.476869e+00
-5.952949e+01,2.454833e+00
-5.803825e+01,2.626474e+00
-5.654701e+01,2.196689e+00
-5.505577e+01,nan
-5.356453e+01,3.504392e+00
-5.207328e+01,1.241461e+00
-5.058204e+01,8.918978e-01
-4.909080e+01,nan
-4.759956e+01,8.104747e-01
-4.610832e+01,7.785009e-01
-4.461707e+01,7.647466e-01
-4.312583e+01,nan
-4.163459e+01,7.561228e-01
-4.014335e+01,7.475671e-01
-3.865210e+01,7.389995e-01
-3.716086e+01,nan
-3.566962e+01,7.316346e-01
-3.417838e+01,7.256157e-01
-3.268714e+01,7.207232e-01
-3.119589e+01,nan
-2.970465e+01,7.166942e-01
-2.821341e+01,7.133912e-01
-2.672217e+01,7.107606e-01
-2.523093e+01,nan
-2.373968e+01,7.085115e-01
-2.224844e+01,7.066136e-01
-2.075720e+01,7.051024e-01
-1.926596e+01,nan
-1.777471e+01,7.038099e-01
-1.628347e+01,7.026857e-01
-1.479223e+01,7.016818e-01
-1.330099e+01,7.007095e-01
-1.180975e+01,nan
-1.031850e+01,6.995668e-01
-8.827262e+00,6.979012e-01
-7.336019e+00,6.954666e-01
-5.844777e+00,nan
-4.353535e+00,6.924785e-01
-2.862293e+00,6.891663e-01
-1.371051e+00,6.856490e-01
1.201913e-01,nan
1.611433e+00,6.820739e-01
3.102676e+00,6.786285e-01
4.593918e+00,6.752944e-01
6.085160e+00,nan
7.576402e+00,6.722702e-01
9.067644e+00,6.697048e-01
1.055889e+01,6.676608e-01
1.205013e+01,nan
1.354137e+01,6.655577e-01
1.503261e+01,6.644089e-01
1.652385e+01,6.599046e-01
1.801510e+01,nan
1.950634e+01,6.608156e-01
2.099758e+01,6.655685e-01
2.248882e+01,6.600304e-01
2.398007e+01,nan
2.547131e+01,6.591812e-01
2.696255e+01,6.612707e-01
2.845379e+01,6.610499e-01
2.994503e+01,nan
3.143628e+01,6.616424e-01
3.292752e+01,6.623983e-01
3.441876e+01,6.635081e-01
3.591000e+01,nan
3.740124e+01,6.648596e-01
3.889249e+01,6.663858e-01
4.038373e+01,6.683089e-01
4.187497e+01,6.752037e-01
4.336621e+01,6.694690e-01
4.485746e+01,6.722928e-01
4.634870e+01,6.723162e-01
4.783994e+01,6.936187e-01
4.933118e+01,6.664684e-01
5.082242e+01,6.737825e-01
5.231367e+01,6.143332e-01
5.380491e+01,3.166858e-01
