x,Mu
-9.382136e+01,2.014360e+00
-9.233017e+01,2.037752e+00
-9.083899e+01,2.402766e+00
-8.934780e+01,2.529885e+00
-8.785661e+01,nan
-8.636542e+01,2.666696e+00
-8.487423e+01,2.745228e+00
-8.338305e+01,2.796509e+00
-8.189186e+01,nan
-8.040067e+01,2.813411e+00
-7.890948e+01,2.801147e+00
-7.741830e+01,2.708372e+00
-7.592711e+01,nan
-7.443592e+01,2.468044e+00
-7.294473e+01,2.457696e+00
-7.145354e+01,2.455030e+00
-6.996236e+01,2.474611e+00
-6.847117e+01,nan
-6.697998e+01,2.524622e+00
-6.548879e+01,2.288777e+00
-6.399761e+01,2.170347e+00
-6.250642e+01,nan
-6.101523e+01,2.067899e+00
-5.952404e+01,1.988527e+00
-5.803285e+01,1.923921e+00
-5.654167e+01,nan
-5.505048e+01,1.874507e+00
-5.355929e+01,1.839737e+00
-5.206810e+01,1.832003e+00
-5.057691e+01,1.822576e+00
-4.908573e+01,nan
-4.759454e+01,1.944352e+00
-4.610335e+01,1.750403e+00
-4.461216e+01,2.560608e+00
-4.312098e+01,nan
-4.162979e+01,9.682264e-01
-4.013860e+01,7.222338e-01
-3.864741e+01,6.756640e-01
-3.715622e+01,nan
-3.566504e+01,6.631946e-01
-3.417385e+01,6.643016e-01
-3.268266e+01,6.690035e-01
-3.119147e+01,nan
-2.970029e+01,6.737716e-01
-2.820910e+01,6.775294e-01
-2.671791e+01,6.799584e-01
-2.522672e+01,nan
-2.373553e+01,6.810970e-01
-2.224435e+01,6.811251e-01
-2.075316e+01,6.803636e-01
-1.926197e+01,nan
-1.777078e+01,6.788720e-01
-1.627959e+01,6.767434e-01
-1.478841e+01,6.743470e-01
-1.329722e+01,nan
-1.180603e+01,6.717207e-01
-1.031484e+01,6.689513e-01
-8.823656e+00,6.661391e-01
-7.332468e+00,6.463558e-01
-5.841280e+00,6.648349e-01
-4.350092e+00,6.606603e-01
-2.858905e+00,6.580967e-01
-1.367717e+00,6.556980e-01
1.234710e-01,nan
1.614659e+00,6.535014e-01
3.105847e+00,6.514759e-01
4.597034e+00,6.496708e-01
6.088222e+00,nan
7.579410e+00,6.482135e-01
9.070598e+00,6.469589e-01
1.056179e+01,6.459500e-01
1.205297e+01,nan
1.354416e+01,6.453108e-01
1.503535e+01,6.449346e-01
1.652654e+01,6.449511e-01
1.801772e+01,nan
1.950891e+01,6.448507e-01
2.100010e+01,6.455600e-01
2.249129e+01,6.431604e-01
2.398248e+01,nan
2.547366e+01,6.450404e-01
2.696485e+01,6.514666e-01
2.845604e+01,6.484779e-01
2.994723e+01,nan
3.143842e+01,6.485542e-01
3.292960e+01,6.517987e-01
3.442079e+01,6.530556e-01
3.591198e+01,nan
3.740317e+01,6.552540e-01
3.889435e+01,6.574163e-01
4.038554e+01,6.599721e-01
4.187673e+01,nan
4.336792e+01,6.622679e-01
4.485911e+01,6.651356e-01
4.635029e+01,6.660803e-01
4.784148e+01,6.990338e-01
4.933267e+01,6.596165e-01
5.082386e+01,6.693915e-01
5.231504e+01,6.090470e-01
5.380623e+01,3.128139e-01
