x,S11
-9.381683e+01,-1.545750e+01
-9.232567e+01,-1.159532e+01
-9.083451e+01,-9.095473e+00
-8.934335e+01,-7.712485e+00
-8.785220e+01,nan
-8.636104e+01,-6.640315e+00
-8.486988e+01,-5.935198e+00
-8.337872e+01,-5.439188e+00
-8.188756e+01,nan
-8.039641e+01,-5.115882e+00
-7.890525e+01,-4.911230e+00
-7.741409e+01,-4.794805e+00
-7.592293e+01,nan
-7.443177e+01,-4.745232e+00
-7.294062e+01,-4.836946e+00
-7.144946e+01,-5.135192e+00
-6.995830e+01,nan
-6.846714e+01,-5.039111e+00
-6.697598e+01,-5.019420e+00
-6.548482e+01,-5.626390e+00
-6.399367e+01,-5.385675e+00
-6.250251e+01,nan
-6.101135e+01,-5.697595e+00
-5.952019e+01,-5.911560e+00
-5.802903e+01,-6.141321e+00
-5.653788e+01,nan
-5.504672e+01,-6.361890e+00
-5.355556e+01,-6.577634e+00
-5.206440e+01,-6.793567e+00
-5.057324e+01,nan
-4.908209e+01,-7.008902e+00
-4.759093e+01,-7.224309e+00
-4.609977e+01,-7.440529e+00
-4.460861e+01,nan
-4.311745e+01,-7.667073e+00
-4.162629e+01,-7.902616e+00
-4.013514e+01,-8.279395e+00
-3.864398e+01,-8.493369e+00
-3.715282e+01,nan
-3.566166e+01,-1.074352e+01
-3.417050e+01,-6.534495e+00
-3.267935e+01,-8.587831e+00
-3.118819e+01,nan
-2.969703e+01,-9.058229e+00
-2.820587e+01,-9.323195e+00
-2.671471e+01,-9.537271e+00
-2.522355e+01,nan
-2.373240e+01,-9.722558e+00
-2.224124e+01,-9.898348e+00
-2.075008e+01,-1.007664e+01
-1.925892e+01,nan
-1.776776e+01,-1.025859e+01
-1.627661e+01,-1.044540e+01
-1.478545e+01,-1.063342e+01
-1.329429e+01,nan
-1.180313e+01,-1.082336e+01
-1.031197e+01,-1.101612e+01
-8.820815e+00,-1.120935e+01
-7.329657e+00,nan
-5.838499e+00,-1.140458e+01
-4.347341e+00,-1.160330e+01
-2.856183e+00,-1.180561e+01
-1.365025e+00,nan
1.261336e-01,-1.201198e+01
1.617292e+00,-1.222305e+01
3.108450e+00,-1.243976e+01
4.599608e+00,-1.266287e+01
6.090766e+00,nan
7.581924e+00,-1.289498e+01
9.073082e+00,-1.313344e+01
1.056424e+01,-1.338051e+01
1.205540e+01,nan
1.354656e+01,-1.363966e+01
1.503771e+01,-1.390974e+01
1.652887e+01,-1.419368e+01
1.802003e+01,nan
1.951119e+01,-1.449646e+01
2.100235e+01,-1.482025e+01
2.249351e+01,-1.518243e+01
2.398466e+01,nan
2.547582e+01,-1.556637e+01
2.696698e+01,-1.606118e+01
2.845814e+01,-1.637764e+01
2.994930e+01,nan
3.144045e+01,-1.684469e+01
3.293161e+01,-1.757159e+01
3.442277e+01,-1.820060e+01
3.591393e+01,nan
3.740509e+01,-1.895970e+01
3.889625e+01,-1.988787e+01
4.038740e+01,-2.101278e+01
4.187856e+01,nan
4.336972e+01,-2.244881e+01
4.486088e+01,-2.430710e+01
4.635204e+01,-2.696273e+01
4.784319e+01,-3.906377e+01
4.933435e+01,-3.014894e+01
5.082551e+01,-3.715282e+01
5.231667e+01,-5.663051e+01
5.380783e+01,-1.008915e+02
