x,S11
-9.396330e+01,-1.627642e+01
-9.247077e+01,-1.174744e+01
-9.097824e+01,-9.100389e+00
-8.948571e+01,-7.679467e+00
-8.799318e+01,nan
-8.650065e+01,-6.623895e+00
-8.500812e+01,-5.926886e+00
-8.351559e+01,-5.429362e+00
-8.202306e+01,nan
-8.053054e+01,-5.107814e+00
-7.903801e+01,-4.917328e+00
-7.754548e+01,-4.804654e+00
-7.605295e+01,-4.759480e+00
-7.456042e+01,nan
-7.306789e+01,-4.779777e+00
-7.157536e+01,-4.837819e+00
-7.008283e+01,-5.120461e+00
-6.859030e+01,nan
-6.709777e+01,-5.317252e+00
-6.560524e+01,-5.037825e+00
-6.411271e+01,-5.705302e+00
-6.262018e+01,nan
-6.112765e+01,-5.633882e+00
-5.963512e+01,-5.798701e+00
-5.814260e+01,-6.033069e+00
-5.665007e+01,-6.270919e+00
-5.515754e+01,nan
-5.366501e+01,-6.494025e+00
-5.217248e+01,-6.702675e+00
-5.067995e+01,-6.921792e+00
-4.918742e+01,nan
-4.769489e+01,-7.139200e+00
-4.620236e+01,-7.344046e+00
-4.470983e+01,-7.555351e+00
-4.321730e+01,-7.772069e+00
-4.172477e+01,nan
-4.023224e+01,-7.978841e+00
-3.873971e+01,-8.202287e+00
-3.724718e+01,-8.444213e+00
-3.575466e+01,nan
-3.426213e+01,-8.808092e+00
-3.276960e+01,-9.009014e+00
-3.127707e+01,-1.116855e+01
-2.978454e+01,nan
-2.829201e+01,-7.077288e+00
-2.679948e+01,-9.079283e+00
-2.530695e+01,-9.552871e+00
-2.381442e+01,nan
-2.232189e+01,-9.805944e+00
-2.082936e+01,-1.001611e+01
-1.933683e+01,-1.020024e+01
-1.784430e+01,nan
-1.635177e+01,-1.037795e+01
-1.485924e+01,-1.055934e+01
-1.336672e+01,-1.074548e+01
-1.187419e+01,nan
-1.038166e+01,-1.093647e+01
-8.889127e+00,-1.113131e+01
-7.396598e+00,-1.133034e+01
-5.904069e+00,-1.535491e+01
-4.411539e+00,-1.120060e+01
-2.919010e+00,-1.173769e+01
-1.426481e+00,-1.194681e+01
6.604856e-02,-1.417251e+01
1.558578e+00,-1.177820e+01
3.051107e+00,-1.237947e+01
4.543637e+00,-1.260314e+01
6.036166e+00,-1.496374e+01
7.528695e+00,-1.242865e+01
9.021225e+00,-1.307364e+01
1.051375e+01,-1.332247e+01
1.200628e+01,-1.475331e+01
1.349881e+01,-1.321243e+01
1.499134e+01,-1.385472e+01
1.648387e+01,-1.414203e+01
1.797640e+01,-1.508824e+01
1.946893e+01,-1.408597e+01
2.096146e+01,-1.477183e+01
2.245399e+01,-1.512205e+01
2.394652e+01,-1.553554e+01
2.543905e+01,-1.532546e+01
2.693158e+01,-1.592754e+01
2.842411e+01,-1.638943e+01
2.991664e+01,-1.698031e+01
3.140916e+01,nan
3.290169e+01,-1.740117e+01
3.439422e+01,-1.804491e+01
3.588675e+01,-1.889756e+01
3.737928e+01,nan
3.887181e+01,-1.981054e+01
4.036434e+01,-2.091247e+01
4.185687e+01,-2.236206e+01
4.334940e+01,nan
4.484193e+01,-2.410420e+01
4.633446e+01,-2.697258e+01
4.782699e+01,-3.007864e+01
4.931952e+01,nan
5.081205e+01,-3.829752e+01
5.230458e+01,-5.193272e+01
5.379710e+01,-1.050330e+02
