x,S12
-9.382136e+01,2.849245e+01
-9.233017e+01,2.503087e+01
-9.083899e+01,2.224783e+01
-8.934780e+01,1.980657e+01
-8.785661e+01,nan
-8.636542e+01,1.800393e+01
-8.487423e+01,1.666382e+01
-8.338305e+01,1.564277e+01
-8.189186e+01,nan
-8.040067e+01,1.485552e+01
-7.890948e+01,1.423094e+01
-7.741830e+01,1.377749e+01
-7.592711e+01,nan
-7.443592e+01,1.327225e+01
-7.294473e+01,1.275101e+01
-7.145354e+01,1.294277e+01
-6.996236e+01,1.230149e+01
-6.847117e+01,nan
-6.697998e+01,1.225144e+01
-6.548879e+01,1.210097e+01
-6.399761e+01,1.195221e+01
-6.250642e+01,nan
-6.101523e+01,1.183580e+01
-5.952404e+01,1.176255e+01
-5.803285e+01,1.174503e+01
-5.654167e+01,nan
-5.505048e+01,1.180009e+01
-5.355929e+01,1.195866e+01
-5.206810e+01,1.228813e+01
-5.057691e+01,1.289725e+01
-4.908573e+01,nan
-4.759454e+01,1.419070e+01
-4.610335e+01,1.668961e+01
-4.461216e+01,1.249472e+01
-4.312098e+01,nan
-4.162979e+01,7.274438e+00
-4.013860e+01,5.776797e+00
-3.864741e+01,5.608757e+00
-3.715622e+01,nan
-3.566504e+01,5.658079e+00
-3.417385e+01,5.798172e+00
-3.268266e+01,5.961541e+00
-3.119147e+01,nan
-2.970029e+01,6.127148e+00
-2.820910e+01,6.286163e+00
-2.671791e+01,6.435414e+00
-2.522672e+01,nan
-2.373553e+01,6.574594e+00
-2.224435e+01,6.703502e+00
-2.075316e+01,6.823655e+00
-1.926197e+01,nan
-1.777078e+01,6.936876e+00
-1.627959e+01,7.042566e+00
-1.478841e+01,7.143923e+00
-1.329722e+01,nan
-1.180603e+01,7.242518e+00
-1.031484e+01,7.339467e+00
-8.823656e+00,7.435972e+00
-7.332468e+00,9.827864e+00
-5.841280e+00,7.333582e+00
-4.350092e+00,7.631948e+00
-2.858905e+00,7.733419e+00
-1.367717e+00,7.838492e+00
1.234710e-01,nan
1.614659e+00,7.948134e+00
3.105847e+00,8.063333e+00
4.597034e+00,8.183321e+00
6.088222e+00,nan
7.579410e+00,8.310974e+00
9.070598e+00,8.446981e+00
1.056179e+01,8.590873e+00
1.205297e+01,nan
1.354416e+01,8.745474e+00
1.503535e+01,8.912420e+00
1.652654e+01,9.094438e+00
1.801772e+01,nan
1.950891e+01,9.294997e+00
2.100010e+01,9.515228e+00
2.249129e+01,9.755023e+00
2.398248e+01,nan
2.547366e+01,9.920601e+00
2.696485e+01,1.027165e+01
2.845604e+01,1.061789e+01
2.994723e+01,nan
3.143842e+01,1.092039e+01
3.292960e+01,1.133794e+01
3.442079e+01,1.178925e+01
3.591198e+01,nan
3.740317e+01,1.232834e+01
3.889435e+01,1.296934e+01
4.038554e+01,1.375337e+01
4.187673e+01,nan
4.336792e+01,1.474127e+01
4.485911e+01,1.602615e+01
4.635029e+01,1.780619e+01
4.784148e+01,2.476532e+01
4.933267e+01,1.972269e+01
5.082386e+01,2.471571e+01
5.231504e+01,3.425851e+01
5.380623e+01,3.065318e+01
