x,Mu
-9.381683e+01,2.039450e+00
-9.232567e+01,2.035058e+00
-9.083451e+01,2.388755e+00
-8.934335e+01,2.505127e+00
-8.785220e+01,nan
-8.636104e+01,2.629726e+00
-8.486988e+01,2.696569e+00
-8.337872e+01,2.731714e+00
-8.188756e+01,nan
-8.039641e+01,2.727452e+00
-7.890525e+01,2.693853e+00
-7.741409e+01,2.637273e+00
-7.592293e+01,nan
-7.443177e+01,2.560475e+00
-7.294062e+01,2.419019e+00
-7.144946e+01,2.079796e+00
-6.995830e+01,nan
-6.846714e+01,1.049872e+01
-6.697598e+01,2.721806e+00
-6.548482e+01,2.045138e+00
-6.399367e+01,2.109722e+00
-6.250251e+01,nan
-6.101135e+01,1.966286e+00
-5.952019e+01,1.869248e+00
-5.802903e+01,1.780019e+00
-5.653788e+01,nan
-5.504672e+01,1.702926e+00
-5.355556e+01,1.636252e+00
-5.206440e+01,1.577765e+00
-5.057324e+01,nan
-4.908209e+01,1.527726e+00
-4.759093e+01,1.486715e+00
-4.609977e+01,1.456332e+00
-4.460861e+01,nan
-4.311745e+01,1.437726e+00
-4.162629e+01,1.438891e+00
-4.013514e+01,1.444746e+00
-3.864398e+01,1.550319e+00
-3.715282e+01,nan
-3.566166e+01,1.467060e+00
-3.417050e+01,1.835074e+00
-3.267935e+01,8.144947e-01
-3.118819e+01,nan
-2.969703e+01,6.244170e-01
-2.820587e+01,5.956860e-01
-2.671471e+01,5.916203e-01
-2.522355e+01,nan
-2.373240e+01,5.976797e-01
-2.224124e+01,6.059186e-01
-2.075008e+01,6.134955e-01
-1.925892e+01,nan
-1.776776e+01,6.196680e-01
-1.627661e+01,6.243103e-01
-1.478545e+01,6.276388e-01
-1.329429e+01,nan
-1.180313e+01,6.300409e-01
-1.031197e+01,6.315250e-01
-8.820815e+00,6.323916e-01
-7.329657e+00,nan
-5.838499e+00,6.328463e-01
-4.347341e+00,6.329222e-01
-2.856183e+00,6.327485e-01
-1.365025e+00,nan
1.261336e-01,6.324302e-01
1.617292e+00,6.320469e-01
3.108450e+00,6.316582e-01
4.599608e+00,6.313285e-01
6.090766e+00,nan
7.581924e+00,6.310388e-01
9.073082e+00,6.308475e-01
1.056424e+01,6.309129e-01
1.205540e+01,nan
1.354656e+01,6.311017e-01
1.503771e+01,6.314924e-01
1.652887e+01,6.321712e-01
1.802003e+01,nan
1.951119e+01,6.330028e-01
2.100235e+01,6.341106e-01
2.249351e+01,6.350847e-01
2.398466e+01,nan
2.547582e+01,6.367313e-01
2.696698e+01,6.356830e-01
2.845814e+01,6.378126e-01
2.994930e+01,nan
3.144045e+01,6.447871e-01
3.293161e+01,6.438706e-01
3.442277e+01,6.446247e-01
3.591393e+01,nan
3.740509e+01,6.485030e-01
3.889625e+01,6.506693e-01
4.038740e+01,6.537353e-01
4.187856e+01,nan
4.336972e+01,6.564931e-01
4.486088e+01,6.596522e-01
4.635204e+01,6.613014e-01
4.784319e+01,6.699543e-01
4.933435e+01,6.582287e-01
5.082551e+01,6.663011e-01
5.231667e+01,6.041261e-01
5.380783e+01,3.094060e-01
