x,S12
-9.395559e+01,2.680039e+01
-9.246312e+01,2.369824e+01
-9.097065e+01,2.117188e+01
-8.947818e+01,1.878360e+01
-8.798571e+01,nan
-8.649324e+01,1.701062e+01
-8.500077e+01,1.567911e+01
-8.350830e+01,1.466009e+01
-8.201583e+01,nan
-8.052336e+01,1.386524e+01
-7.903089e+01,1.323377e+01
-7.753842e+01,1.272445e+01
-7.604595e+01,nan
-7.455348e+01,1.229851e+01
-7.306101e+01,1.193518e+01
-7.156854e+01,1.162101e+01
-7.007607e+01,1.116963e+01
-6.858360e+01,1.570762e+01
-6.709113e+01,1.110818e+01
-6.559866e+01,1.088852e+01
-6.410619e+01,1.069619e+01
-6.261372e+01,nan
-6.112125e+01,1.052589e+01
-5.962878e+01,1.038914e+01
-5.813631e+01,1.005029e+01
-5.664384e+01,nan
-5.515137e+01,1.013964e+01
-5.365890e+01,9.894890e+00
-5.216643e+01,9.781701e+00
-5.067396e+01,nan
-4.918149e+01,9.719209e+00
-4.768902e+01,9.622689e+00
-4.619655e+01,9.532509e+00
-4.470407e+01,9.449106e+00
-4.321160e+01,nan
-4.171913e+01,9.374967e+00
-4.022666e+01,9.310560e+00
-3.873419e+01,9.263636e+00
-3.724172e+01,nan
-3.574925e+01,9.230318e+00
-3.425678e+01,9.203823e+00
-3.276431e+01,9.190530e+00
-3.127184e+01,nan
-2.977937e+01,9.195588e+00
-2.828690e+01,9.227403e+00
-2.679443e+01,9.272266e+00
-2.530196e+01,9.348087e+00
-2.380949e+01,nan
-2.231702e+01,9.462382e+00
-2.082455e+01,9.647782e+00
-1.933208e+01,9.903849e+00
-1.783961e+01,nan
-1.634714e+01,1.029678e+01
-1.485467e+01,1.089166e+01
-1.336220e+01,1.202901e+01
-1.186973e+01,nan
-1.037726e+01,1.411503e+01
-8.884789e+00,1.082104e+01
-7.392319e+00,6.889597e+00
-5.899848e+00,nan
-4.407378e+00,5.846779e+00
-2.914908e+00,5.908322e+00
-1.422438e+00,6.108751e+00
7.003258e-02,nan
1.562503e+00,6.368480e+00
3.054973e+00,6.638401e+00
4.547443e+00,6.905011e+00
6.039914e+00,nan
7.532384e+00,7.163767e+00
9.024854e+00,7.412815e+00
1.051732e+01,7.654769e+00
1.200979e+01,nan
1.350226e+01,7.895297e+00
1.499474e+01,8.134186e+00
1.648721e+01,8.376593e+00
1.797968e+01,nan
1.947215e+01,8.625116e+00
2.096462e+01,8.883532e+00
2.245709e+01,9.155884e+00
2.394956e+01,nan
2.544203e+01,9.446359e+00
2.693450e+01,9.759738e+00
2.842697e+01,1.010154e+01
2.991944e+01,1.388319e+01
3.141191e+01,1.018230e+01
3.290438e+01,1.089719e+01
3.439685e+01,1.137501e+01
3.588932e+01,1.415734e+01
3.738179e+01,1.150610e+01
3.887426e+01,1.258173e+01
4.036673e+01,1.338240e+01
4.185920e+01,1.554782e+01
4.335167e+01,1.396542e+01
4.484414e+01,1.552480e+01
4.633661e+01,1.736786e+01
4.782908e+01,1.992200e+01
4.932155e+01,nan
5.081402e+01,2.420315e+01
5.230649e+01,3.270012e+01
5.379896e+01,3.142872e+01
