x,Mu
-9.399002e+01,1.693454e+00
-9.249724e+01,1.949243e+00
-9.100446e+01,2.400708e+00
-8.951167e+01,2.586391e+00
-8.801889e+01,nan
-8.652611e+01,2.775176e+00
-8.503333e+01,2.898779e+00
-8.354055e+01,2.829759e+00
-8.204776e+01,2.778334e+00
-8.055498e+01,nan
-7.906220e+01,3.528874e+00
-7.756942e+01,2.699011e+00
-7.607664e+01,2.895084e+00
-7.458385e+01,2.855404e+00
-7.309107e+01,nan
-7.159829e+01,1.906900e+00
-7.010551e+01,3.216758e+00
-6.861272e+01,2.946052e+00
-6.711994e+01,2.932300e+00
-6.562716e+01,nan
-6.413438e+01,2.900825e+00
-6.264160e+01,3.135586e+00
-6.114881e+01,2.503536e+00
-5.965603e+01,5.034452e+00
-5.816325e+01,nan
-5.667047e+01,1.457353e+00
-5.517769e+01,1.020410e+00
-5.368490e+01,9.037972e-01
-5.219212e+01,nan
-5.069934e+01,8.469896e-01
-4.920656e+01,8.111935e-01
-4.771377e+01,7.856498e-01
-4.622099e+01,nan
-4.472821e+01,7.669523e-01
-4.323543e+01,7.530565e-01
-4.174265e+01,7.424150e-01
-4.024986e+01,nan
-3.875708e+01,7.341127e-01
-3.726430e+01,7.275394e-01
-3.577152e+01,7.222790e-01
-3.427874e+01,nan
-3.278595e+01,7.180330e-01
-3.129317e+01,7.145816e-01
-2.980039e+01,7.117637e-01
-2.830761e+01,nan
-2.681482e+01,7.094345e-01
-2.532204e+01,7.075001e-01
-2.382926e+01,7.059420e-01
-2.233648e+01,nan
-2.084370e+01,7.046742e-01
-1.935091e+01,7.035988e-01
-1.785813e+01,7.026840e-01
-1.636535e+01,nan
-1.487257e+01,7.019721e-01
-1.337979e+01,7.013993e-01
-1.188700e+01,7.009230e-01
-1.039422e+01,nan
-8.901439e+00,7.005314e-01
-7.408657e+00,7.002073e-01
-5.915875e+00,6.999294e-01
-4.423093e+00,nan
-2.930311e+00,6.996676e-01
-1.437529e+00,6.993645e-01
5.525352e-02,6.988444e-01
1.548036e+00,nan
3.040818e+00,6.977276e-01
4.533600e+00,6.957430e-01
6.026382e+00,6.932037e-01
7.519164e+00,nan
9.011946e+00,6.905560e-01
1.050473e+01,6.875061e-01
1.199751e+01,6.851173e-01
1.349029e+01,nan
1.498307e+01,6.788427e-01
1.647586e+01,6.798890e-01
1.796864e+01,6.821354e-01
1.946142e+01,nan
2.095420e+01,6.744681e-01
2.244699e+01,6.736649e-01
2.393977e+01,6.738708e-01
2.543255e+01,nan
2.692533e+01,6.727868e-01
2.841811e+01,6.724018e-01
2.991090e+01,6.722305e-01
3.140368e+01,nan
3.289646e+01,6.723818e-01
3.438924e+01,6.727621e-01
3.588202e+01,6.734948e-01
3.737481e+01,nan
3.886759e+01,6.742684e-01
4.036037e+01,6.759301e-01
4.185315e+01,6.761028e-01
4.334594e+01,nan
4.483872e+01,6.803573e-01
4.633150e+01,6.739601e-01
4.782428e+01,6.873396e-01
4.931706e+01,nan
5.080985e+01,6.578542e-01
5.230263e+01,6.525530e-01
5.379541e+01,3.272737e-01
