x,Mu
-9.394603e+01,1.705793e+00
-9.245346e+01,1.908521e+00
-9.096090e+01,2.278368e+00
-8.946834e+01,2.391185e+00
-8.797578e+01,2.274938e+00
-8.648322e+01,2.472743e+00
-8.499065e+01,2.508811e+00
-8.349809e+01,2.517626e+00
-8.200553e+01,nan
-8.051297e+01,2.494495e+00
-7.902041e+01,2.441387e+00
-7.752784e+01,2.367643e+00
-7.603528e+01,nan
-7.454272e+01,2.269257e+00
-7.305016e+01,2.127042e+00
-7.155760e+01,1.316186e+00
-7.006503e+01,nan
-6.857247e+01,2.290499e+00
-6.707991e+01,2.074924e+00
-6.558735e+01,1.952265e+00
-6.409479e+01,nan
-6.260222e+01,1.851095e+00
-6.110966e+01,1.759840e+00
-5.961710e+01,1.675611e+00
-5.812454e+01,nan
-5.663198e+01,1.597822e+00
-5.513941e+01,1.526350e+00
-5.364685e+01,1.457428e+00
-5.215429e+01,1.327011e+00
-5.066173e+01,1.609095e+00
-4.916917e+01,1.336472e+00
-4.767661e+01,1.282518e+00
-4.618404e+01,1.232884e+00
-4.469148e+01,nan
-4.319892e+01,1.188033e+00
-4.170636e+01,1.144911e+00
-4.021380e+01,1.106180e+00
-3.872123e+01,nan
-3.722867e+01,1.070485e+00
-3.573611e+01,1.036065e+00
-3.424355e+01,1.000317e+00
-3.275099e+01,nan
-3.125842e+01,9.680225e-01
-2.976586e+01,9.535135e-01
-2.827330e+01,9.174523e-01
-2.678074e+01,nan
-2.528818e+01,9.018593e-01
-2.379561e+01,8.838307e-01
-2.230305e+01,8.634940e-01
-2.081049e+01,nan
-1.931793e+01,8.445637e-01
-1.782537e+01,8.284024e-01
-1.633280e+01,8.126599e-01
-1.484024e+01,nan
-1.334768e+01,7.982887e-01
-1.185512e+01,7.854210e-01
-1.036256e+01,7.735577e-01
-8.869994e+00,7.626591e-01
-7.377432e+00,nan
-5.884870e+00,7.530624e-01
-4.392309e+00,7.444553e-01
-2.899747e+00,7.361820e-01
-1.407185e+00,nan
8.537735e-02,7.287100e-01
1.577939e+00,7.222550e-01
3.070501e+00,7.165009e-01
4.563063e+00,nan
6.055625e+00,7.114399e-01
7.548187e+00,7.076327e-01
9.040749e+00,7.046022e-01
1.053331e+01,nan
1.202587e+01,7.013016e-01
1.351843e+01,6.995283e-01
1.501100e+01,6.984090e-01
1.650356e+01,nan
1.799612e+01,6.981921e-01
1.948868e+01,6.991026e-01
2.098124e+01,7.014864e-01
2.247381e+01,nan
2.396637e+01,7.047981e-01
2.545893e+01,7.095853e-01
2.695149e+01,7.168087e-01
2.844405e+01,6.914055e-01
2.993662e+01,9.132684e-01
3.142918e+01,7.403701e-01
3.292174e+01,7.602828e-01
3.441430e+01,7.838876e-01
3.590686e+01,nan
3.739943e+01,8.404439e-01
3.889199e+01,8.511155e-01
4.038455e+01,8.405091e-01
4.187711e+01,nan
4.336967e+01,5.616230e-01
4.486224e+01,5.117686e-01
4.635480e+01,5.276298e-01
4.784736e+01,nan
4.933992e+01,5.562385e-01
5.083248e+01,5.483273e-01
5.232505e+01,5.604822e-01
5.381761e+01,2.629661e-01
