x,S11
-9.394464e+01,-1.575625e+01
-9.245157e+01,-1.131951e+01
-9.095850e+01,-8.880151e+00
-8.946543e+01,-7.362874e+00
-8.797236e+01,-9.596849e+00
-8.647929e+01,-6.552089e+00
-8.498622e+01,-5.899048e+00
-8.349315e+01,-5.443692e+00
-8.200008e+01,nan
-8.050701e+01,-5.146730e+00
-7.901395e+01,-4.969455e+00
-7.752088e+01,-4.880501e+00
-7.602781e+01,nan
-7.453474e+01,-4.857604e+00
-7.304167e+01,-4.887645e+00
-7.154860e+01,-4.958136e+00
-7.005553e+01,nan
-6.856246e+01,-5.058832e+00
-6.706939e+01,-5.183341e+00
-6.557632e+01,-5.330756e+00
-6.408326e+01,nan
-6.259019e+01,-5.492874e+00
-6.109712e+01,-5.664101e+00
-5.960405e+01,-5.843840e+00
-5.811098e+01,nan
-5.661791e+01,-6.029529e+00
-5.512484e+01,-6.217918e+00
-5.363177e+01,-6.408019e+00
-5.213870e+01,nan
-5.064564e+01,-6.604830e+00
-4.915257e+01,-6.802975e+00
-4.765950e+01,-6.999294e+00
-4.616643e+01,-7.074825e+00
-4.467336e+01,-1.009384e+01
-4.318029e+01,-7.391243e+00
-4.168722e+01,-7.583075e+00
-4.019415e+01,-7.774734e+00
-3.870108e+01,nan
-3.720801e+01,-7.973073e+00
-3.571495e+01,-8.165203e+00
-3.422188e+01,-8.358288e+00
-3.272881e+01,nan
-3.123574e+01,-8.562174e+00
-2.974267e+01,-8.764978e+00
-2.824960e+01,-8.963262e+00
-2.675653e+01,nan
-2.526346e+01,-9.110058e+00
-2.377039e+01,-9.344042e+00
-2.227733e+01,-9.497372e+00
-2.078426e+01,nan
-1.929119e+01,-9.693916e+00
-1.779812e+01,-9.900873e+00
-1.630505e+01,-1.010415e+01
-1.481198e+01,nan
-1.331891e+01,-1.030248e+01
-1.182584e+01,-1.050141e+01
-1.033277e+01,-1.071212e+01
-8.839704e+00,nan
-7.346635e+00,-1.092271e+01
-5.853566e+00,-1.113480e+01
-4.360498e+00,-1.135170e+01
-2.867429e+00,-1.157343e+01
-1.374360e+00,nan
1.187094e-01,-1.179725e+01
1.611778e+00,-1.202590e+01
3.104847e+00,-1.227094e+01
4.597916e+00,nan
6.090985e+00,-1.252327e+01
7.584054e+00,-1.277951e+01
9.077123e+00,-1.304716e+01
1.057019e+01,nan
1.206326e+01,-1.332549e+01
1.355633e+01,-1.361391e+01
1.504940e+01,-1.391423e+01
1.654247e+01,nan
1.803554e+01,-1.424135e+01
1.952861e+01,-1.459061e+01
2.102167e+01,-1.495600e+01
2.251474e+01,nan
2.400781e+01,-1.535087e+01
2.550088e+01,-1.577788e+01
2.699395e+01,-1.624223e+01
2.848702e+01,nan
2.998009e+01,-1.675037e+01
3.147316e+01,-1.733034e+01
3.296623e+01,-1.799095e+01
3.445930e+01,nan
3.595236e+01,-1.874161e+01
3.744543e+01,-1.962460e+01
3.893850e+01,-2.068262e+01
4.043157e+01,-2.198731e+01
4.192464e+01,nan
4.341771e+01,-2.361367e+01
4.491078e+01,-2.588504e+01
4.640385e+01,-2.885040e+01
4.789692e+01,nan
4.938999e+01,-3.663129e+01
5.088305e+01,-3.837258e+01
5.237612e+01,-5.517802e+01
5.386919e+01,-1.085059e+02
