x,Mu
-9.396330e+01,1.766216e+00
-9.247077e+01,1.965203e+00
-9.097824e+01,2.378422e+00
-8.948571e+01,2.512180e+00
-8.799318e+01,nan
-8.650065e+01,2.634233e+00
-8.500812e+01,2.693492e+00
-8.351559e+01,2.724975e+00
-8.202306e+01,nan
-8.053054e+01,2.716621e+00
-7.903801e+01,2.671247e+00
-7.754548e+01,2.607190e+00
-7.605295e+01,2.524330e+00
-7.456042e+01,nan
-7.306789e+01,2.409164e+00
-7.157536e+01,2.219144e+00
-7.008283e+01,3.995816e+00
-6.859030e+01,nan
-6.709777e+01,2.194718e+00
-6.560524e+01,2.343192e+00
-6.411271e+01,1.960996e+00
-6.262018e+01,nan
-6.112765e+01,1.944176e+00
-5.963512e+01,1.871649e+00
-5.814260e+01,1.778232e+00
-5.665007e+01,1.691727e+00
-5.515754e+01,nan
-5.366501e+01,1.616094e+00
-5.217248e+01,1.552508e+00
-5.067995e+01,1.493951e+00
-4.918742e+01,nan
-4.769489e+01,1.441101e+00
-4.620236e+01,1.397332e+00
-4.470983e+01,1.360013e+00
-4.321730e+01,1.328532e+00
-4.172477e+01,nan
-4.023224e+01,1.307724e+00
-3.873971e+01,1.297367e+00
-3.724718e+01,1.302373e+00
-3.575466e+01,nan
-3.426213e+01,1.314626e+00
-3.276960e+01,1.416350e+00
-3.127707e+01,1.363171e+00
-2.978454e+01,nan
-2.829201e+01,1.629633e+00
-2.679948e+01,7.544328e-01
-2.530695e+01,5.870079e-01
-2.381442e+01,nan
-2.232189e+01,5.658728e-01
-2.082936e+01,5.653329e-01
-1.933683e+01,5.733492e-01
-1.784430e+01,nan
-1.635177e+01,5.829094e-01
-1.485924e+01,5.916438e-01
-1.336672e+01,5.988773e-01
-1.187419e+01,nan
-1.038166e+01,6.045967e-01
-8.889127e+00,6.090271e-01
-7.396598e+00,6.123639e-01
-5.904069e+00,6.212166e-01
-4.411539e+00,6.142570e-01
-2.919010e+00,6.166654e-01
-1.426481e+00,6.180954e-01
6.604856e-02,6.496031e-01
1.558578e+00,6.133108e-01
3.051107e+00,6.199276e-01
4.543637e+00,6.206638e-01
6.036166e+00,6.515086e-01
7.528695e+00,6.155709e-01
9.021225e+00,6.219695e-01
1.051375e+01,6.226667e-01
1.200628e+01,6.586779e-01
1.349881e+01,6.123294e-01
1.499134e+01,6.243612e-01
1.648387e+01,6.254177e-01
1.797640e+01,6.477276e-01
1.946893e+01,6.147689e-01
2.096146e+01,6.280173e-01
2.245399e+01,6.295262e-01
2.394652e+01,6.334392e-01
2.543905e+01,6.198037e-01
2.693158e+01,6.328799e-01
2.842411e+01,6.351770e-01
2.991664e+01,6.346986e-01
3.140916e+01,nan
3.290169e+01,6.378709e-01
3.439422e+01,6.443960e-01
3.588675e+01,6.451020e-01
3.737928e+01,nan
3.887181e+01,6.471574e-01
4.036434e+01,6.509362e-01
4.185687e+01,6.528031e-01
4.334940e+01,nan
4.484193e+01,6.587171e-01
4.633446e+01,6.543382e-01
4.782699e+01,6.689501e-01
4.931952e+01,nan
5.081205e+01,6.414733e-01
5.230458e+01,6.384432e-01
5.379710e+01,3.170838e-01
