x,S11
-9.394739e+01,-1.576119e+01
-9.245494e+01,-1.134321e+01
-9.096249e+01,-8.882886e+00
-8.947004e+01,-7.371849e+00
-8.797759e+01,-1.157912e+01
-8.648514e+01,-6.543447e+00
-8.499270e+01,-5.884135e+00
-8.350025e+01,-5.425280e+00
-8.200780e+01,nan
-8.051535e+01,-5.130284e+00
-7.902290e+01,-4.951473e+00
-7.753045e+01,-4.859509e+00
-7.603800e+01,nan
-7.454556e+01,-4.836597e+00
-7.305311e+01,-4.865201e+00
-7.156066e+01,-4.934012e+00
-7.006821e+01,nan
-6.857576e+01,-5.038777e+00
-6.708331e+01,-5.169568e+00
-6.559086e+01,-5.316857e+00
-6.409842e+01,nan
-6.260597e+01,-5.479275e+00
-6.111352e+01,-5.651418e+00
-5.962107e+01,-5.830339e+00
-5.812862e+01,nan
-5.663617e+01,-6.019654e+00
-5.514372e+01,-6.215536e+00
-5.365128e+01,-6.411183e+00
-5.215883e+01,-6.609142e+00
-5.066638e+01,nan
-4.917393e+01,-6.804696e+00
-4.768148e+01,-6.999319e+00
-4.618903e+01,-7.200847e+00
-4.469658e+01,nan
-4.320414e+01,-7.398333e+00
-4.171169e+01,-7.604101e+00
-4.021924e+01,-7.837630e+00
-3.872679e+01,nan
-3.723434e+01,-8.049112e+00
-3.574189e+01,-8.148125e+00
-3.424944e+01,-8.446806e+00
-3.275700e+01,nan
-3.126455e+01,-8.574228e+00
-2.977210e+01,-8.765373e+00
-2.827965e+01,-8.976655e+00
-2.678720e+01,nan
-2.529475e+01,-9.177930e+00
-2.380230e+01,-9.372892e+00
-2.230986e+01,-9.575658e+00
-2.081741e+01,nan
-1.932496e+01,-9.777395e+00
-1.783251e+01,-9.977050e+00
-1.634006e+01,-1.017916e+01
-1.484761e+01,-1.038024e+01
-1.335516e+01,nan
-1.186272e+01,-1.057992e+01
-1.037027e+01,-1.079137e+01
-8.877818e+00,-1.100816e+01
-7.385369e+00,nan
-5.892921e+00,-1.122340e+01
-4.400472e+00,-1.144363e+01
-2.908024e+00,-1.166636e+01
-1.415575e+00,nan
7.687355e-02,-1.188912e+01
1.569322e+00,-1.212554e+01
3.061771e+00,-1.237417e+01
4.554219e+00,nan
6.046668e+00,-1.262341e+01
7.539116e+00,-1.288116e+01
9.031565e+00,-1.314721e+01
1.052401e+01,nan
1.201646e+01,-1.341692e+01
1.350891e+01,-1.370647e+01
1.500136e+01,-1.401948e+01
1.649381e+01,-1.398850e+01
1.798626e+01,-1.547837e+01
1.947871e+01,-1.470061e+01
2.097115e+01,-1.510600e+01
2.246360e+01,-1.555600e+01
2.395605e+01,nan
2.544850e+01,-1.618842e+01
2.694095e+01,-1.668292e+01
2.843340e+01,-1.909168e+01
2.992585e+01,nan
3.141829e+01,-1.493492e+01
3.291074e+01,-1.749273e+01
3.440319e+01,-1.861652e+01
3.589564e+01,nan
3.738809e+01,-1.945734e+01
3.888054e+01,-2.043662e+01
4.037299e+01,-2.156408e+01
4.186543e+01,nan
4.335788e+01,-2.302466e+01
4.485033e+01,-2.486533e+01
4.634278e+01,-2.778955e+01
4.783523e+01,nan
4.932768e+01,-3.095832e+01
5.082013e+01,-3.931185e+01
5.231257e+01,-5.262715e+01
5.380502e+01,-1.061241e+02
