x,Mu
-9.395559e+01,8.797536e-01
-9.246312e+01,9.832076e-01
-9.097065e+01,9.880360e-01
-8.947818e+01,9.288426e-01
-8.798571e+01,nan
-8.649324e+01,8.752760e-01
-8.500077e+01,8.345224e-01
-8.350830e+01,8.041495e-01
-8.201583e+01,nan
-8.052336e+01,7.823922e-01
-7.903089e+01,7.671658e-01
-7.753842e+01,7.561222e-01
-7.604595e+01,nan
-7.455348e+01,7.476087e-01
-7.306101e+01,7.407845e-01
-7.156854e+01,7.360348e-01
-7.007607e+01,7.354298e-01
-6.858360e+01,6.816568e-01
-6.709113e+01,7.314549e-01
-6.559866e+01,7.298779e-01
-6.410619e+01,7.278883e-01
-6.261372e+01,nan
-6.112125e+01,7.266493e-01
-5.962878e+01,7.266964e-01
-5.813631e+01,7.337587e-01
-5.664384e+01,nan
-5.515137e+01,7.203664e-01
-5.365890e+01,7.329554e-01
-5.216643e+01,7.320544e-01
-5.067396e+01,nan
-4.918149e+01,7.315128e-01
-4.768902e+01,7.329917e-01
-4.619655e+01,7.343052e-01
-4.470407e+01,7.361710e-01
-4.321160e+01,nan
-4.171913e+01,7.389898e-01
-4.022666e+01,7.420452e-01
-3.873419e+01,7.449836e-01
-3.724172e+01,nan
-3.574925e+01,7.477328e-01
-3.425678e+01,7.519667e-01
-3.276431e+01,7.576491e-01
-3.127184e+01,nan
-2.977937e+01,7.636587e-01
-2.828690e+01,7.708942e-01
-2.679443e+01,7.806753e-01
-2.530196e+01,7.950355e-01
-2.380949e+01,nan
-2.231702e+01,8.150877e-01
-2.082455e+01,8.437702e-01
-1.933208e+01,8.836838e-01
-1.783961e+01,nan
-1.634714e+01,9.532280e-01
-1.485467e+01,1.053922e+00
-1.336220e+01,1.557471e+00
-1.186973e+01,nan
-1.037726e+01,1.775972e+00
-8.884789e+00,-1.156773e+01
-7.392319e+00,2.784254e+00
-5.899848e+00,nan
-4.407378e+00,2.313948e+00
-2.914908e+00,1.923809e+00
-1.422438e+00,1.711726e+00
7.003258e-02,nan
1.562503e+00,1.560377e+00
3.054973e+00,1.450498e+00
4.547443e+00,1.364209e+00
6.039914e+00,nan
7.532384e+00,1.293478e+00
9.024854e+00,1.233502e+00
1.051732e+01,1.181503e+00
1.200979e+01,nan
1.350226e+01,1.135656e+00
1.499474e+01,1.094773e+00
1.648721e+01,1.058341e+00
1.797968e+01,nan
1.947215e+01,1.025117e+00
2.096462e+01,9.944138e-01
2.245709e+01,9.664702e-01
2.394956e+01,nan
2.544203e+01,9.407363e-01
2.693450e+01,9.169212e-01
2.842697e+01,8.947890e-01
2.991944e+01,1.173039e+00
3.141191e+01,8.482402e-01
3.290438e+01,8.548999e-01
3.439685e+01,8.372500e-01
3.588932e+01,1.084680e+00
3.738179e+01,7.710093e-01
3.887426e+01,8.044087e-01
4.036673e+01,7.919787e-01
4.185920e+01,9.080902e-01
4.335167e+01,7.039894e-01
4.484414e+01,7.591240e-01
4.633661e+01,7.560213e-01
4.782908e+01,7.831647e-01
4.932155e+01,nan
5.081402e+01,6.251218e-01
5.230649e+01,9.165423e-01
5.379896e+01,2.773720e-01
