x,Mu
-9.381354e+01,8.858116e-01
-9.232240e+01,9.675981e-01
-9.083125e+01,9.682520e-01
-8.934011e+01,9.121538e-01
-8.784896e+01,nan
-8.635782e+01,8.649054e-01
-8.486667e+01,8.300019e-01
-8.337553e+01,8.041434e-01
-8.188438e+01,nan
-8.039324e+01,7.851646e-01
-7.890209e+01,7.711182e-01
-7.741095e+01,7.607073e-01
-7.591980e+01,nan
-7.442866e+01,7.531036e-01
-7.293751e+01,7.476256e-01
-7.144637e+01,7.437673e-01
-6.995522e+01,nan
-6.846408e+01,7.407527e-01
-6.697293e+01,7.375614e-01
-6.548179e+01,7.408424e-01
-6.399064e+01,nan
-6.249950e+01,7.384676e-01
-6.100835e+01,7.322430e-01
-5.951721e+01,7.487201e-01
-5.802607e+01,7.401906e-01
-5.653492e+01,nan
-5.504378e+01,7.429026e-01
-5.355263e+01,7.455227e-01
-5.206149e+01,7.493358e-01
-5.057034e+01,nan
-4.907920e+01,7.536029e-01
-4.758805e+01,7.587041e-01
-4.609691e+01,7.650446e-01
-4.460576e+01,nan
-4.311462e+01,7.732831e-01
-4.162347e+01,7.844158e-01
-4.013233e+01,7.996496e-01
-3.864118e+01,nan
-3.715004e+01,8.214866e-01
-3.565889e+01,8.540484e-01
-3.416775e+01,9.002172e-01
-3.267660e+01,nan
-3.118546e+01,9.799360e-01
-2.969431e+01,1.096189e+00
-2.820317e+01,1.665512e+00
-2.671202e+01,1.853210e+00
-2.522088e+01,nan
-2.372973e+01,5.505928e+00
-2.223859e+01,3.112836e+00
-2.074745e+01,2.582705e+00
-1.925630e+01,nan
-1.776516e+01,2.113141e+00
-1.627401e+01,1.865192e+00
-1.478287e+01,1.689451e+00
-1.329172e+01,nan
-1.180058e+01,1.563702e+00
-1.030943e+01,1.465387e+00
-8.818287e+00,1.385192e+00
-7.327142e+00,nan
-5.835998e+00,1.317413e+00
-4.344853e+00,1.258710e+00
-2.853708e+00,1.207247e+00
-1.362563e+00,nan
1.285817e-01,1.161710e+00
1.619726e+00,1.120399e+00
3.110871e+00,1.082758e+00
4.602016e+00,nan
6.093161e+00,1.048686e+00
7.584306e+00,1.017543e+00
9.075450e+00,9.889390e-01
1.056660e+01,1.171905e+00
1.205774e+01,9.341334e-01
1.354888e+01,9.382743e-01
1.504003e+01,9.161238e-01
1.653117e+01,8.958625e-01
1.802232e+01,nan
1.951346e+01,8.765426e-01
2.100461e+01,8.587705e-01
2.249575e+01,8.424890e-01
2.398690e+01,nan
2.547804e+01,8.274329e-01
2.696919e+01,8.137077e-01
2.846033e+01,8.007358e-01
2.995148e+01,nan
3.144262e+01,7.888617e-01
3.293377e+01,7.752828e-01
3.442491e+01,7.596555e-01
3.591606e+01,nan
3.740720e+01,7.544999e-01
3.889835e+01,7.572265e-01
4.038949e+01,7.477281e-01
4.188064e+01,nan
4.337178e+01,7.344531e-01
4.486293e+01,7.300995e-01
4.635407e+01,7.178560e-01
4.784521e+01,7.929738e-01
4.933636e+01,7.232456e-01
5.082750e+01,6.470782e-01
5.231865e+01,7.426637e-01
5.380979e+01,2.595365e-01
