x,Mu
-9.401164e+01,8.890813e-01
-9.251864e+01,1.058354e+00
-9.102564e+01,1.106529e+00
-8.953265e+01,1.077600e+00
-8.803965e+01,1.030903e+00
-8.654666e+01,nan
-8.505366e+01,9.929208e-01
-8.356066e+01,1.018336e+00
-8.206767e+01,1.019803e+00
-8.057467e+01,1.048062e+00
-7.908168e+01,nan
-7.758868e+01,1.120213e+00
-7.609569e+01,1.279143e+00
-7.460269e+01,1.525101e+00
-7.310969e+01,2.155831e+00
-7.161670e+01,2.093833e+00
-7.012370e+01,nan
-6.863071e+01,-8.716855e+00
-6.713771e+01,3.516484e+00
-6.564471e+01,2.275854e+00
-6.415172e+01,nan
-6.265872e+01,5.310445e+00
-6.116573e+01,2.778624e+00
-5.967273e+01,2.386996e+00
-5.817974e+01,nan
-5.668674e+01,2.156270e+00
-5.519374e+01,1.987384e+00
-5.370075e+01,1.853152e+00
-5.220775e+01,nan
-5.071476e+01,1.740401e+00
-4.922176e+01,1.643236e+00
-4.772877e+01,1.557903e+00
-4.623577e+01,nan
-4.474277e+01,1.481888e+00
-4.324978e+01,1.413563e+00
-4.175678e+01,1.351743e+00
-4.026379e+01,nan
-3.877079e+01,1.295532e+00
-3.727779e+01,1.244228e+00
-3.578480e+01,1.197264e+00
-3.429180e+01,nan
-3.279881e+01,1.154170e+00
-3.130581e+01,1.114552e+00
-2.981282e+01,1.078071e+00
-2.831982e+01,nan
-2.682682e+01,1.044434e+00
-2.533383e+01,1.013381e+00
-2.384083e+01,9.846986e-01
-2.234784e+01,nan
-2.085484e+01,9.581385e-01
-1.936185e+01,9.336698e-01
-1.786885e+01,9.111405e-01
-1.637585e+01,nan
-1.488286e+01,8.901011e-01
-1.338986e+01,8.705730e-01
-1.189687e+01,8.525687e-01
-1.040387e+01,nan
-8.910875e+00,8.359168e-01
-7.417879e+00,8.205197e-01
-5.924883e+00,8.062987e-01
-4.431887e+00,nan
-2.938891e+00,7.931844e-01
-1.445896e+00,7.811164e-01
4.710012e-02,7.700544e-01
1.540096e+00,nan
3.033092e+00,7.599500e-01
4.526088e+00,7.508740e-01
6.019083e+00,7.421726e-01
7.512079e+00,nan
9.005075e+00,7.347214e-01
1.049807e+01,7.226902e-01
1.199107e+01,7.187215e-01
1.348406e+01,nan
1.497706e+01,7.197113e-01
1.647005e+01,7.107415e-01
1.796305e+01,7.053061e-01
1.945605e+01,nan
2.094904e+01,7.014425e-01
2.244204e+01,6.979215e-01
2.393503e+01,6.954775e-01
2.542803e+01,nan
2.692102e+01,6.935569e-01
2.841402e+01,6.921911e-01
2.990702e+01,6.913663e-01
3.140001e+01,nan
3.289301e+01,6.911039e-01
3.438600e+01,6.914099e-01
3.587900e+01,6.923976e-01
3.737200e+01,nan
3.886499e+01,6.938992e-01
4.035799e+01,6.967017e-01
4.185098e+01,6.983521e-01
4.334398e+01,nan
4.483697e+01,7.064575e-01
4.632997e+01,6.945250e-01
4.782297e+01,7.416284e-01
4.931596e+01,nan
5.080896e+01,6.108596e-01
5.230195e+01,9.055498e-01
5.379495e+01,2.801074e-01
