x,Mu
-9.399002e+01,9.157784e-01
-9.249724e+01,1.062410e+00
-9.100446e+01,1.088995e+00
-8.951167e+01,1.029512e+00
-8.801889e+01,nan
-8.652611e+01,9.757018e-01
-8.503333e+01,9.290825e-01
-8.354055e+01,9.053934e-01
-8.204776e+01,8.865015e-01
-8.055498e+01,nan
-7.906220e+01,8.551401e-01
-7.756942e+01,8.900083e-01
-7.607664e+01,8.844442e-01
-7.458385e+01,8.902965e-01
-7.309107e+01,nan
-7.159829e+01,9.168019e-01
-7.010551e+01,9.626708e-01
-6.861272e+01,1.033350e+00
-6.711994e+01,1.171008e+00
-6.562716e+01,nan
-6.413438e+01,1.404093e+00
-6.264160e+01,2.050028e+00
-6.114881e+01,2.048577e+00
-5.965603e+01,-2.786538e+01
-5.816325e+01,nan
-5.667047e+01,4.671202e+00
-5.517769e+01,4.329730e+00
-5.368490e+01,2.808116e+00
-5.219212e+01,nan
-5.069934e+01,2.400685e+00
-4.920656e+01,2.128807e+00
-4.771377e+01,1.941698e+00
-4.622099e+01,nan
-4.472821e+01,1.798652e+00
-4.323543e+01,1.682998e+00
-4.174265e+01,1.585640e+00
-4.024986e+01,nan
-3.875708e+01,1.502005e+00
-3.726430e+01,1.428627e+00
-3.577152e+01,1.363449e+00
-3.427874e+01,nan
-3.278595e+01,1.305003e+00
-3.129317e+01,1.252218e+00
-2.980039e+01,1.204281e+00
-2.830761e+01,nan
-2.681482e+01,1.160556e+00
-2.532204e+01,1.120532e+00
-2.382926e+01,1.083793e+00
-2.233648e+01,nan
-2.084370e+01,1.049992e+00
-1.935091e+01,1.018833e+00
-1.785813e+01,9.900805e-01
-1.636535e+01,nan
-1.487257e+01,9.634514e-01
-1.337979e+01,9.389698e-01
-1.188700e+01,9.164113e-01
-1.039422e+01,nan
-8.901439e+00,8.952755e-01
-7.408657e+00,8.757075e-01
-5.915875e+00,8.576489e-01
-4.423093e+00,nan
-2.930311e+00,8.409394e-01
-1.437529e+00,8.254867e-01
5.525352e-02,8.112166e-01
1.548036e+00,nan
3.040818e+00,7.980638e-01
4.533600e+00,7.859851e-01
6.026382e+00,7.749285e-01
7.519164e+00,nan
9.011946e+00,7.649720e-01
1.050473e+01,7.554282e-01
1.199751e+01,7.472289e-01
1.349029e+01,nan
1.498307e+01,7.342790e-01
1.647586e+01,7.293108e-01
1.796864e+01,7.297882e-01
1.946142e+01,nan
2.095420e+01,7.210533e-01
2.244699e+01,7.148241e-01
2.393977e+01,7.100226e-01
2.543255e+01,nan
2.692533e+01,7.060137e-01
2.841811e+01,7.031416e-01
2.991090e+01,7.008103e-01
3.140368e+01,nan
3.289646e+01,6.991013e-01
3.438924e+01,6.979895e-01
3.588202e+01,6.975937e-01
3.737481e+01,nan
3.886759e+01,6.977457e-01
4.036037e+01,6.992430e-01
4.185315e+01,6.996229e-01
4.334594e+01,nan
4.483872e+01,7.065407e-01
4.633150e+01,6.934905e-01
4.782428e+01,7.395717e-01
4.931706e+01,nan
5.080985e+01,6.085325e-01
5.230263e+01,9.012180e-01
5.379541e+01,2.780674e-01
