x,S11
-9.421292e+01,-1.960685e+01
-9.271791e+01,-1.414395e+01
-9.122289e+01,-1.798609e+01
-8.972788e+01,-8.290301e+00
-8.823287e+01,nan
-8.673785e+01,-8.973768e+00
-8.524284e+01,-7.812400e+00
-8.374783e+01,-7.427989e+00
-8.225282e+01,nan
-8.075780e+01,-7.106595e+00
-7.926279e+01,-6.908482e+00
-7.776778e+01,-6.786859e+00
-7.627276e+01,nan
-7.477775e+01,-6.745617e+00
-7.328274e+01,-6.773124e+00
-7.178772e+01,-6.858291e+00
-7.029271e+01,nan
-6.879770e+01,-6.992455e+00
-6.730268e+01,-7.163677e+00
-6.580767e+01,-7.362846e+00
-6.431266e+01,nan
-6.281765e+01,-7.584410e+00
-6.132263e+01,-7.823005e+00
-5.982762e+01,-8.074472e+00
-5.833261e+01,nan
-5.683759e+01,-8.335485e+00
-5.534258e+01,-8.603411e+00
-5.384757e+01,-8.876169e+00
-5.235255e+01,nan
-5.085754e+01,-9.152127e+00
-4.936253e+01,-9.430018e+00
-4.786752e+01,-9.708879e+00
-4.637250e+01,nan
-4.487749e+01,-9.987995e+00
-4.338248e+01,-1.026686e+01
-4.188746e+01,-1.054512e+01
-4.039245e+01,nan
-3.889744e+01,-1.082260e+01
-3.740242e+01,-1.109923e+01
-3.590741e+01,-1.137497e+01
-3.441240e+01,nan
-3.291738e+01,-1.165012e+01
-3.142237e+01,-1.192380e+01
-2.992736e+01,-1.219604e+01
-2.843235e+01,nan
-2.693733e+01,-1.247135e+01
-2.544232e+01,-1.274731e+01
-2.394731e+01,-1.302280e+01
-2.245229e+01,nan
-2.095728e+01,-1.329939e+01
-1.946227e+01,-1.357759e+01
-1.796725e+01,-1.385787e+01
-1.647224e+01,nan
-1.497723e+01,-1.414074e+01
-1.348222e+01,-1.442673e+01
-1.198720e+01,-1.471642e+01
-1.049219e+01,nan
-8.997176e+00,-1.501040e+01
-7.502163e+00,-1.530973e+01
-6.007150e+00,-1.561536e+01
-4.512137e+00,nan
-3.017124e+00,-1.593817e+01
-1.522111e+00,-1.626004e+01
-2.709789e-02,-1.667129e+01
1.467915e+00,nan
2.962928e+00,-1.679551e+01
4.457941e+00,-1.723379e+01
5.952954e+00,-1.767428e+01
7.447967e+00,nan
8.942980e+00,-1.800148e+01
1.043799e+01,-1.838024e+01
1.193301e+01,-1.878380e+01
1.342802e+01,nan
1.492303e+01,-1.920919e+01
1.641805e+01,-1.965843e+01
1.791306e+01,-2.013138e+01
1.940807e+01,nan
2.090308e+01,-2.063430e+01
2.239810e+01,-2.117284e+01
2.389311e+01,-2.175372e+01
2.538812e+01,nan
2.688314e+01,-2.238554e+01
2.837815e+01,-2.307926e+01
2.987316e+01,-2.384928e+01
3.136818e+01,nan
3.286319e+01,-2.471455e+01
3.435820e+01,-2.570171e+01
3.585322e+01,-2.684532e+01
3.734823e+01,nan
3.884324e+01,-2.820463e+01
4.033825e+01,-2.983641e+01
4.183327e+01,-3.194409e+01
4.332828e+01,nan
4.482329e+01,-3.446131e+01
4.631831e+01,-3.876278e+01
4.781332e+01,-4.211690e+01
4.930833e+01,nan
5.080335e+01,-5.895845e+01
5.229836e+01,-5.565723e+01
5.379337e+01,-1.792581e+02
