x,Mu
-9.395559e+01,8.400858e-01
-9.246312e+01,9.568368e-01
-9.097065e+01,9.612704e-01
-8.947818e+01,9.092340e-01
-8.798571e+01,nan
-8.649324e+01,8.578067e-01
-8.500077e+01,8.199868e-01
-8.350830e+01,7.926085e-01
-8.201583e+01,nan
-8.052336e+01,7.733653e-01
-7.903089e+01,7.590159e-01
-7.753842e+01,7.481770e-01
-7.604595e+01,nan
-7.455348e+01,7.396842e-01
-7.306101e+01,7.338928e-01
-7.156854e+01,7.302996e-01
-7.007607e+01,7.296620e-01
-6.858360e+01,6.772308e-01
-6.709113e+01,7.253009e-01
-6.559866e+01,7.229273e-01
-6.410619e+01,7.225020e-01
-6.261372e+01,nan
-6.112125e+01,7.213911e-01
-5.962878e+01,7.204756e-01
-5.813631e+01,7.261017e-01
-5.664384e+01,nan
-5.515137e+01,7.148132e-01
-5.365890e+01,7.255141e-01
-5.216643e+01,7.254291e-01
-5.067396e+01,nan
-4.918149e+01,7.244483e-01
-4.768902e+01,7.249574e-01
-4.619655e+01,7.260212e-01
-4.470407e+01,7.281403e-01
-4.321160e+01,nan
-4.171913e+01,7.304283e-01
-4.022666e+01,7.326378e-01
-3.873419e+01,7.342916e-01
-3.724172e+01,nan
-3.574925e+01,7.369376e-01
-3.425678e+01,7.408486e-01
-3.276431e+01,7.448903e-01
-3.127184e+01,nan
-2.977937e+01,7.492893e-01
-2.828690e+01,7.546252e-01
-2.679443e+01,7.623329e-01
-2.530196e+01,7.728139e-01
-2.380949e+01,nan
-2.231702e+01,7.856692e-01
-2.082455e+01,8.004655e-01
-1.933208e+01,8.135581e-01
-1.783961e+01,nan
-1.634714e+01,8.393970e-01
-1.485467e+01,8.915246e-01
-1.336220e+01,1.322145e+00
-1.186973e+01,nan
-1.037726e+01,1.635988e+00
-8.884789e+00,1.493314e+00
-7.392319e+00,2.528090e+00
-5.899848e+00,nan
-4.407378e+00,2.104318e+00
-2.914908e+00,1.764982e+00
-1.422438e+00,1.578096e+00
7.003258e-02,nan
1.562503e+00,1.444619e+00
3.054973e+00,1.347557e+00
4.547443e+00,1.271369e+00
6.039914e+00,nan
7.532384e+00,1.208960e+00
9.024854e+00,1.156084e+00
1.051732e+01,1.110275e+00
1.200979e+01,nan
1.350226e+01,1.069916e+00
1.499474e+01,1.033952e+00
1.648721e+01,1.001962e+00
1.797968e+01,nan
1.947215e+01,9.728299e-01
2.096462e+01,9.458947e-01
2.245709e+01,9.214414e-01
2.394956e+01,nan
2.544203e+01,8.989718e-01
2.693450e+01,8.782294e-01
2.842697e+01,8.590100e-01
2.991944e+01,1.121801e+00
3.141191e+01,8.168231e-01
3.290438e+01,8.245677e-01
3.439685e+01,8.094773e-01
3.588932e+01,1.044852e+00
3.738179e+01,7.484800e-01
3.887426e+01,7.816166e-01
4.036673e+01,7.713700e-01
4.185920e+01,8.846455e-01
4.335167e+01,6.889897e-01
4.484414e+01,7.434062e-01
4.633661e+01,7.424516e-01
4.782908e+01,7.704180e-01
4.932155e+01,nan
5.081402e+01,6.185623e-01
5.230649e+01,9.048260e-01
5.379896e+01,2.762848e-01
