x,Mu
-9.381105e+01,8.276498e-01
-9.231991e+01,9.278923e-01
-9.082876e+01,9.270817e-01
-8.933762e+01,8.834761e-01
-8.784647e+01,7.877744e-01
-8.635533e+01,8.363143e-01
-8.486418e+01,8.059039e-01
-8.337304e+01,7.829515e-01
-8.188189e+01,nan
-8.039075e+01,7.662137e-01
-7.889960e+01,7.538063e-01
-7.740846e+01,7.446977e-01
-7.591731e+01,nan
-7.442617e+01,7.379929e-01
-7.293502e+01,7.330838e-01
-7.144388e+01,7.295192e-01
-6.995273e+01,nan
-6.846159e+01,7.269853e-01
-6.697044e+01,7.251870e-01
-6.547930e+01,7.237755e-01
-6.398815e+01,nan
-6.249701e+01,7.218040e-01
-6.100586e+01,7.238643e-01
-5.951472e+01,7.238725e-01
-5.802357e+01,nan
-5.653243e+01,7.180269e-01
-5.504128e+01,7.297248e-01
-5.355014e+01,7.244625e-01
-5.205899e+01,7.290105e-01
-5.056785e+01,7.091695e-01
-4.907670e+01,7.271312e-01
-4.758556e+01,7.290801e-01
-4.609441e+01,7.311608e-01
-4.460327e+01,nan
-4.311212e+01,7.334876e-01
-4.162098e+01,7.361572e-01
-4.012983e+01,7.393385e-01
-3.863869e+01,nan
-3.714754e+01,7.433064e-01
-3.565640e+01,7.480219e-01
-3.416525e+01,7.539975e-01
-3.267411e+01,nan
-3.118296e+01,7.617513e-01
-2.969182e+01,7.718855e-01
-2.820067e+01,7.848012e-01
-2.670953e+01,nan
-2.521838e+01,8.002094e-01
-2.372724e+01,8.142224e-01
-2.223609e+01,8.411170e-01
-2.074495e+01,nan
-1.925380e+01,8.947927e-01
-1.776266e+01,1.343719e+00
-1.627151e+01,1.662560e+00
-1.478037e+01,nan
-1.328922e+01,1.938476e+00
-1.179808e+01,2.626536e+00
-1.030693e+01,2.185407e+00
-8.815789e+00,1.824376e+00
-7.324644e+00,nan
-5.833499e+00,1.626005e+00
-4.342354e+00,1.485266e+00
-2.851209e+00,1.383373e+00
-1.360064e+00,nan
1.310810e-01,1.303444e+00
1.622226e+00,1.238070e+00
3.113371e+00,1.182786e+00
4.604516e+00,nan
6.095661e+00,1.135412e+00
7.586806e+00,1.093507e+00
9.077951e+00,1.055642e+00
1.056910e+01,nan
1.206024e+01,1.021912e+00
1.355139e+01,9.913805e-01
1.504253e+01,9.636286e-01
1.653368e+01,nan
1.802482e+01,9.380463e-01
1.951597e+01,9.150137e-01
2.100711e+01,8.940653e-01
2.249826e+01,8.740217e-01
2.398940e+01,nan
2.548055e+01,8.556482e-01
2.697169e+01,8.388045e-01
2.846284e+01,8.232245e-01
2.995398e+01,nan
3.144513e+01,8.088373e-01
3.293627e+01,7.955877e-01
3.442742e+01,7.833705e-01
3.591856e+01,nan
3.740971e+01,7.708670e-01
3.890085e+01,7.521305e-01
4.039200e+01,7.430909e-01
4.188314e+01,nan
4.337429e+01,7.531391e-01
4.486543e+01,7.454084e-01
4.635658e+01,7.217212e-01
4.784772e+01,nan
4.933887e+01,7.288871e-01
5.083001e+01,6.504862e-01
5.232116e+01,7.339680e-01
5.381230e+01,2.581505e-01
