x,Mu
-9.395295e+01,8.278117e-01
-9.246055e+01,9.439322e-01
-9.096816e+01,9.498642e-01
-8.947577e+01,9.002025e-01
-8.798337e+01,nan
-8.649098e+01,8.506151e-01
-8.499858e+01,8.143405e-01
-8.350619e+01,7.873860e-01
-8.201380e+01,nan
-8.052140e+01,7.683521e-01
-7.902901e+01,7.547747e-01
-7.753662e+01,7.446261e-01
-7.604422e+01,nan
-7.455183e+01,7.369806e-01
-7.305944e+01,7.309237e-01
-7.156704e+01,7.267209e-01
-7.007465e+01,nan
-6.858226e+01,7.240101e-01
-6.708986e+01,7.221813e-01
-6.559747e+01,7.207439e-01
-6.410508e+01,7.194067e-01
-6.261268e+01,nan
-6.112029e+01,7.181746e-01
-5.962790e+01,7.184122e-01
-5.813550e+01,7.184461e-01
-5.664311e+01,nan
-5.515071e+01,7.174729e-01
-5.365832e+01,7.163074e-01
-5.216593e+01,7.242588e-01
-5.067353e+01,nan
-4.918114e+01,7.117936e-01
-4.768875e+01,7.231531e-01
-4.619635e+01,7.232455e-01
-4.470396e+01,nan
-4.321157e+01,7.218720e-01
-4.171917e+01,7.224648e-01
-4.022678e+01,7.235106e-01
-3.873439e+01,7.253444e-01
-3.724199e+01,nan
-3.574960e+01,7.272120e-01
-3.425721e+01,7.290104e-01
-3.276481e+01,7.304775e-01
-3.127242e+01,nan
-2.978003e+01,7.321397e-01
-2.828763e+01,7.347625e-01
-2.679524e+01,7.378043e-01
-2.530285e+01,nan
-2.381045e+01,7.408934e-01
-2.231806e+01,7.442329e-01
-2.082566e+01,7.482225e-01
-1.933327e+01,nan
-1.784088e+01,7.538766e-01
-1.634848e+01,7.613439e-01
-1.485609e+01,7.708314e-01
-1.336370e+01,7.828101e-01
-1.187130e+01,nan
-1.037891e+01,7.972358e-01
-8.886517e+00,8.107259e-01
-7.394123e+00,8.332506e-01
-5.901730e+00,nan
-4.409336e+00,8.751271e-01
-2.916943e+00,1.268280e+00
-1.424549e+00,1.588208e+00
6.784439e-02,nan
1.560238e+00,2.040634e+00
3.052631e+00,2.382189e+00
4.545025e+00,1.989099e+00
6.037418e+00,nan
7.529812e+00,1.681817e+00
9.022205e+00,1.509816e+00
1.051460e+01,1.386715e+00
1.200699e+01,nan
1.349939e+01,1.297073e+00
1.499178e+01,1.226370e+00
1.648417e+01,1.168341e+00
1.797657e+01,nan
1.946896e+01,1.119024e+00
2.096135e+01,1.076291e+00
2.245375e+01,1.038894e+00
2.394614e+01,nan
2.543853e+01,1.005133e+00
2.693093e+01,9.742305e-01
2.842332e+01,9.461996e-01
2.991571e+01,nan
3.140811e+01,9.203758e-01
3.290050e+01,8.964251e-01
3.439289e+01,8.739878e-01
3.588529e+01,1.124835e+00
3.737768e+01,8.295696e-01
3.887008e+01,8.337250e-01
4.036247e+01,8.168356e-01
4.185486e+01,8.998454e-01
4.334726e+01,7.373218e-01
4.483965e+01,7.911152e-01
4.633204e+01,7.375823e-01
4.782444e+01,7.701951e-01
4.931683e+01,nan
5.080922e+01,6.522844e-01
5.230162e+01,9.290880e-01
5.379401e+01,2.821114e-01
