x,S11
-9.396330e+01,-3.917144e+00
-9.247077e+01,-3.161430e+00
-9.097824e+01,-2.754035e+00
-8.948571e+01,-2.502699e+00
-8.799318e+01,nan
-8.650065e+01,-2.343853e+00
-8.500812e+01,-2.222654e+00
-8.351559e+01,-2.142387e+00
-8.202306e+01,nan
-8.053054e+01,-2.092713e+00
-7.903801e+01,-2.061663e+00
-7.754548e+01,-2.042018e+00
-7.605295e+01,-2.037681e+00
-7.456042e+01,nan
-7.306789e+01,-2.047024e+00
-7.157536e+01,-2.062143e+00
-7.008283e+01,-2.076702e+00
-6.859030e+01,nan
-6.709777e+01,-2.110442e+00
-6.560524e+01,-2.147082e+00
-6.411271e+01,-2.155664e+00
-6.262018e+01,nan
-6.112765e+01,-2.203284e+00
-5.963512e+01,-2.252241e+00
-5.814260e+01,-2.295730e+00
-5.665007e+01,-2.335402e+00
-5.515754e+01,nan
-5.366501e+01,-2.379053e+00
-5.217248e+01,-2.428216e+00
-5.067995e+01,-2.474775e+00
-4.918742e+01,nan
-4.769489e+01,-2.519881e+00
-4.620236e+01,-2.568976e+00
-4.470983e+01,-2.617469e+00
-4.321730e+01,-2.659567e+00
-4.172477e+01,nan
-4.023224e+01,-2.697168e+00
-3.873971e+01,-2.748484e+00
-3.724718e+01,-2.808465e+00
-3.575466e+01,nan
-3.426213e+01,-2.955659e+00
-3.276960e+01,-3.003238e+00
-3.127707e+01,-5.362753e+00
-2.978454e+01,nan
-2.829201e+01,-1.454001e+00
-2.679948e+01,-3.259495e+00
-2.530695e+01,-3.280904e+00
-2.381442e+01,nan
-2.232189e+01,-3.493722e+00
-2.082936e+01,-3.591927e+00
-1.933683e+01,-3.684888e+00
-1.784430e+01,nan
-1.635177e+01,-3.766717e+00
-1.485924e+01,-3.849300e+00
-1.336672e+01,-3.933576e+00
-1.187419e+01,nan
-1.038166e+01,-4.021794e+00
-8.889127e+00,-4.113964e+00
-7.396598e+00,-4.210032e+00
-5.904069e+00,-6.074215e+00
-4.411539e+00,-4.156431e+00
-2.919010e+00,-4.413335e+00
-1.426481e+00,-4.520475e+00
6.604856e-02,-5.665006e+00
1.558578e+00,-4.434270e+00
3.051107e+00,-4.746064e+00
4.543637e+00,-4.862447e+00
6.036166e+00,-5.997927e+00
7.528695e+00,-4.792861e+00
9.021225e+00,-5.114374e+00
1.051375e+01,-5.246914e+00
1.200628e+01,-5.876642e+00
1.349881e+01,-5.229676e+00
1.499134e+01,-5.529222e+00
1.648387e+01,-5.680557e+00
1.797640e+01,-6.090022e+00
1.946893e+01,-5.699365e+00
2.096146e+01,-6.008782e+00
2.245399e+01,-6.188760e+00
2.394652e+01,-6.390124e+00
2.543905e+01,-6.335904e+00
2.693158e+01,-6.595489e+00
2.842411e+01,-6.821505e+00
2.991664e+01,-7.107930e+00
3.140916e+01,nan
3.290169e+01,-7.347083e+00
3.439422e+01,-7.650763e+00
3.588675e+01,-8.030589e+00
3.737928e+01,nan
3.887181e+01,-8.476948e+00
4.036434e+01,-9.002858e+00
4.185687e+01,-9.666850e+00
4.334940e+01,nan
4.484193e+01,-1.045593e+01
4.633446e+01,-1.179303e+01
4.782699e+01,-1.283701e+01
4.931952e+01,nan
5.081205e+01,-1.800039e+01
5.230458e+01,-1.699651e+01
5.379710e+01,-5.490403e+01
