x,S12
-9.421292e+01,4.881208e+00
-9.271791e+01,5.823697e+00
-9.122289e+01,8.577888e+00
-8.972788e+01,9.592659e+00
-8.823287e+01,nan
-8.673785e+01,7.760206e+00
-8.524284e+01,6.699044e+00
-8.374783e+01,6.044614e+00
-8.225282e+01,nan
-8.075780e+01,5.570240e+00
-7.926279e+01,5.219400e+00
-7.776778e+01,4.949948e+00
-7.627276e+01,nan
-7.477775e+01,4.736724e+00
-7.328274e+01,4.562498e+00
-7.178772e+01,4.416369e+00
-7.029271e+01,nan
-6.879770e+01,4.291325e+00
-6.730268e+01,4.181596e+00
-6.580767e+01,4.084143e+00
-6.431266e+01,nan
-6.281765e+01,3.996475e+00
-6.132263e+01,3.916858e+00
-5.982762e+01,3.844018e+00
-5.833261e+01,nan
-5.683759e+01,3.777010e+00
-5.534258e+01,3.715125e+00
-5.384757e+01,3.657828e+00
-5.235255e+01,nan
-5.085754e+01,3.604714e+00
-4.936253e+01,3.555473e+00
-4.786752e+01,3.509871e+00
-4.637250e+01,nan
-4.487749e+01,3.467725e+00
-4.338248e+01,3.428898e+00
-4.188746e+01,3.393284e+00
-4.039245e+01,nan
-3.889744e+01,3.360801e+00
-3.740242e+01,3.331385e+00
-3.590741e+01,3.304987e+00
-3.441240e+01,nan
-3.291738e+01,3.281559e+00
-3.142237e+01,3.260952e+00
-2.992736e+01,3.243487e+00
-2.843235e+01,nan
-2.693733e+01,3.229457e+00
-2.544232e+01,3.217918e+00
-2.394731e+01,3.209364e+00
-2.245229e+01,nan
-2.095728e+01,3.203797e+00
-1.946227e+01,3.201217e+00
-1.796725e+01,3.201657e+00
-1.647224e+01,nan
-1.497723e+01,3.205157e+00
-1.348222e+01,3.211773e+00
-1.198720e+01,3.221579e+00
-1.049219e+01,nan
-8.997176e+00,3.234702e+00
-7.502163e+00,3.251329e+00
-6.007150e+00,3.271998e+00
-4.512137e+00,nan
-3.017124e+00,3.296589e+00
-1.522111e+00,3.324565e+00
-2.709789e-02,3.350561e+00
1.467915e+00,nan
2.962928e+00,3.355158e+00
4.457941e+00,3.436843e+00
5.952954e+00,3.477436e+00
7.447967e+00,nan
8.942980e+00,3.511467e+00
1.043799e+01,3.561087e+00
1.193301e+01,3.617410e+00
1.342802e+01,nan
1.492303e+01,3.681428e+00
1.641805e+01,3.751207e+00
1.791306e+01,3.827935e+00
1.940807e+01,nan
2.090308e+01,3.912651e+00
2.239810e+01,4.006361e+00
2.389311e+01,4.110481e+00
2.538812e+01,nan
2.688314e+01,4.226743e+00
2.837815e+01,4.357382e+00
2.987316e+01,4.505301e+00
3.136818e+01,nan
3.286319e+01,4.674382e+00
3.435820e+01,4.869843e+00
3.585322e+01,5.099125e+00
3.734823e+01,nan
3.884324e+01,5.372226e+00
4.033825e+01,5.706205e+00
4.183327e+01,6.119119e+00
4.332828e+01,nan
4.482329e+01,6.669703e+00
4.631831e+01,7.355722e+00
4.781332e+01,8.530680e+00
4.930833e+01,nan
5.080335e+01,9.759939e+00
5.229836e+01,1.295454e+01
5.379337e+01,1.222931e+01
