x,S12
-9.395295e+01,3.666119e+00
-9.246055e+01,3.223658e+00
-9.096816e+01,2.787567e+00
-8.947577e+01,2.383121e+00
-8.798337e+01,nan
-8.649098e+01,2.104376e+00
-8.499858e+01,1.912261e+00
-8.350619e+01,1.780857e+00
-8.201380e+01,nan
-8.052140e+01,1.690275e+00
-7.902901e+01,1.629405e+00
-7.753662e+01,1.589633e+00
-7.604422e+01,nan
-7.455183e+01,1.565228e+00
-7.305944e+01,1.551194e+00
-7.156704e+01,1.544938e+00
-7.007465e+01,nan
-6.858226e+01,1.545336e+00
-6.708986e+01,1.551513e+00
-6.559747e+01,1.562438e+00
-6.410508e+01,1.576857e+00
-6.261268e+01,nan
-6.112029e+01,1.592540e+00
-5.962790e+01,1.611846e+00
-5.813550e+01,1.634370e+00
-5.664311e+01,nan
-5.515071e+01,1.658663e+00
-5.365832e+01,1.673799e+00
-5.216593e+01,1.719420e+00
-5.067353e+01,nan
-4.918114e+01,1.728135e+00
-4.768875e+01,1.760219e+00
-4.619635e+01,1.797154e+00
-4.470396e+01,nan
-4.321157e+01,1.830452e+00
-4.171917e+01,1.864954e+00
-4.022678e+01,1.899984e+00
-3.873439e+01,1.937315e+00
-3.724199e+01,nan
-3.574960e+01,1.977310e+00
-3.425721e+01,2.020325e+00
-3.276481e+01,2.065261e+00
-3.127242e+01,nan
-2.978003e+01,2.111092e+00
-2.828763e+01,2.159795e+00
-2.679524e+01,2.212575e+00
-2.530285e+01,nan
-2.381045e+01,2.269192e+00
-2.231806e+01,2.329476e+00
-2.082566e+01,2.392541e+00
-1.933327e+01,nan
-1.784088e+01,2.460499e+00
-1.634848e+01,2.536135e+00
-1.485609e+01,2.621748e+00
-1.336370e+01,2.720388e+00
-1.187130e+01,nan
-1.037891e+01,2.829841e+00
-8.886517e+00,2.941463e+00
-7.394123e+00,3.093663e+00
-5.901730e+00,nan
-4.409336e+00,3.405391e+00
-2.916943e+00,4.806012e+00
-1.424549e+00,1.019982e+01
6.784439e-02,nan
1.560238e+00,1.325974e+01
3.052631e+00,1.033711e+01
4.545025e+00,8.775154e+00
6.037418e+00,nan
7.529812e+00,7.934265e+00
9.022205e+00,7.387177e+00
1.051460e+01,7.022566e+00
1.200699e+01,nan
1.349939e+01,6.771234e+00
1.499178e+01,6.596790e+00
1.648417e+01,6.476469e+00
1.797657e+01,nan
1.946896e+01,6.396784e+00
2.096135e+01,6.348897e+00
2.245375e+01,6.329595e+00
2.394614e+01,nan
2.543853e+01,6.337453e+00
2.693093e+01,6.367470e+00
2.842332e+01,6.421871e+00
2.991571e+01,nan
3.140811e+01,6.502338e+00
3.290050e+01,6.611899e+00
3.439289e+01,6.755446e+00
3.588529e+01,1.116771e+01
3.737768e+01,6.572286e+00
3.887008e+01,7.178203e+00
4.036247e+01,7.492283e+00
4.185486e+01,9.007645e+00
4.334726e+01,7.262074e+00
4.483965e+01,8.444660e+00
4.633204e+01,9.170885e+00
4.782444e+01,1.026180e+01
4.931683e+01,nan
5.080922e+01,1.199955e+01
5.230162e+01,1.551451e+01
5.379401e+01,1.441181e+01
