x,S11
-9.380910e+01,-4.305833e+00
-9.231794e+01,-3.357122e+00
-9.082678e+01,-2.937514e+00
-8.933562e+01,-2.617036e+00
-8.784447e+01,-3.161959e+00
-8.635331e+01,-2.483922e+00
-8.486215e+01,-2.353977e+00
-8.337099e+01,-2.264663e+00
-8.187983e+01,nan
-8.038867e+01,-2.202948e+00
-7.889751e+01,-2.162699e+00
-7.740636e+01,-2.138450e+00
-7.591520e+01,nan
-7.442404e+01,-2.126631e+00
-7.293288e+01,-2.124477e+00
-7.144172e+01,-2.129995e+00
-6.995056e+01,nan
-6.845940e+01,-2.141675e+00
-6.696824e+01,-2.158431e+00
-6.547709e+01,-2.179473e+00
-6.398593e+01,nan
-6.249477e+01,-2.204228e+00
-6.100361e+01,-2.232425e+00
-5.951245e+01,-2.265640e+00
-5.802129e+01,nan
-5.653013e+01,-2.296902e+00
-5.503897e+01,-2.321567e+00
-5.354782e+01,-2.372399e+00
-5.205666e+01,nan
-5.056550e+01,-2.407166e+00
-4.907434e+01,-2.425448e+00
-4.758318e+01,-2.488614e+00
-4.609202e+01,nan
-4.460086e+01,-2.531163e+00
-4.310971e+01,-2.576815e+00
-4.161855e+01,-2.623318e+00
-4.012739e+01,-2.672640e+00
-3.863623e+01,nan
-3.714507e+01,-2.724346e+00
-3.565391e+01,-2.778307e+00
-3.416275e+01,-2.834119e+00
-3.267159e+01,nan
-3.118044e+01,-2.891671e+00
-2.968928e+01,-2.951436e+00
-2.819812e+01,-3.012886e+00
-2.670696e+01,nan
-2.521580e+01,-3.075481e+00
-2.372464e+01,-3.139261e+00
-2.223348e+01,-3.203809e+00
-2.074233e+01,nan
-1.925117e+01,-3.268539e+00
-1.776001e+01,-3.334033e+00
-1.626885e+01,-3.397275e+00
-1.477769e+01,nan
-1.328653e+01,-3.465991e+00
-1.179537e+01,-3.546102e+00
-1.030421e+01,-3.734653e+00
-8.813056e+00,nan
-7.321897e+00,-3.769542e+00
-5.830739e+00,-6.254088e+00
-4.339580e+00,-2.220233e+00
-2.848421e+00,nan
-1.357263e+00,-4.155866e+00
1.338961e-01,-4.205517e+00
1.625055e+00,-4.464023e+00
3.116213e+00,-4.603576e+00
4.607372e+00,nan
6.098531e+00,-4.739521e+00
7.589689e+00,-4.865090e+00
9.080848e+00,-4.995325e+00
1.057201e+01,nan
1.206317e+01,-5.127062e+00
1.355432e+01,-5.272064e+00
1.504548e+01,-5.428357e+00
1.653664e+01,nan
1.802780e+01,-5.592063e+00
1.951896e+01,-5.765853e+00
2.101012e+01,-5.952957e+00
2.250128e+01,nan
2.399243e+01,-6.147666e+00
2.548359e+01,-6.361709e+00
2.697475e+01,-6.598255e+00
2.846591e+01,-6.854299e+00
2.995707e+01,nan
3.144823e+01,-7.135675e+00
3.293939e+01,-7.451698e+00
3.443055e+01,-7.804444e+00
3.592170e+01,nan
3.741286e+01,-8.211763e+00
3.890402e+01,-8.696157e+00
4.039518e+01,-9.286105e+00
4.188634e+01,nan
4.337750e+01,-9.979431e+00
4.486866e+01,-1.104561e+01
4.635982e+01,-1.243730e+01
4.785097e+01,nan
4.934213e+01,-1.369017e+01
5.083329e+01,-1.795137e+01
5.232445e+01,-2.176597e+01
5.381561e+01,-5.508505e+01
