x,S12
-9.399002e+01,3.734199e+00
-9.249724e+01,3.387932e+00
-9.100446e+01,2.928420e+00
-8.951167e+01,2.477357e+00
-8.801889e+01,nan
-8.652611e+01,2.162465e+00
-8.503333e+01,1.944792e+00
-8.354055e+01,1.802317e+00
-8.204776e+01,1.718817e+00
-8.055498e+01,nan
-7.906220e+01,1.637848e+00
-7.756942e+01,1.621528e+00
-7.607664e+01,1.627284e+00
-7.458385e+01,1.647691e+00
-7.309107e+01,nan
-7.159829e+01,1.685641e+00
-7.010551e+01,1.744295e+00
-6.861272e+01,1.834290e+00
-6.711994e+01,2.007749e+00
-6.562716e+01,nan
-6.413438e+01,2.410433e+00
-6.264160e+01,3.945816e+00
-6.114881e+01,8.712748e+00
-5.965603e+01,1.137514e+01
-5.816325e+01,nan
-5.667047e+01,8.600484e+00
-5.517769e+01,7.107346e+00
-5.368490e+01,6.279860e+00
-5.219212e+01,nan
-5.069934e+01,5.717802e+00
-4.920656e+01,5.322523e+00
-4.771377e+01,5.028122e+00
-4.622099e+01,nan
-4.472821e+01,4.801101e+00
-4.323543e+01,4.620511e+00
-4.174265e+01,4.471984e+00
-4.024986e+01,nan
-3.875708e+01,4.347732e+00
-3.726430e+01,4.242140e+00
-3.577152e+01,4.151432e+00
-3.427874e+01,nan
-3.278595e+01,4.072938e+00
-3.129317e+01,4.004719e+00
-2.980039e+01,3.945332e+00
-2.830761e+01,nan
-2.681482e+01,3.893685e+00
-2.532204e+01,3.848936e+00
-2.382926e+01,3.810431e+00
-2.233648e+01,nan
-2.084370e+01,3.777651e+00
-1.935091e+01,3.750185e+00
-1.785813e+01,3.727705e+00
-1.636535e+01,nan
-1.487257e+01,3.709926e+00
-1.337979e+01,3.696330e+00
-1.188700e+01,3.688175e+00
-1.039422e+01,nan
-8.901439e+00,3.684097e+00
-7.408657e+00,3.683973e+00
-5.915875e+00,3.688117e+00
-4.423093e+00,nan
-2.930311e+00,3.696509e+00
-1.437529e+00,3.709188e+00
5.525352e-02,3.726256e+00
1.548036e+00,nan
3.040818e+00,3.747861e+00
4.533600e+00,3.774247e+00
6.026382e+00,3.805769e+00
7.519164e+00,nan
9.011946e+00,3.843317e+00
1.050473e+01,3.886917e+00
1.199751e+01,3.936174e+00
1.349029e+01,nan
1.498307e+01,3.984559e+00
1.647586e+01,4.004220e+00
1.796864e+01,4.127119e+00
1.946142e+01,nan
2.095420e+01,4.204589e+00
2.244699e+01,4.273679e+00
2.393977e+01,4.367076e+00
2.543255e+01,nan
2.692533e+01,4.474239e+00
2.841811e+01,4.598810e+00
2.991090e+01,4.741124e+00
3.140368e+01,nan
3.289646e+01,4.905304e+00
3.438924e+01,5.096627e+00
3.588202e+01,5.322794e+00
3.737481e+01,nan
3.886759e+01,5.594122e+00
4.036037e+01,5.928156e+00
4.185315e+01,6.343529e+00
4.334594e+01,nan
4.483872e+01,6.900343e+00
4.633150e+01,7.596930e+00
4.782428e+01,8.794003e+00
4.931706e+01,nan
5.080985e+01,1.004831e+01
5.230263e+01,1.330665e+01
5.379541e+01,1.245084e+01
