x,Mu
-9.381354e+01,8.491878e-01
-9.232240e+01,9.447189e-01
-9.083125e+01,9.448773e-01
-8.934011e+01,8.946839e-01
-8.784896e+01,nan
-8.635782e+01,8.498247e-01
-8.486667e+01,8.178039e-01
-8.337553e+01,7.936936e-01
-8.188438e+01,nan
-8.039324e+01,7.759060e-01
-7.890209e+01,7.627109e-01
-7.741095e+01,7.530183e-01
-7.591980e+01,nan
-7.442866e+01,7.459251e-01
-7.293751e+01,7.408204e-01
-7.144637e+01,7.371893e-01
-6.995522e+01,nan
-6.846408e+01,7.343375e-01
-6.697293e+01,7.314399e-01
-6.548179e+01,7.335907e-01
-6.399064e+01,nan
-6.249950e+01,7.322369e-01
-6.100835e+01,7.261202e-01
-5.951721e+01,7.404504e-01
-5.802607e+01,7.333679e-01
-5.653492e+01,nan
-5.504378e+01,7.354516e-01
-5.355263e+01,7.376119e-01
-5.206149e+01,7.408196e-01
-5.057034e+01,nan
-4.907920e+01,7.444426e-01
-4.758805e+01,7.487309e-01
-4.609691e+01,7.541757e-01
-4.460576e+01,nan
-4.311462e+01,7.613741e-01
-4.162347e+01,7.707694e-01
-4.013233e+01,7.839764e-01
-3.864118e+01,nan
-3.715004e+01,8.025386e-01
-3.565889e+01,8.301446e-01
-3.416775e+01,8.688692e-01
-3.267660e+01,nan
-3.118546e+01,9.334147e-01
-2.969431e+01,1.020760e+00
-2.820317e+01,1.513201e+00
-2.671202e+01,1.748115e+00
-2.522088e+01,nan
-2.372973e+01,-4.117955e+00
-2.223859e+01,2.838688e+00
-2.074745e+01,2.358297e+00
-1.925630e+01,nan
-1.776516e+01,1.951663e+00
-1.627401e+01,1.731771e+00
-1.478287e+01,1.575334e+00
-1.329172e+01,nan
-1.180058e+01,1.462871e+00
-1.030943e+01,1.374751e+00
-8.818287e+00,1.302762e+00
-7.327142e+00,nan
-5.835998e+00,1.241859e+00
-4.344853e+00,1.189069e+00
-2.853708e+00,1.142766e+00
-1.362563e+00,nan
1.285817e-01,1.101807e+00
1.619726e+00,1.064628e+00
3.110871e+00,1.030721e+00
4.602016e+00,nan
6.093161e+00,1.000042e+00
7.584306e+00,9.720110e-01
9.075450e+00,9.462744e-01
1.056660e+01,1.120785e+00
1.205774e+01,8.956337e-01
1.354888e+01,9.007302e-01
1.504003e+01,8.808594e-01
1.653117e+01,8.627490e-01
1.802232e+01,nan
1.951346e+01,8.454592e-01
2.100461e+01,8.295940e-01
2.249575e+01,8.151179e-01
2.398690e+01,nan
2.547804e+01,8.017819e-01
2.696919e+01,7.896941e-01
2.846033e+01,7.783181e-01
2.995148e+01,nan
3.144262e+01,7.679671e-01
3.293377e+01,7.559824e-01
3.442491e+01,7.419892e-01
3.591606e+01,nan
3.740720e+01,7.381067e-01
3.889835e+01,7.419053e-01
4.038949e+01,7.339084e-01
4.188064e+01,nan
4.337178e+01,7.222462e-01
4.486293e+01,7.192291e-01
4.635407e+01,7.086180e-01
4.784521e+01,7.813919e-01
4.933636e+01,7.153006e-01
5.082750e+01,6.416074e-01
5.231865e+01,7.375125e-01
5.380979e+01,2.585149e-01
