x,S11
-9.381354e+01,-5.743836e+00
-9.232240e+01,-4.690156e+00
-9.083125e+01,-4.121719e+00
-8.934011e+01,-3.749156e+00
-8.784896e+01,nan
-8.635782e+01,-3.503272e+00
-8.486667e+01,-3.325678e+00
-8.337553e+01,-3.204981e+00
-8.188438e+01,nan
-8.039324e+01,-3.124733e+00
-7.890209e+01,-3.075867e+00
-7.741095e+01,-3.050895e+00
-7.591980e+01,nan
-7.442866e+01,-3.044646e+00
-7.293751e+01,-3.053380e+00
-7.144637e+01,-3.074674e+00
-6.995522e+01,nan
-6.846408e+01,-3.108111e+00
-6.697293e+01,-3.143541e+00
-6.548179e+01,-3.179076e+00
-6.399064e+01,nan
-6.249950e+01,-3.249175e+00
-6.100835e+01,-3.289865e+00
-5.951721e+01,-3.321224e+00
-5.802607e+01,-3.417439e+00
-5.653492e+01,nan
-5.504378e+01,-3.480432e+00
-5.355263e+01,-3.547796e+00
-5.206149e+01,-3.616229e+00
-5.057034e+01,nan
-4.907920e+01,-3.688793e+00
-4.758805e+01,-3.763890e+00
-4.609691e+01,-3.839390e+00
-4.460576e+01,nan
-4.311462e+01,-3.914924e+00
-4.162347e+01,-3.989376e+00
-4.013233e+01,-4.061048e+00
-3.864118e+01,nan
-3.715004e+01,-4.132401e+00
-3.565889e+01,-4.205362e+00
-3.416775e+01,-4.304370e+00
-3.267660e+01,nan
-3.118546e+01,-4.411480e+00
-2.969431e+01,-4.609845e+00
-2.820317e+01,-4.627667e+00
-2.671202e+01,-8.167289e+00
-2.522088e+01,nan
-2.372973e+01,-2.376369e+00
-2.223859e+01,-5.088137e+00
-2.074745e+01,-5.129127e+00
-1.925630e+01,nan
-1.776516e+01,-5.455049e+00
-1.627401e+01,-5.614062e+00
-1.478287e+01,-5.766610e+00
-1.329172e+01,nan
-1.180058e+01,-5.897771e+00
-1.030943e+01,-6.030320e+00
-8.818287e+00,-6.166965e+00
-7.327142e+00,nan
-5.835998e+00,-6.310009e+00
-4.344853e+00,-6.459974e+00
-2.853708e+00,-6.614775e+00
-1.362563e+00,nan
1.285817e-01,-6.775627e+00
1.619726e+00,-6.946494e+00
3.110871e+00,-7.123952e+00
4.602016e+00,nan
6.093161e+00,-7.306746e+00
7.584306e+00,-7.496456e+00
9.075450e+00,-7.693783e+00
1.056660e+01,-9.782326e+00
1.205774e+01,-7.641922e+00
1.354888e+01,-8.114113e+00
1.504003e+01,-8.333731e+00
1.653117e+01,-8.568313e+00
1.802232e+01,nan
1.951346e+01,-8.819833e+00
2.100461e+01,-9.083745e+00
2.249575e+01,-9.364070e+00
2.398690e+01,nan
2.547804e+01,-9.665221e+00
2.696919e+01,-9.990368e+00
2.846033e+01,-1.035178e+01
2.995148e+01,nan
3.144262e+01,-1.074576e+01
3.293377e+01,-1.121673e+01
3.442491e+01,-1.171057e+01
3.591606e+01,nan
3.740720e+01,-1.222398e+01
3.889835e+01,-1.288868e+01
4.038949e+01,-1.374302e+01
4.188064e+01,nan
4.337178e+01,-1.479697e+01
4.486293e+01,-1.608883e+01
4.635407e+01,-1.799606e+01
4.784521e+01,-2.588996e+01
4.933636e+01,-1.980234e+01
5.082750e+01,-2.631263e+01
5.231865e+01,-3.068537e+01
5.380979e+01,-7.957617e+01
