x,Mu
-9.395295e+01,8.342536e-01
-9.246055e+01,9.476237e-01
-9.096816e+01,9.541102e-01
-8.947577e+01,9.035435e-01
-8.798337e+01,nan
-8.649098e+01,8.535320e-01
-8.499858e+01,8.168149e-01
-8.350619e+01,7.892781e-01
-8.201380e+01,nan
-8.052140e+01,7.698950e-01
-7.902901e+01,7.561108e-01
-7.753662e+01,7.459075e-01
-7.604422e+01,nan
-7.455183e+01,7.382351e-01
-7.305944e+01,7.321998e-01
-7.156704e+01,7.277915e-01
-7.007465e+01,nan
-6.858226e+01,7.248921e-01
-6.708986e+01,7.231307e-01
-6.559747e+01,7.217386e-01
-6.410508e+01,7.205729e-01
-6.261268e+01,nan
-6.112029e+01,7.191764e-01
-5.962790e+01,7.193053e-01
-5.813550e+01,7.194267e-01
-5.664311e+01,nan
-5.515071e+01,7.184907e-01
-5.365832e+01,7.175602e-01
-5.216593e+01,7.255887e-01
-5.067353e+01,nan
-4.918114e+01,7.126332e-01
-4.768875e+01,7.245550e-01
-4.619635e+01,7.245209e-01
-4.470396e+01,nan
-4.321157e+01,7.232648e-01
-4.171917e+01,7.239224e-01
-4.022678e+01,7.250290e-01
-3.873439e+01,7.268588e-01
-3.724199e+01,nan
-3.574960e+01,7.288431e-01
-3.425721e+01,7.307936e-01
-3.276481e+01,7.325137e-01
-3.127242e+01,nan
-2.978003e+01,7.342040e-01
-2.828763e+01,7.368823e-01
-2.679524e+01,7.402229e-01
-2.530285e+01,nan
-2.381045e+01,7.435928e-01
-2.231806e+01,7.472994e-01
-2.082566e+01,7.517195e-01
-1.933327e+01,nan
-1.784088e+01,7.579698e-01
-1.634848e+01,7.664114e-01
-1.485609e+01,7.776330e-01
-1.336370e+01,7.928359e-01
-1.187130e+01,nan
-1.037891e+01,8.149122e-01
-8.886517e+00,8.457109e-01
-7.394123e+00,8.977711e-01
-5.901730e+00,nan
-4.409336e+00,9.631810e-01
-2.916943e+00,1.357142e+00
-1.424549e+00,1.620640e+00
6.784439e-02,nan
1.560238e+00,3.811163e+01
3.052631e+00,2.404629e+00
4.545025e+00,2.010222e+00
6.037418e+00,nan
7.529812e+00,1.700746e+00
9.022205e+00,1.526862e+00
1.051460e+01,1.402248e+00
1.200699e+01,nan
1.349939e+01,1.311335e+00
1.499178e+01,1.239519e+00
1.648417e+01,1.180491e+00
1.797657e+01,nan
1.946896e+01,1.130265e+00
2.096135e+01,1.086697e+00
2.245375e+01,1.048528e+00
2.394614e+01,nan
2.543853e+01,1.014043e+00
2.693093e+01,9.824603e-01
2.842332e+01,9.537870e-01
2.991571e+01,nan
3.140811e+01,9.273504e-01
3.290050e+01,9.028118e-01
3.439289e+01,8.798060e-01
3.588529e+01,1.133260e+00
3.737768e+01,8.345651e-01
3.887008e+01,8.384567e-01
4.036247e+01,8.210629e-01
4.185486e+01,9.044033e-01
4.334726e+01,7.404932e-01
4.483965e+01,7.944305e-01
4.633204e+01,7.400567e-01
4.782444e+01,7.726185e-01
4.931683e+01,nan
5.080922e+01,6.536821e-01
5.230162e+01,9.314407e-01
5.379401e+01,2.822976e-01
