x,Mu
-9.397741e+01,8.887434e-01
-9.248475e+01,1.019592e+00
-9.099209e+01,1.033520e+00
-8.949943e+01,9.767799e-01
-8.800677e+01,nan
-8.651411e+01,9.213190e-01
-8.502145e+01,8.776541e-01
-8.352879e+01,8.455967e-01
-8.203613e+01,8.261019e-01
-8.054347e+01,nan
-7.905081e+01,8.098742e-01
-7.755815e+01,8.000797e-01
-7.606549e+01,7.873218e-01
-7.457283e+01,nan
-7.308017e+01,7.979669e-01
-7.158752e+01,7.940263e-01
-7.009486e+01,7.900600e-01
-6.860220e+01,7.952280e-01
-6.710954e+01,nan
-6.561688e+01,8.061748e-01
-6.412422e+01,8.216476e-01
-6.263156e+01,8.460675e-01
-6.113890e+01,8.822219e-01
-5.964624e+01,nan
-5.815358e+01,9.337354e-01
-5.666092e+01,1.028465e+00
-5.516826e+01,1.172255e+00
-5.367560e+01,nan
-5.218294e+01,1.773301e+00
-5.069028e+01,1.906550e+00
-4.919762e+01,6.752257e+00
-4.770496e+01,3.488034e+00
-4.621230e+01,nan
-4.471964e+01,2.885964e+00
-4.322698e+01,2.307047e+00
-4.173432e+01,2.016226e+00
-4.024166e+01,nan
-3.874900e+01,1.812913e+00
-3.725634e+01,1.668785e+00
-3.576368e+01,1.556600e+00
-3.427102e+01,nan
-3.277836e+01,1.464920e+00
-3.128570e+01,1.387920e+00
-2.979305e+01,1.321401e+00
-2.830039e+01,nan
-2.680773e+01,1.262959e+00
-2.531507e+01,1.210971e+00
-2.382241e+01,1.164292e+00
-2.232975e+01,nan
-2.083709e+01,1.122077e+00
-1.934443e+01,1.083685e+00
-1.785177e+01,1.048615e+00
-1.635911e+01,nan
-1.486645e+01,1.016468e+00
-1.337379e+01,9.869114e-01
-1.188113e+01,9.596969e-01
-1.038847e+01,nan
-8.895810e+00,9.345123e-01
-7.403150e+00,9.114424e-01
-5.910491e+00,8.902047e-01
-4.417831e+00,nan
-2.925171e+00,8.702402e-01
-1.432512e+00,8.518391e-01
6.014784e-02,8.348681e-01
1.552807e+00,nan
3.045467e+00,8.191850e-01
4.538127e+00,8.047070e-01
6.030786e+00,7.913659e-01
7.523446e+00,nan
9.016106e+00,7.791033e-01
1.050877e+01,7.678828e-01
1.200142e+01,7.576580e-01
1.349408e+01,nan
1.498674e+01,7.485251e-01
1.647940e+01,7.397927e-01
1.797206e+01,7.324270e-01
1.946472e+01,nan
2.095738e+01,7.203329e-01
2.245004e+01,7.150561e-01
2.394270e+01,7.166372e-01
2.543536e+01,nan
2.692802e+01,7.102518e-01
2.842068e+01,7.040441e-01
2.991334e+01,6.996230e-01
3.140600e+01,nan
3.289866e+01,6.964347e-01
3.439132e+01,6.944217e-01
3.588398e+01,6.931574e-01
3.737664e+01,nan
3.886930e+01,6.925071e-01
4.036196e+01,6.932264e-01
4.185462e+01,6.929473e-01
4.334728e+01,nan
4.483994e+01,6.991156e-01
4.633260e+01,6.860209e-01
4.782526e+01,7.306747e-01
4.931792e+01,nan
5.081058e+01,6.024545e-01
5.230324e+01,8.894213e-01
5.379590e+01,2.752195e-01
