x,Mu
-9.396330e+01,8.758145e-01
-9.247077e+01,9.928692e-01
-9.097824e+01,9.969906e-01
-8.948571e+01,9.392212e-01
-8.799318e+01,nan
-8.650065e+01,8.834183e-01
-8.500812e+01,8.436783e-01
-8.351559e+01,8.148383e-01
-8.202306e+01,nan
-8.053054e+01,7.923608e-01
-7.903801e+01,7.750017e-01
-7.754548e+01,7.638003e-01
-7.605295e+01,7.562753e-01
-7.456042e+01,nan
-7.306789e+01,7.496196e-01
-7.157536e+01,7.437754e-01
-7.008283e+01,7.420877e-01
-6.859030e+01,nan
-6.709777e+01,7.438421e-01
-6.560524e+01,7.319555e-01
-6.411271e+01,7.434710e-01
-6.262018e+01,nan
-6.112765e+01,7.425730e-01
-5.963512e+01,7.411055e-01
-5.814260e+01,7.417643e-01
-5.665007e+01,7.448794e-01
-5.515754e+01,nan
-5.366501e+01,7.495273e-01
-5.217248e+01,7.535021e-01
-5.067995e+01,7.587050e-01
-4.918742e+01,nan
-4.769489e+01,7.670032e-01
-4.620236e+01,7.773628e-01
-4.470983e+01,7.903859e-01
-4.321730e+01,8.101809e-01
-4.172477e+01,nan
-4.023224e+01,8.407635e-01
-3.873971e+01,8.818551e-01
-3.724718e+01,9.499062e-01
-3.575466e+01,nan
-3.426213e+01,1.049119e+00
-3.276960e+01,1.568582e+00
-3.127707e+01,1.776835e+00
-2.978454e+01,nan
-2.829201e+01,-5.037945e+00
-2.679948e+01,2.925626e+00
-2.530695e+01,2.426122e+00
-2.381442e+01,nan
-2.232189e+01,1.997530e+00
-2.082936e+01,1.768510e+00
-1.933683e+01,1.606979e+00
-1.784430e+01,nan
-1.635177e+01,1.490189e+00
-1.485924e+01,1.398484e+00
-1.336672e+01,1.323851e+00
-1.187419e+01,nan
-1.038166e+01,1.260689e+00
-8.889127e+00,1.206017e+00
-7.396598e+00,1.157893e+00
-5.904069e+00,1.338768e+00
-4.411539e+00,1.095556e+00
-2.919010e+00,1.076456e+00
-1.426481e+00,1.041533e+00
6.604856e-02,1.212576e+00
1.558578e+00,9.711226e-01
3.051107e+00,9.806000e-01
4.543637e+00,9.541990e-01
6.036166e+00,1.138764e+00
7.528695e+00,8.901834e-01
9.021225e+00,9.071670e-01
1.051375e+01,8.863759e-01
1.200628e+01,9.962559e-01
1.349881e+01,8.264801e-01
1.499134e+01,8.495630e-01
1.648387e+01,8.332852e-01
1.797640e+01,9.002328e-01
1.946893e+01,7.722108e-01
2.096146e+01,8.045427e-01
2.245399e+01,7.919336e-01
2.394652e+01,7.927881e-01
2.543905e+01,7.165883e-01
2.693158e+01,7.697459e-01
2.842411e+01,7.604060e-01
2.991664e+01,7.475350e-01
3.140916e+01,nan
3.290169e+01,7.362650e-01
3.439422e+01,7.357855e-01
3.588675e+01,7.353851e-01
3.737928e+01,nan
3.887181e+01,7.259747e-01
4.036434e+01,7.185339e-01
4.185687e+01,7.131467e-01
4.334940e+01,nan
4.484193e+01,7.149956e-01
4.633446e+01,6.972558e-01
4.782699e+01,7.387281e-01
4.931952e+01,nan
5.081205e+01,6.056940e-01
5.230458e+01,8.911830e-01
5.379710e+01,2.739747e-01
