x,Mu
-9.405113e+01,8.396247e-01
-9.255774e+01,1.047194e+00
-9.106435e+01,1.147068e+00
-8.957096e+01,1.132194e+00
-8.807757e+01,1.195373e+00
-8.658418e+01,1.261035e+00
-8.509079e+01,1.176018e+00
-8.359740e+01,1.442860e+00
-8.210401e+01,1.929450e+00
-8.061062e+01,1.976759e+00
-7.911723e+01,-2.625644e+01
-7.762384e+01,3.783766e+00
-7.613045e+01,nan
-7.463706e+01,3.298705e+00
-7.314367e+01,2.662183e+00
-7.165028e+01,2.106188e+00
-7.015689e+01,nan
-6.866350e+01,8.769515e+00
-6.717011e+01,2.316573e+00
-6.567672e+01,2.098711e+00
-6.418333e+01,nan
-6.268994e+01,1.953678e+00
-6.119655e+01,1.836196e+00
-5.970316e+01,1.734490e+00
-5.820978e+01,nan
-5.671639e+01,1.644480e+00
-5.522300e+01,1.563268e+00
-5.372961e+01,1.489372e+00
-5.223622e+01,nan
-5.074283e+01,1.421781e+00
-4.924944e+01,1.359761e+00
-4.775605e+01,1.302736e+00
-4.626266e+01,nan
-4.476927e+01,1.250232e+00
-4.327588e+01,1.201842e+00
-4.178249e+01,1.157212e+00
-4.028910e+01,nan
-3.879571e+01,1.116023e+00
-3.730232e+01,1.077990e+00
-3.580893e+01,1.042852e+00
-3.431554e+01,nan
-3.282215e+01,1.010375e+00
-3.132876e+01,9.803440e-01
-2.983537e+01,9.525703e-01
-2.834198e+01,nan
-2.684859e+01,9.268480e-01
-2.535520e+01,9.031045e-01
-2.386181e+01,8.812590e-01
-2.236842e+01,nan
-2.087503e+01,8.609196e-01
-1.938164e+01,8.420009e-01
-1.788826e+01,8.245823e-01
-1.639487e+01,nan
-1.490148e+01,8.084895e-01
-1.340809e+01,7.936255e-01
-1.191470e+01,7.799132e-01
-1.042131e+01,nan
-8.927918e+00,7.672834e-01
-7.434528e+00,7.556757e-01
-5.941138e+00,7.450473e-01
-4.447749e+00,nan
-2.954359e+00,7.353509e-01
-1.460969e+00,7.266368e-01
3.242018e-02,7.183494e-01
1.525810e+00,nan
3.019199e+00,7.111593e-01
4.512589e+00,7.000680e-01
6.005979e+00,6.959761e-01
7.499368e+00,nan
8.992758e+00,6.968126e-01
1.048615e+01,6.883976e-01
1.197954e+01,6.830667e-01
1.347293e+01,nan
1.496632e+01,6.794925e-01
1.645971e+01,6.764559e-01
1.795310e+01,6.740771e-01
1.944649e+01,nan
2.093987e+01,6.722456e-01
2.243326e+01,6.710016e-01
2.392665e+01,6.702613e-01
2.542004e+01,nan
2.691343e+01,6.700419e-01
2.840682e+01,6.703417e-01
2.990021e+01,6.711674e-01
3.139360e+01,nan
3.288699e+01,6.725419e-01
3.438038e+01,6.744752e-01
3.587377e+01,6.770799e-01
3.736716e+01,nan
3.886055e+01,6.802037e-01
4.035394e+01,6.846005e-01
4.184733e+01,6.879298e-01
4.334072e+01,nan
4.483411e+01,6.974895e-01
4.632750e+01,6.876505e-01
4.782089e+01,7.352296e-01
4.931428e+01,nan
5.080767e+01,6.081073e-01
5.230106e+01,9.004465e-01
5.379445e+01,2.805341e-01
