x,Mu
-9.396914e+01,8.864719e-01
-9.247656e+01,1.007938e+00
-9.098398e+01,1.014755e+00
-8.949140e+01,9.566475e-01
-8.799881e+01,nan
-8.650623e+01,9.015951e-01
-8.501365e+01,8.603189e-01
-8.352107e+01,8.283050e-01
-8.202849e+01,nan
-8.053590e+01,8.048145e-01
-7.904332e+01,7.907036e-01
-7.755074e+01,7.794958e-01
-7.605816e+01,7.679183e-01
-7.456558e+01,nan
-7.307300e+01,7.640811e-01
-7.158041e+01,7.637084e-01
-7.008783e+01,7.473551e-01
-6.859525e+01,nan
-6.710267e+01,7.640052e-01
-6.561009e+01,7.616115e-01
-6.411751e+01,7.582572e-01
-6.262492e+01,7.619507e-01
-6.113234e+01,nan
-5.963976e+01,7.687935e-01
-5.814718e+01,7.756881e-01
-5.665460e+01,7.865860e-01
-5.516202e+01,nan
-5.366943e+01,8.028350e-01
-5.217685e+01,8.234038e-01
-5.068427e+01,8.560087e-01
-4.919169e+01,9.036649e-01
-4.769911e+01,nan
-4.620653e+01,9.819853e-01
-4.471394e+01,1.098715e+00
-4.322136e+01,1.665668e+00
-4.172878e+01,nan
-4.023620e+01,1.840090e+00
-3.874362e+01,3.266417e+01
-3.725104e+01,3.170423e+00
-3.575845e+01,2.624023e+00
-3.426587e+01,nan
-3.277329e+01,2.134127e+00
-3.128071e+01,1.878222e+00
-2.978813e+01,1.698501e+00
-2.829555e+01,nan
-2.680296e+01,1.569750e+00
-2.531038e+01,1.468902e+00
-2.381780e+01,1.386782e+00
-2.232522e+01,nan
-2.083264e+01,1.317533e+00
-1.934005e+01,1.257658e+00
-1.784747e+01,1.205007e+00
-1.635489e+01,nan
-1.486231e+01,1.158135e+00
-1.336973e+01,1.116015e+00
-1.187715e+01,1.077892e+00
-1.038456e+01,nan
-8.891983e+00,1.043196e+00
-7.399401e+00,1.011471e+00
-5.906819e+00,9.823898e-01
-4.414238e+00,nan
-2.921656e+00,9.555496e-01
-1.429074e+00,9.310898e-01
6.350742e-02,9.085913e-01
1.556089e+00,nan
3.048671e+00,8.874061e-01
4.541253e+00,8.679841e-01
6.033834e+00,8.500774e-01
7.526416e+00,nan
9.018998e+00,8.335446e-01
1.051158e+01,8.183004e-01
1.200416e+01,8.042694e-01
1.349674e+01,nan
1.498932e+01,7.914024e-01
1.648191e+01,7.796405e-01
1.797449e+01,7.690770e-01
1.946707e+01,nan
2.095965e+01,7.590077e-01
2.245223e+01,7.503595e-01
2.394481e+01,7.371406e-01
2.543740e+01,nan
2.692998e+01,7.296564e-01
2.842256e+01,7.301553e-01
2.991514e+01,7.249153e-01
3.140772e+01,nan
3.290031e+01,7.171779e-01
3.439289e+01,7.111242e-01
3.588547e+01,7.071935e-01
3.737805e+01,nan
3.887063e+01,7.044360e-01
4.036321e+01,7.031279e-01
4.185580e+01,7.008367e-01
4.334838e+01,nan
4.484096e+01,7.051131e-01
4.633354e+01,6.899795e-01
4.782612e+01,7.331600e-01
4.931870e+01,nan
5.081129e+01,6.030689e-01
5.230387e+01,8.889497e-01
5.379645e+01,2.742344e-01
