x,Mu
-9.380751e+01,8.092594e-01
-9.231632e+01,9.100163e-01
-9.082514e+01,9.121851e-01
-8.933395e+01,8.778147e-01
-8.784276e+01,7.879889e-01
-8.635157e+01,8.256989e-01
-8.486038e+01,7.965876e-01
-8.336919e+01,7.748713e-01
-8.187800e+01,nan
-8.038681e+01,7.591543e-01
-7.889563e+01,7.474668e-01
-7.740444e+01,7.388987e-01
-7.591325e+01,nan
-7.442206e+01,7.325712e-01
-7.293087e+01,7.279091e-01
-7.143968e+01,7.244709e-01
-6.994849e+01,nan
-6.845730e+01,7.219466e-01
-6.696612e+01,7.201105e-01
-6.547493e+01,7.188036e-01
-6.398374e+01,nan
-6.249255e+01,7.179135e-01
-6.100136e+01,7.173726e-01
-5.951017e+01,7.170816e-01
-5.801898e+01,nan
-5.652779e+01,7.169688e-01
-5.503660e+01,7.167790e-01
-5.354542e+01,7.152251e-01
-5.205423e+01,nan
-5.056304e+01,7.187095e-01
-4.907185e+01,7.200420e-01
-4.758066e+01,7.123293e-01
-4.608947e+01,nan
-4.459828e+01,7.254921e-01
-4.310709e+01,7.198995e-01
-4.161591e+01,7.212131e-01
-4.012472e+01,nan
-3.863353e+01,7.221753e-01
-3.714234e+01,7.236096e-01
-3.565115e+01,7.250136e-01
-3.415996e+01,7.315877e-01
-3.266877e+01,6.889605e-01
-3.117758e+01,7.280537e-01
-2.968639e+01,7.297902e-01
-2.819521e+01,7.316785e-01
-2.670402e+01,nan
-2.521283e+01,7.337628e-01
-2.372164e+01,7.362047e-01
-2.223045e+01,7.389547e-01
-2.073926e+01,nan
-1.924807e+01,7.420930e-01
-1.775688e+01,7.458907e-01
-1.626570e+01,7.505660e-01
-1.477451e+01,nan
-1.328332e+01,7.564239e-01
-1.179213e+01,7.640654e-01
-1.030094e+01,7.744711e-01
-8.809752e+00,nan
-7.318563e+00,7.889997e-01
-5.827374e+00,8.104686e-01
-4.336185e+00,8.401924e-01
-2.844996e+00,nan
-1.353807e+00,8.897424e-01
1.373814e-01,9.491923e-01
1.628570e+00,1.326062e+00
3.119759e+00,nan
4.610948e+00,1.599834e+00
6.102137e+00,1.953986e+01
7.593325e+00,2.355388e+00
9.084514e+00,nan
1.057570e+01,1.974715e+00
1.206689e+01,1.674584e+00
1.355808e+01,1.505443e+00
1.504927e+01,1.384363e+00
1.654046e+01,nan
1.803165e+01,1.296214e+00
1.952284e+01,1.226835e+00
2.101402e+01,1.168735e+00
2.250521e+01,nan
2.399640e+01,1.119489e+00
2.548759e+01,1.076445e+00
2.697878e+01,1.038776e+00
2.846997e+01,nan
2.996116e+01,1.005156e+00
3.145235e+01,9.735095e-01
3.294354e+01,9.444020e-01
3.443472e+01,9.172690e-01
3.592591e+01,nan
3.741710e+01,8.922348e-01
3.890829e+01,8.692119e-01
4.039948e+01,8.467297e-01
4.189067e+01,nan
4.338186e+01,8.256179e-01
4.487305e+01,8.054454e-01
4.636423e+01,7.844840e-01
4.785542e+01,nan
4.934661e+01,7.678578e-01
5.083780e+01,6.643296e-01
5.232899e+01,7.632677e-01
5.382018e+01,2.696926e-01
