x,S11
-9.399002e+01,-6.424831e+00
-9.249724e+01,-5.087711e+00
-9.100446e+01,-4.342098e+00
-8.951167e+01,-3.860790e+00
-8.801889e+01,nan
-8.652611e+01,-3.549241e+00
-8.503333e+01,-3.323738e+00
-8.354055e+01,-3.157791e+00
-8.204776e+01,-3.071812e+00
-8.055498e+01,nan
-7.906220e+01,-2.994246e+00
-7.756942e+01,-2.888248e+00
-7.607664e+01,-2.906035e+00
-7.458385e+01,-2.919463e+00
-7.309107e+01,nan
-7.159829e+01,-2.924685e+00
-7.010551e+01,-2.933509e+00
-6.861272e+01,-2.976118e+00
-6.711994e+01,-3.020885e+00
-6.562716e+01,nan
-6.413438e+01,-3.166499e+00
-6.264160e+01,-3.388835e+00
-6.114881e+01,-6.837032e+00
-5.965603e+01,-9.274320e-01
-5.816325e+01,nan
-5.667047e+01,-3.567942e+00
-5.517769e+01,-3.579098e+00
-5.368490e+01,-3.876959e+00
-5.219212e+01,nan
-5.069934e+01,-4.010212e+00
-4.920656e+01,-4.133381e+00
-4.771377e+01,-4.234214e+00
-4.622099e+01,nan
-4.472821e+01,-4.332187e+00
-4.323543e+01,-4.432246e+00
-4.174265e+01,-4.535283e+00
-4.024986e+01,nan
-3.875708e+01,-4.640600e+00
-3.726430e+01,-4.748673e+00
-3.577152e+01,-4.859079e+00
-3.427874e+01,nan
-3.278595e+01,-4.971526e+00
-3.129317e+01,-5.085770e+00
-2.980039e+01,-5.201643e+00
-2.830761e+01,nan
-2.681482e+01,-5.319040e+00
-2.532204e+01,-5.437908e+00
-2.382926e+01,-5.558240e+00
-2.233648e+01,nan
-2.084370e+01,-5.680062e+00
-1.935091e+01,-5.803453e+00
-1.785813e+01,-5.928409e+00
-1.636535e+01,nan
-1.487257e+01,-6.055403e+00
-1.337979e+01,-6.182698e+00
-1.188700e+01,-6.313036e+00
-1.039422e+01,nan
-8.901439e+00,-6.447062e+00
-7.408657e+00,-6.583046e+00
-5.915875e+00,-6.721354e+00
-4.423093e+00,nan
-2.930311e+00,-6.862643e+00
-1.437529e+00,-7.007246e+00
5.525352e-02,-7.155513e+00
1.548036e+00,nan
3.040818e+00,-7.307856e+00
4.533600e+00,-7.464721e+00
6.026382e+00,-7.626878e+00
7.519164e+00,nan
9.011946e+00,-7.795002e+00
1.050473e+01,-7.975824e+00
1.199751e+01,-8.158589e+00
1.349029e+01,nan
1.498307e+01,-8.397935e+00
1.647586e+01,-8.484275e+00
1.796864e+01,-8.738411e+00
1.946142e+01,nan
2.095420e+01,-9.005869e+00
2.244699e+01,-9.223497e+00
2.393977e+01,-9.481807e+00
2.543255e+01,nan
2.692533e+01,-9.764385e+00
2.841811e+01,-1.007225e+01
2.991090e+01,-1.041384e+01
3.140368e+01,nan
3.289646e+01,-1.079676e+01
3.438924e+01,-1.123277e+01
3.588202e+01,-1.173692e+01
3.737481e+01,nan
3.886759e+01,-1.233495e+01
4.036037e+01,-1.305152e+01
4.185315e+01,-1.397481e+01
4.334594e+01,nan
4.483872e+01,-1.507616e+01
4.633150e+01,-1.694983e+01
4.782428e+01,-1.841629e+01
4.931706e+01,nan
5.080985e+01,-2.571279e+01
5.230263e+01,-2.428737e+01
5.379541e+01,-7.808206e+01
