x,Mu
-9.395076e+01,8.231518e-01
-9.245837e+01,9.356592e-01
-9.096598e+01,9.441527e-01
-8.947359e+01,8.958390e-01
-8.798119e+01,nan
-8.648880e+01,8.474718e-01
-8.499641e+01,8.121894e-01
-8.350402e+01,7.856424e-01
-8.201162e+01,nan
-8.051923e+01,7.665165e-01
-7.902684e+01,7.527603e-01
-7.753444e+01,7.430735e-01
-7.604205e+01,nan
-7.454966e+01,7.357898e-01
-7.305727e+01,7.303590e-01
-7.156487e+01,7.261078e-01
-7.007248e+01,nan
-6.858009e+01,7.228470e-01
-6.708770e+01,7.206286e-01
-6.559530e+01,7.194335e-01
-6.410291e+01,7.179395e-01
-6.261052e+01,7.207755e-01
-6.111813e+01,7.178575e-01
-5.962573e+01,7.172371e-01
-5.813334e+01,7.164903e-01
-5.664095e+01,nan
-5.514856e+01,7.169872e-01
-5.365616e+01,7.172345e-01
-5.216377e+01,7.164181e-01
-5.067138e+01,nan
-4.917898e+01,7.156494e-01
-4.768659e+01,7.239812e-01
-4.619420e+01,7.109549e-01
-4.470181e+01,nan
-4.320941e+01,7.223710e-01
-4.171702e+01,7.222852e-01
-4.022463e+01,7.211973e-01
-3.873224e+01,nan
-3.723984e+01,7.220665e-01
-3.574745e+01,7.228659e-01
-3.425506e+01,7.239637e-01
-3.276267e+01,7.254367e-01
-3.127027e+01,nan
-2.977788e+01,7.270547e-01
-2.828549e+01,7.286514e-01
-2.679309e+01,7.302698e-01
-2.530070e+01,nan
-2.380831e+01,7.314639e-01
-2.231592e+01,7.332492e-01
-2.082352e+01,7.357943e-01
-1.933113e+01,nan
-1.783874e+01,7.382899e-01
-1.634635e+01,7.410141e-01
-1.485395e+01,7.438757e-01
-1.336156e+01,nan
-1.186917e+01,7.472574e-01
-1.037678e+01,7.519027e-01
-8.884383e+00,7.579466e-01
-7.391990e+00,nan
-5.899598e+00,7.656997e-01
-4.407205e+00,7.759955e-01
-2.914812e+00,7.900560e-01
-1.422420e+00,8.106852e-01
6.997311e-02,nan
1.562366e+00,8.397026e-01
3.054758e+00,8.885873e-01
4.547151e+00,9.476951e-01
6.039544e+00,nan
7.531936e+00,1.315730e+00
9.024329e+00,1.578999e+00
1.051672e+01,1.123086e+01
1.200911e+01,nan
1.350151e+01,2.273086e+00
1.499390e+01,1.908593e+00
1.648629e+01,1.626284e+00
1.797868e+01,nan
1.947108e+01,1.465052e+00
2.096347e+01,1.349890e+00
2.245586e+01,1.264943e+00
2.394826e+01,nan
2.544065e+01,1.197386e+00
2.693304e+01,1.141707e+00
2.842543e+01,1.094335e+00
2.991783e+01,nan
3.141022e+01,1.052230e+00
3.290261e+01,1.014240e+00
3.439500e+01,9.797911e-01
3.588740e+01,nan
3.737979e+01,9.481828e-01
3.887218e+01,9.182532e-01
4.036457e+01,8.915541e-01
4.185697e+01,1.081966e+00
4.334936e+01,8.454730e-01
4.484175e+01,8.445868e-01
4.633415e+01,8.048695e-01
4.782654e+01,8.272716e-01
4.931893e+01,nan
5.081132e+01,6.766178e-01
5.230372e+01,9.235007e-01
5.379611e+01,2.836075e-01
