x,Mu
-9.381105e+01,8.344883e-01
-9.231991e+01,9.317993e-01
-9.082876e+01,9.318586e-01
-8.933762e+01,8.870016e-01
-8.784647e+01,7.900964e-01
-8.635533e+01,8.392458e-01
-8.486418e+01,8.081843e-01
-8.337304e+01,7.850469e-01
-8.188189e+01,nan
-8.039075e+01,7.680316e-01
-7.889960e+01,7.554490e-01
-7.740846e+01,7.461971e-01
-7.591731e+01,nan
-7.442617e+01,7.393921e-01
-7.293502e+01,7.344123e-01
-7.144388e+01,7.308019e-01
-6.995273e+01,nan
-6.846159e+01,7.282551e-01
-6.697044e+01,7.264649e-01
-6.547930e+01,7.249912e-01
-6.398815e+01,nan
-6.249701e+01,7.229878e-01
-6.100586e+01,7.253870e-01
-5.951472e+01,7.251220e-01
-5.802357e+01,nan
-5.653243e+01,7.192791e-01
-5.504128e+01,7.315153e-01
-5.355014e+01,7.259341e-01
-5.205899e+01,7.307428e-01
-5.056785e+01,7.102296e-01
-4.907670e+01,7.288736e-01
-4.758556e+01,7.309734e-01
-4.609441e+01,7.332122e-01
-4.460327e+01,nan
-4.311212e+01,7.357274e-01
-4.162098e+01,7.386353e-01
-4.012983e+01,7.420831e-01
-3.863869e+01,nan
-3.714754e+01,7.463976e-01
-3.565640e+01,7.516644e-01
-3.416525e+01,7.583320e-01
-3.267411e+01,nan
-3.118296e+01,7.672545e-01
-2.969182e+01,7.793707e-01
-2.820067e+01,7.963458e-01
-2.670953e+01,nan
-2.521838e+01,8.215025e-01
-2.372724e+01,8.565946e-01
-2.223609e+01,9.148949e-01
-2.074495e+01,nan
-1.925380e+01,9.901910e-01
-1.776266e+01,1.435734e+00
-1.627151e+01,1.693356e+00
-1.478037e+01,nan
-1.328922e+01,1.896922e+00
-1.179808e+01,2.653920e+00
-1.030693e+01,2.210963e+00
-8.815789e+00,1.846560e+00
-7.324644e+00,nan
-5.833499e+00,1.645842e+00
-4.342354e+00,1.503309e+00
-2.851209e+00,1.399975e+00
-1.360064e+00,nan
1.310810e-01,1.318818e+00
1.622226e+00,1.252359e+00
3.113371e+00,1.196102e+00
4.604516e+00,nan
6.095661e+00,1.147847e+00
7.586806e+00,1.105126e+00
9.077951e+00,1.066512e+00
1.056910e+01,nan
1.206024e+01,1.032090e+00
1.355139e+01,1.000916e+00
1.504253e+01,9.725646e-01
1.653368e+01,nan
1.802482e+01,9.464190e-01
1.951597e+01,9.228635e-01
2.100711e+01,9.014169e-01
2.249826e+01,8.808991e-01
2.398940e+01,nan
2.548055e+01,8.620770e-01
2.697169e+01,8.448044e-01
2.846284e+01,8.288124e-01
2.995398e+01,nan
3.144513e+01,8.140278e-01
3.293627e+01,8.003926e-01
3.442742e+01,7.877981e-01
3.591856e+01,nan
3.740971e+01,7.749182e-01
3.890085e+01,7.557506e-01
4.039200e+01,7.463702e-01
4.188314e+01,nan
4.337429e+01,7.561961e-01
4.486543e+01,7.480876e-01
4.635658e+01,7.239421e-01
4.784772e+01,nan
4.933887e+01,7.308478e-01
5.083001e+01,6.518003e-01
5.232116e+01,7.351671e-01
5.381230e+01,2.583796e-01
