x,S11
-9.380910e+01,-6.332080e+00
-9.231794e+01,-4.988892e+00
-9.082678e+01,-4.360899e+00
-8.933562e+01,-3.888770e+00
-8.784447e+01,-4.698050e+00
-8.635331e+01,-3.689922e+00
-8.486215e+01,-3.496916e+00
-8.337099e+01,-3.362852e+00
-8.187983e+01,nan
-8.038867e+01,-3.270330e+00
-7.889751e+01,-3.209783e+00
-7.740636e+01,-3.173154e+00
-7.591520e+01,nan
-7.442404e+01,-3.155086e+00
-7.293288e+01,-3.151474e+00
-7.144172e+01,-3.159340e+00
-6.995056e+01,nan
-6.845940e+01,-3.176440e+00
-6.696824e+01,-3.201118e+00
-6.547709e+01,-3.232212e+00
-6.398593e+01,nan
-6.249477e+01,-3.269222e+00
-6.100361e+01,-3.311424e+00
-5.951245e+01,-3.360780e+00
-5.802129e+01,nan
-5.653013e+01,-3.407085e+00
-5.503897e+01,-3.444073e+00
-5.354782e+01,-3.520841e+00
-5.205666e+01,nan
-5.056550e+01,-3.571906e+00
-4.907434e+01,-3.599350e+00
-4.758318e+01,-3.694930e+00
-4.609202e+01,nan
-4.460086e+01,-3.758523e+00
-4.310971e+01,-3.827032e+00
-4.161855e+01,-3.896866e+00
-4.012739e+01,-3.971059e+00
-3.863623e+01,nan
-3.714507e+01,-4.048873e+00
-3.565391e+01,-4.130094e+00
-3.416275e+01,-4.214509e+00
-3.267159e+01,nan
-3.118044e+01,-4.301429e+00
-2.968928e+01,-4.391241e+00
-2.819812e+01,-4.484074e+00
-2.670696e+01,nan
-2.521580e+01,-4.578458e+00
-2.372464e+01,-4.674072e+00
-2.223348e+01,-4.770583e+00
-2.074233e+01,nan
-1.925117e+01,-4.866894e+00
-1.776001e+01,-4.964776e+00
-1.626885e+01,-5.066769e+00
-1.477769e+01,nan
-1.328653e+01,-5.199252e+00
-1.179537e+01,-5.341903e+00
-1.030421e+01,-5.588206e+00
-8.813056e+00,nan
-7.321897e+00,-5.586630e+00
-5.830739e+00,-9.307126e+00
-4.339580e+00,-3.359044e+00
-2.848421e+00,nan
-1.357263e+00,-6.217033e+00
1.338961e-01,-6.296749e+00
1.625055e+00,-6.685258e+00
3.116213e+00,-6.897501e+00
4.607372e+00,nan
6.098531e+00,-7.103757e+00
7.589689e+00,-7.294528e+00
9.080848e+00,-7.492327e+00
1.057201e+01,nan
1.206317e+01,-7.692486e+00
1.355432e+01,-7.912686e+00
1.504548e+01,-8.149952e+00
1.653664e+01,nan
1.802780e+01,-8.398495e+00
1.951896e+01,-8.662323e+00
2.101012e+01,-8.946308e+00
2.250128e+01,nan
2.399243e+01,-9.241874e+00
2.548359e+01,-9.566687e+00
2.697475e+01,-9.925529e+00
2.846591e+01,-1.031392e+01
2.995707e+01,nan
3.144823e+01,-1.074069e+01
3.293939e+01,-1.121991e+01
3.443055e+01,-1.175475e+01
3.592170e+01,nan
3.741286e+01,-1.237221e+01
3.890402e+01,-1.310627e+01
4.039518e+01,-1.400021e+01
4.188634e+01,nan
4.337750e+01,-1.505039e+01
4.486866e+01,-1.666587e+01
4.635982e+01,-1.877445e+01
4.785097e+01,nan
4.934213e+01,-2.066915e+01
5.083329e+01,-2.712332e+01
5.232445e+01,-3.289976e+01
5.381561e+01,-8.325605e+01
