x,S11
-9.381354e+01,-9.098424e+00
-9.232240e+01,-7.612372e+00
-9.083125e+01,-6.691651e+00
-8.934011e+01,-6.098748e+00
-8.784896e+01,nan
-8.635782e+01,-5.697993e+00
-8.486667e+01,-5.410691e+00
-8.337553e+01,-5.211636e+00
-8.188438e+01,nan
-8.039324e+01,-5.079613e+00
-7.890209e+01,-4.999195e+00
-7.741095e+01,-4.958110e+00
-7.591980e+01,nan
-7.442866e+01,-4.947903e+00
-7.293751e+01,-4.962427e+00
-7.144637e+01,-4.997663e+00
-6.995522e+01,nan
-6.846408e+01,-5.053895e+00
-6.697293e+01,-5.111934e+00
-6.548179e+01,-5.170128e+00
-6.399064e+01,nan
-6.249950e+01,-5.290459e+00
-6.100835e+01,-5.356062e+00
-5.951721e+01,-5.407460e+00
-5.802607e+01,-5.571466e+00
-5.653492e+01,nan
-5.504378e+01,-5.675629e+00
-5.355263e+01,-5.787978e+00
-5.206149e+01,-5.902141e+00
-5.057034e+01,nan
-4.907920e+01,-6.023443e+00
-4.758805e+01,-6.149320e+00
-4.609691e+01,-6.276630e+00
-4.460576e+01,nan
-4.311462e+01,-6.403141e+00
-4.162347e+01,-6.528071e+00
-4.013233e+01,-6.648337e+00
-3.864118e+01,nan
-3.715004e+01,-6.766890e+00
-3.565889e+01,-6.888758e+00
-3.416775e+01,-7.057219e+00
-3.267660e+01,nan
-3.118546e+01,-7.252597e+00
-2.969431e+01,-7.635981e+00
-2.820317e+01,-7.642046e+00
-2.671202e+01,-1.362921e+01
-2.522088e+01,nan
-2.372973e+01,-3.743463e+00
-2.223859e+01,-8.392318e+00
-2.074745e+01,-8.463543e+00
-1.925630e+01,nan
-1.776516e+01,-9.020960e+00
-1.627401e+01,-9.292174e+00
-1.478287e+01,-9.551719e+00
-1.329172e+01,nan
-1.180058e+01,-9.774723e+00
-1.030943e+01,-1.000012e+01
-8.818287e+00,-1.023262e+01
-7.327142e+00,nan
-5.835998e+00,-1.047615e+01
-4.344853e+00,-1.073159e+01
-2.853708e+00,-1.099543e+01
-1.362563e+00,nan
1.285817e-01,-1.126969e+01
1.619726e+00,-1.156094e+01
3.110871e+00,-1.186346e+01
4.602016e+00,nan
6.093161e+00,-1.217516e+01
7.584306e+00,-1.249869e+01
9.075450e+00,-1.283519e+01
1.056660e+01,-1.631710e+01
1.205774e+01,-1.275763e+01
1.354888e+01,-1.355192e+01
1.504003e+01,-1.392650e+01
1.653117e+01,-1.432642e+01
1.802232e+01,nan
1.951346e+01,-1.475499e+01
2.100461e+01,-1.520468e+01
2.249575e+01,-1.568226e+01
2.398690e+01,nan
2.547804e+01,-1.619518e+01
2.696919e+01,-1.674880e+01
2.846033e+01,-1.736397e+01
2.995148e+01,nan
3.144262e+01,-1.803428e+01
3.293377e+01,-1.883555e+01
3.442491e+01,-1.967614e+01
3.591606e+01,nan
3.740720e+01,-2.054854e+01
3.889835e+01,-2.167718e+01
4.038949e+01,-2.312907e+01
4.188064e+01,nan
4.337178e+01,-2.491945e+01
4.486293e+01,-2.711250e+01
4.635407e+01,-3.035105e+01
4.784521e+01,-4.363873e+01
4.933636e+01,-3.342293e+01
5.082750e+01,-4.446440e+01
5.231865e+01,-5.188392e+01
5.380979e+01,-1.345474e+02
