x,S11
-9.395076e+01,-1.108234e+01
-9.245837e+01,-8.741881e+00
-9.096598e+01,-7.495998e+00
-8.947359e+01,-6.765618e+00
-8.798119e+01,nan
-8.648880e+01,-6.295589e+00
-8.499641e+01,-5.954634e+00
-8.350402e+01,-5.717294e+00
-8.201162e+01,nan
-8.051923e+01,-5.548741e+00
-7.902684e+01,-5.430260e+00
-7.753444e+01,-5.349454e+00
-7.604205e+01,nan
-7.454966e+01,-5.299974e+00
-7.305727e+01,-5.278111e+00
-7.156487e+01,-5.277699e+00
-7.007248e+01,nan
-6.858009e+01,-5.293640e+00
-6.708770e+01,-5.319217e+00
-6.559530e+01,-5.352095e+00
-6.410291e+01,-5.223597e+00
-6.261052e+01,-6.069576e+00
-6.111813e+01,-5.443804e+00
-5.962573e+01,-5.503940e+00
-5.813334e+01,-5.571600e+00
-5.664095e+01,nan
-5.514856e+01,-5.641292e+00
-5.365616e+01,-5.715779e+00
-5.216377e+01,-5.803251e+00
-5.067138e+01,nan
-4.917898e+01,-5.857763e+00
-4.768659e+01,-5.954907e+00
-4.619420e+01,-6.093635e+00
-4.470181e+01,nan
-4.320941e+01,-6.107442e+00
-4.171702e+01,-6.233944e+00
-4.022463e+01,-6.353897e+00
-3.873224e+01,nan
-3.723984e+01,-6.465519e+00
-3.574745e+01,-6.582994e+00
-3.425506e+01,-6.704714e+00
-3.276267e+01,-6.829602e+00
-3.127027e+01,nan
-2.977788e+01,-6.958821e+00
-2.828549e+01,-7.096903e+00
-2.679309e+01,-7.245747e+00
-2.530070e+01,nan
-2.380831e+01,-7.405032e+00
-2.231592e+01,-7.567754e+00
-2.082352e+01,-7.732121e+00
-1.933113e+01,nan
-1.783874e+01,-7.906288e+00
-1.634635e+01,-8.093017e+00
-1.485395e+01,-8.290572e+00
-1.336156e+01,nan
-1.186917e+01,-8.494142e+00
-1.037678e+01,-8.698853e+00
-8.884383e+00,-8.905116e+00
-7.391990e+00,nan
-5.899598e+00,-9.117022e+00
-4.407205e+00,-9.336350e+00
-2.914812e+00,-9.566887e+00
-1.422420e+00,-9.809499e+00
6.997311e-02,nan
1.562366e+00,-1.011107e+01
3.054758e+00,-1.044543e+01
4.547151e+00,-1.103430e+01
6.039544e+00,nan
7.531936e+00,-1.104023e+01
9.024329e+00,-1.785305e+01
1.051672e+01,-7.142712e+00
1.200911e+01,nan
1.350151e+01,-1.243404e+01
1.499390e+01,-1.267735e+01
1.648629e+01,-1.349697e+01
1.797868e+01,nan
1.947108e+01,-1.400838e+01
2.096347e+01,-1.452856e+01
2.245586e+01,-1.504259e+01
2.394826e+01,nan
2.544065e+01,-1.559543e+01
2.693304e+01,-1.619149e+01
2.842543e+01,-1.685001e+01
2.991783e+01,nan
3.141022e+01,-1.759602e+01
3.290261e+01,-1.843409e+01
3.439500e+01,-1.938437e+01
3.588740e+01,nan
3.737979e+01,-2.047906e+01
3.887218e+01,-2.177937e+01
4.036457e+01,-2.330481e+01
4.185697e+01,-3.164990e+01
4.334936e+01,-2.472477e+01
4.484175e+01,-2.764109e+01
4.633415e+01,-3.153080e+01
4.782654e+01,-3.470713e+01
4.931893e+01,nan
5.081132e+01,-4.901766e+01
5.230372e+01,-4.842373e+01
5.379611e+01,-1.559875e+02
