x,S12
-9.397741e+01,8.331444e+00
-9.248475e+01,7.826461e+00
-9.099209e+01,6.798454e+00
-8.949943e+01,5.765107e+00
-8.800677e+01,nan
-8.651411e+01,5.037670e+00
-8.502145e+01,4.545609e+00
-8.352879e+01,4.207933e+00
-8.203613e+01,3.993520e+00
-8.054347e+01,nan
-7.905081e+01,3.859612e+00
-7.755815e+01,3.800798e+00
-7.606549e+01,3.729965e+00
-7.457283e+01,nan
-7.308017e+01,3.750924e+00
-7.158752e+01,3.811437e+00
-7.009486e+01,3.876332e+00
-6.860220e+01,3.960175e+00
-6.710954e+01,nan
-6.561688e+01,4.078007e+00
-6.412422e+01,4.226708e+00
-6.263156e+01,4.426461e+00
-6.113890e+01,4.713779e+00
-5.964624e+01,nan
-5.815358e+01,5.130901e+00
-5.666092e+01,5.820449e+00
-5.516826e+01,6.988758e+00
-5.367560e+01,nan
-5.218294e+01,1.081661e+01
-5.069028e+01,2.311517e+01
-4.919762e+01,2.995965e+01
-4.770496e+01,2.270239e+01
-4.621230e+01,nan
-4.471964e+01,1.878448e+01
-4.322698e+01,1.660924e+01
-4.173432e+01,1.513517e+01
-4.024166e+01,nan
-3.874900e+01,1.410239e+01
-3.725634e+01,1.333670e+01
-3.576368e+01,1.275359e+01
-3.427102e+01,nan
-3.277836e+01,1.228999e+01
-3.128570e+01,1.191375e+01
-2.979305e+01,1.160234e+01
-2.830039e+01,nan
-2.680773e+01,1.134112e+01
-2.531507e+01,1.112003e+01
-2.382241e+01,1.093196e+01
-2.232975e+01,nan
-2.083709e+01,1.077174e+01
-1.934443e+01,1.063554e+01
-1.785177e+01,1.052045e+01
-1.635911e+01,nan
-1.486645e+01,1.042425e+01
-1.337379e+01,1.034521e+01
-1.188113e+01,1.028198e+01
-1.038847e+01,nan
-8.895810e+00,1.023343e+01
-7.403150e+00,1.019774e+01
-5.910491e+00,1.017926e+01
-4.417831e+00,nan
-2.925171e+00,1.017239e+01
-1.432512e+00,1.017797e+01
6.014784e-02,1.019654e+01
1.552807e+00,nan
3.045467e+00,1.022806e+01
4.538127e+00,1.027278e+01
6.030786e+00,1.033113e+01
7.523446e+00,nan
9.016106e+00,1.040371e+01
1.050877e+01,1.049148e+01
1.200142e+01,1.059578e+01
1.349408e+01,nan
1.498674e+01,1.071964e+01
1.647940e+01,1.086373e+01
1.797206e+01,1.102761e+01
1.946472e+01,nan
2.095738e+01,1.119446e+01
2.245004e+01,1.127945e+01
2.394270e+01,1.165955e+01
2.543536e+01,nan
2.692802e+01,1.195482e+01
2.842068e+01,1.220962e+01
2.991334e+01,1.254732e+01
3.140600e+01,nan
3.289866e+01,1.295008e+01
3.439132e+01,1.343114e+01
3.588398e+01,1.400306e+01
3.737664e+01,nan
3.886930e+01,1.469252e+01
4.036196e+01,1.554478e+01
4.185462e+01,1.660829e+01
4.334728e+01,nan
4.483994e+01,1.803959e+01
4.633260e+01,1.983430e+01
4.782526e+01,2.292982e+01
4.931792e+01,nan
5.081058e+01,2.617627e+01
5.230324e+01,3.461737e+01
5.379590e+01,3.227062e+01
