x,S11
-9.421292e+01,-1.415566e+01
-9.271791e+01,-1.024388e+01
-9.122289e+01,-1.305912e+01
-8.972788e+01,-5.969475e+00
-8.823287e+01,nan
-8.673785e+01,-6.527896e+00
-8.524284e+01,-5.703231e+00
-8.374783e+01,-5.436077e+00
-8.225282e+01,nan
-8.075780e+01,-5.208496e+00
-7.926279e+01,-5.068472e+00
-7.776778e+01,-4.982053e+00
-7.627276e+01,nan
-7.477775e+01,-4.952312e+00
-7.328274e+01,-4.970963e+00
-7.178772e+01,-5.030196e+00
-7.029271e+01,nan
-6.879770e+01,-5.123966e+00
-6.730268e+01,-5.243837e+00
-6.580767e+01,-5.383345e+00
-6.431266e+01,nan
-6.281765e+01,-5.538611e+00
-6.132263e+01,-5.705859e+00
-5.982762e+01,-5.882162e+00
-5.833261e+01,nan
-5.683759e+01,-6.065181e+00
-5.534258e+01,-6.253063e+00
-5.384757e+01,-6.444344e+00
-5.235255e+01,nan
-5.085754e+01,-6.637875e+00
-4.936253e+01,-6.832766e+00
-4.786752e+01,-7.028340e+00
-4.637250e+01,nan
-4.487749e+01,-7.224092e+00
-4.338248e+01,-7.419664e+00
-4.188746e+01,-7.614818e+00
-4.039245e+01,nan
-3.889744e+01,-7.809416e+00
-3.740242e+01,-8.003410e+00
-3.590741e+01,-8.196783e+00
-3.441240e+01,nan
-3.291738e+01,-8.389728e+00
-3.142237e+01,-8.581630e+00
-2.992736e+01,-8.772492e+00
-2.843235e+01,nan
-2.693733e+01,-8.965556e+00
-2.544232e+01,-9.159076e+00
-2.394731e+01,-9.352243e+00
-2.245229e+01,nan
-2.095728e+01,-9.546167e+00
-1.946227e+01,-9.741214e+00
-1.796725e+01,-9.937713e+00
-1.647224e+01,nan
-1.497723e+01,-1.013602e+01
-1.348222e+01,-1.033651e+01
-1.198720e+01,-1.053959e+01
-1.049219e+01,nan
-8.997176e+00,-1.074568e+01
-7.502163e+00,-1.095551e+01
-6.007150e+00,-1.116975e+01
-4.512137e+00,nan
-3.017124e+00,-1.139602e+01
-1.522111e+00,-1.162172e+01
-2.709789e-02,-1.190985e+01
1.467915e+00,nan
2.962928e+00,-1.199740e+01
4.457941e+00,-1.230429e+01
5.952954e+00,-1.261290e+01
7.447967e+00,nan
8.942980e+00,-1.284257e+01
1.043799e+01,-1.310814e+01
1.193301e+01,-1.339106e+01
1.342802e+01,nan
1.492303e+01,-1.368939e+01
1.641805e+01,-1.400448e+01
1.791306e+01,-1.433623e+01
1.940807e+01,nan
2.090308e+01,-1.468904e+01
2.239810e+01,-1.506690e+01
2.389311e+01,-1.547456e+01
2.538812e+01,nan
2.688314e+01,-1.591804e+01
2.837815e+01,-1.640508e+01
2.987316e+01,-1.694581e+01
3.136818e+01,nan
3.286319e+01,-1.755358e+01
3.435820e+01,-1.824713e+01
3.585322e+01,-1.905081e+01
3.734823e+01,nan
3.884324e+01,-2.000627e+01
4.033825e+01,-2.115364e+01
4.183327e+01,-2.263559e+01
4.332828e+01,nan
4.482329e+01,-2.440697e+01
4.631831e+01,-2.743045e+01
4.781332e+01,-2.979711e+01
4.930833e+01,nan
5.080335e+01,-4.163461e+01
5.229836e+01,-3.932454e+01
5.379337e+01,-1.265170e+02
