x,S11
-9.405113e+01,-1.438187e+01
-9.255774e+01,-1.039875e+01
-9.106435e+01,-8.473587e+00
-8.957096e+01,-7.240897e+00
-8.807757e+01,-6.132965e+00
-8.658418e+01,-5.593732e+00
-8.509079e+01,-5.785714e+00
-8.359740e+01,-5.335202e+00
-8.210401e+01,-5.455263e+00
-8.061062e+01,-1.037838e+01
-7.911723e+01,-1.539659e+00
-7.762384e+01,-4.783888e+00
-7.613045e+01,nan
-7.463706e+01,-4.632468e+00
-7.314367e+01,-4.959867e+00
-7.165028e+01,-5.097663e+00
-7.015689e+01,nan
-6.866350e+01,-5.236875e+00
-6.717011e+01,-5.357709e+00
-6.567672e+01,-5.486480e+00
-6.418333e+01,nan
-6.268994e+01,-5.624284e+00
-6.119655e+01,-5.776314e+00
-5.970316e+01,-5.939555e+00
-5.820978e+01,nan
-5.671639e+01,-6.110389e+00
-5.522300e+01,-6.287979e+00
-5.372961e+01,-6.470626e+00
-5.223622e+01,nan
-5.074283e+01,-6.657014e+00
-4.924944e+01,-6.846074e+00
-4.775605e+01,-7.036975e+00
-4.626266e+01,nan
-4.476927e+01,-7.229082e+00
-4.327588e+01,-7.421920e+00
-4.178249e+01,-7.615152e+00
-4.028910e+01,nan
-3.879571e+01,-7.808553e+00
-3.730232e+01,-8.001992e+00
-3.580893e+01,-8.195421e+00
-3.431554e+01,nan
-3.282215e+01,-8.388855e+00
-3.132876e+01,-8.582379e+00
-2.983537e+01,-8.776048e+00
-2.834198e+01,nan
-2.684859e+01,-8.970264e+00
-2.535520e+01,-9.163870e+00
-2.386181e+01,-9.358058e+00
-2.236842e+01,nan
-2.087503e+01,-9.555586e+00
-1.938164e+01,-9.754412e+00
-1.788826e+01,-9.954072e+00
-1.639487e+01,nan
-1.490148e+01,-1.015569e+01
-1.340809e+01,-1.035966e+01
-1.191470e+01,-1.056638e+01
-1.042131e+01,nan
-8.927918e+00,-1.077624e+01
-7.434528e+00,-1.098970e+01
-5.941138e+00,-1.120722e+01
-4.447749e+00,nan
-2.954359e+00,-1.142965e+01
-1.460969e+00,-1.165775e+01
3.242018e-02,-1.190003e+01
1.525810e+00,nan
3.019199e+00,-1.214229e+01
4.512589e+00,-1.245501e+01
6.005979e+00,-1.254695e+01
7.499368e+00,nan
8.992758e+00,-1.288274e+01
1.048615e+01,-1.322262e+01
1.197954e+01,-1.347637e+01
1.347293e+01,nan
1.496632e+01,-1.376925e+01
1.645971e+01,-1.408936e+01
1.795310e+01,-1.442880e+01
1.944649e+01,nan
2.093987e+01,-1.478809e+01
2.243326e+01,-1.517209e+01
2.392665e+01,-1.558623e+01
2.542004e+01,nan
2.691343e+01,-1.603649e+01
2.840682e+01,-1.653076e+01
2.990021e+01,-1.707930e+01
3.139360e+01,nan
3.288699e+01,-1.769560e+01
3.438038e+01,-1.839859e+01
3.587377e+01,-1.921285e+01
3.736716e+01,nan
3.886055e+01,-2.018047e+01
4.035394e+01,-2.134185e+01
4.184733e+01,-2.284127e+01
4.334072e+01,nan
4.483411e+01,-2.463224e+01
4.632750e+01,-2.768857e+01
4.782089e+01,-3.007729e+01
4.931428e+01,nan
5.080767e+01,-4.203101e+01
5.230106e+01,-3.968950e+01
5.379445e+01,-1.276843e+02
