x,Mu
-9.394894e+01,1.608321e+00
-9.245653e+01,1.857877e+00
-9.096413e+01,2.204060e+00
-8.947172e+01,2.320078e+00
-8.797931e+01,2.017433e+00
-8.648691e+01,2.391293e+00
-8.499450e+01,2.426278e+00
-8.350209e+01,2.433115e+00
-8.200969e+01,nan
-8.051728e+01,2.406864e+00
-7.902487e+01,2.359166e+00
-7.753247e+01,2.288503e+00
-7.604006e+01,nan
-7.454765e+01,2.196015e+00
-7.305524e+01,2.064109e+00
-7.156284e+01,1.510839e+00
-7.007043e+01,nan
-6.857802e+01,2.258409e+00
-6.708562e+01,2.025067e+00
-6.559321e+01,1.904902e+00
-6.410080e+01,nan
-6.260840e+01,1.807890e+00
-6.111599e+01,1.722380e+00
-5.962358e+01,1.641023e+00
-5.813118e+01,1.567908e+00
-5.663877e+01,1.544519e+00
-5.514636e+01,1.498242e+00
-5.365395e+01,1.434869e+00
-5.216155e+01,1.377342e+00
-5.066914e+01,nan
-4.917673e+01,1.323010e+00
-4.768433e+01,1.273387e+00
-4.619192e+01,1.226174e+00
-4.469951e+01,nan
-4.320711e+01,1.176402e+00
-4.171470e+01,1.127558e+00
-4.022229e+01,1.115415e+00
-3.872989e+01,nan
-3.723748e+01,1.061017e+00
-3.574507e+01,1.040484e+00
-3.425266e+01,1.016300e+00
-3.276026e+01,nan
-3.126785e+01,9.886688e-01
-2.977544e+01,9.642451e-01
-2.828304e+01,9.416132e-01
-2.679063e+01,9.188945e-01
-2.529822e+01,9.453635e-01
-2.380582e+01,9.026860e-01
-2.231341e+01,8.861906e-01
-2.082100e+01,8.714391e-01
-1.932860e+01,nan
-1.783619e+01,8.589715e-01
-1.634378e+01,8.473229e-01
-1.485137e+01,8.367452e-01
-1.335897e+01,nan
-1.186656e+01,8.282816e-01
-1.037415e+01,8.211337e-01
-8.881747e+00,8.160380e-01
-7.389340e+00,nan
-5.896933e+00,8.127837e-01
-4.404526e+00,8.106060e-01
-2.912119e+00,8.106198e-01
-1.419712e+00,nan
7.269485e-02,8.132163e-01
1.565102e+00,8.186290e-01
3.057509e+00,8.280527e-01
4.549916e+00,nan
6.042323e+00,8.421869e-01
7.534729e+00,8.611379e-01
9.027136e+00,8.893258e-01
1.051954e+01,9.279593e-01
1.201195e+01,nan
1.350436e+01,9.860536e-01
1.499676e+01,1.058127e+00
1.648917e+01,1.233053e+00
1.798158e+01,nan
1.947398e+01,1.275242e+00
2.096639e+01,1.644979e+00
2.245880e+01,5.925381e-01
2.395121e+01,nan
2.544361e+01,3.850788e-01
2.693602e+01,3.425255e-01
2.842843e+01,3.296292e-01
2.992083e+01,nan
3.141324e+01,3.313975e-01
3.290565e+01,3.395800e-01
3.439805e+01,3.507082e-01
3.589046e+01,nan
3.738287e+01,3.632622e-01
3.887527e+01,3.763280e-01
4.036768e+01,3.899137e-01
4.186009e+01,nan
4.335250e+01,4.030057e-01
4.484490e+01,4.184811e-01
4.633731e+01,4.301157e-01
4.782972e+01,4.658576e-01
4.932212e+01,4.534458e-01
5.081453e+01,4.610608e-01
5.230694e+01,4.963504e-01
5.379934e+01,2.308646e-01
