x,S12
-9.382806e+01,6.256631e+00
-9.233682e+01,5.446837e+00
-9.084558e+01,4.875931e+00
-8.935434e+01,4.374210e+00
-8.786310e+01,nan
-8.637185e+01,4.015754e+00
-8.488061e+01,3.754551e+00
-8.338937e+01,3.573707e+00
-8.189813e+01,nan
-8.040688e+01,3.404365e+00
-7.891564e+01,3.273758e+00
-7.742440e+01,3.301377e+00
-7.593316e+01,3.160961e+00
-7.444192e+01,nan
-7.295067e+01,3.170325e+00
-7.145943e+01,3.164191e+00
-6.996819e+01,3.172193e+00
-6.847695e+01,nan
-6.698571e+01,3.205546e+00
-6.549446e+01,3.273814e+00
-6.400322e+01,3.392474e+00
-6.251198e+01,nan
-6.102074e+01,3.592419e+00
-5.952949e+01,3.922914e+00
-5.803825e+01,4.573125e+00
-5.654701e+01,5.786350e+00
-5.505577e+01,nan
-5.356453e+01,4.207253e+00
-5.207328e+01,1.889343e+00
-5.058204e+01,1.139530e+00
-4.909080e+01,nan
-4.759956e+01,9.278505e-01
-4.610832e+01,8.288013e-01
-4.461707e+01,7.894732e-01
-4.312583e+01,nan
-4.163459e+01,7.788679e-01
-4.014335e+01,7.837510e-01
-3.865210e+01,7.971954e-01
-3.716086e+01,nan
-3.566962e+01,8.155343e-01
-3.417838e+01,8.366892e-01
-3.268714e+01,8.594441e-01
-3.119589e+01,nan
-2.970465e+01,8.829505e-01
-2.821341e+01,9.067295e-01
-2.672217e+01,9.307081e-01
-2.523093e+01,nan
-2.373968e+01,9.545464e-01
-2.224844e+01,9.780662e-01
-2.075720e+01,1.001452e+00
-1.926596e+01,nan
-1.777471e+01,1.024644e+00
-1.628347e+01,1.047658e+00
-1.479223e+01,1.070552e+00
-1.330099e+01,1.093391e+00
-1.180975e+01,nan
-1.031850e+01,1.116250e+00
-8.827262e+00,1.139213e+00
-7.336019e+00,1.162370e+00
-5.844777e+00,nan
-4.353535e+00,1.185821e+00
-2.862293e+00,1.209678e+00
-1.371051e+00,1.234028e+00
1.201913e-01,nan
1.611433e+00,1.258763e+00
3.102676e+00,1.284327e+00
4.593918e+00,1.310801e+00
6.085160e+00,nan
7.576402e+00,1.338036e+00
9.067644e+00,1.366496e+00
1.055889e+01,1.396615e+00
1.205013e+01,nan
1.354137e+01,1.428709e+00
1.503261e+01,1.462905e+00
1.652385e+01,1.498568e+00
1.801510e+01,nan
1.950634e+01,1.520967e+00
2.099758e+01,1.576144e+00
2.248882e+01,1.621208e+00
2.398007e+01,nan
2.547131e+01,1.659525e+00
2.696255e+01,1.714348e+00
2.845379e+01,1.769939e+00
2.994503e+01,nan
3.143628e+01,1.832981e+00
3.292752e+01,1.903637e+00
3.441876e+01,1.984892e+00
3.591000e+01,nan
3.740124e+01,2.079558e+00
3.889249e+01,2.192182e+00
4.038373e+01,2.329494e+00
4.187497e+01,3.241253e+00
4.336621e+01,2.438149e+00
4.485746e+01,2.727948e+00
4.634870e+01,3.043540e+00
4.783994e+01,4.034224e+00
4.933118e+01,3.400087e+00
5.082242e+01,4.343458e+00
5.231367e+01,6.276248e+00
5.380491e+01,6.033523e+00
