x,S12
-9.395076e+01,5.266277e+00
-9.245837e+01,4.619225e+00
-9.096598e+01,4.125307e+00
-8.947359e+01,3.659087e+00
-8.798119e+01,nan
-8.648880e+01,3.315522e+00
-8.499641e+01,3.057909e+00
-8.350402e+01,2.862703e+00
-8.201162e+01,nan
-8.051923e+01,2.710906e+00
-7.902684e+01,2.590320e+00
-7.753444e+01,2.492290e+00
-7.604205e+01,nan
-7.454966e+01,2.411357e+00
-7.305727e+01,2.343591e+00
-7.156487e+01,2.284938e+00
-7.007248e+01,nan
-6.858009e+01,2.233555e+00
-6.708770e+01,2.187871e+00
-6.559530e+01,2.147185e+00
-6.410291e+01,1.897429e+00
-6.261052e+01,2.966844e+00
-6.111813e+01,2.078310e+00
-5.962573e+01,2.048112e+00
-5.813334e+01,2.020186e+00
-5.664095e+01,nan
-5.514856e+01,1.995792e+00
-5.365616e+01,1.974323e+00
-5.216377e+01,1.954450e+00
-5.067138e+01,nan
-4.917898e+01,1.935300e+00
-4.768659e+01,1.900302e+00
-4.619420e+01,1.908234e+00
-4.470181e+01,nan
-4.320941e+01,1.880590e+00
-4.171702e+01,1.872028e+00
-4.022463e+01,1.869188e+00
-3.873224e+01,nan
-3.723984e+01,1.861670e+00
-3.574745e+01,1.855118e+00
-3.425506e+01,1.851062e+00
-3.276267e+01,1.848859e+00
-3.127027e+01,nan
-2.977788e+01,1.848811e+00
-2.828549e+01,1.850750e+00
-2.679309e+01,1.855336e+00
-2.530070e+01,nan
-2.380831e+01,1.863348e+00
-2.231592e+01,1.873748e+00
-2.082352e+01,1.886596e+00
-1.933113e+01,nan
-1.783874e+01,1.902650e+00
-1.634635e+01,1.922293e+00
-1.485395e+01,1.947170e+00
-1.336156e+01,nan
-1.186917e+01,1.977123e+00
-1.037678e+01,2.012123e+00
-8.884383e+00,2.054703e+00
-7.391990e+00,nan
-5.899598e+00,2.106504e+00
-4.407205e+00,2.171919e+00
-2.914812e+00,2.255699e+00
-1.422420e+00,2.364032e+00
6.997311e-02,nan
1.562366e+00,2.510927e+00
3.054758e+00,2.720260e+00
4.547151e+00,3.028404e+00
6.039544e+00,nan
7.531936e+00,3.583015e+00
9.024329e+00,4.590581e+00
1.051672e+01,3.413598e+00
1.200911e+01,nan
1.350151e+01,1.678629e+00
1.499390e+01,1.124456e+00
1.648629e+01,1.013386e+00
1.797868e+01,nan
1.947108e+01,9.853067e-01
2.096347e+01,1.002789e+00
2.245586e+01,1.041333e+00
2.394826e+01,nan
2.544065e+01,1.092163e+00
2.693304e+01,1.150683e+00
2.842543e+01,1.215923e+00
2.991783e+01,nan
3.141022e+01,1.287646e+00
3.290261e+01,1.366336e+00
3.439500e+01,1.453509e+00
3.588740e+01,nan
3.737979e+01,1.551730e+00
3.887218e+01,1.663900e+00
4.036457e+01,1.795866e+00
4.185697e+01,2.518397e+00
4.334936e+01,1.906885e+00
4.484175e+01,2.158197e+00
4.633415e+01,2.433640e+00
4.782654e+01,2.823473e+00
4.931893e+01,nan
5.081132e+01,3.539165e+00
5.230372e+01,5.068257e+00
5.379611e+01,4.566357e+00
