x,Mu
-9.382136e+01,1.798279e+00
-9.233017e+01,1.996804e+00
-9.083899e+01,2.350870e+00
-8.934780e+01,2.507428e+00
-8.785661e+01,nan
-8.636542e+01,2.661179e+00
-8.487423e+01,2.761022e+00
-8.338305e+01,2.830920e+00
-8.189186e+01,nan
-8.040067e+01,2.864967e+00
-7.890948e+01,2.865686e+00
-7.741830e+01,2.787654e+00
-7.592711e+01,nan
-7.443592e+01,2.577984e+00
-7.294473e+01,2.557296e+00
-7.145354e+01,2.054392e+00
-6.996236e+01,2.552059e+00
-6.847117e+01,nan
-6.697998e+01,2.638660e+00
-6.548879e+01,2.473105e+00
-6.399761e+01,2.390875e+00
-6.250642e+01,nan
-6.101523e+01,2.326704e+00
-5.952404e+01,2.291134e+00
-5.803285e+01,2.279712e+00
-5.654167e+01,nan
-5.505048e+01,2.297725e+00
-5.355929e+01,2.345639e+00
-5.206810e+01,2.451316e+00
-5.057691e+01,2.520477e+00
-4.908573e+01,nan
-4.759454e+01,2.875283e+00
-4.610335e+01,2.357742e+00
-4.461216e+01,6.441617e+00
-4.312098e+01,nan
-4.162979e+01,1.148597e+00
-4.013860e+01,6.505263e-01
-3.864741e+01,5.121465e-01
-3.715622e+01,nan
-3.566504e+01,4.506450e-01
-3.417385e+01,4.244590e-01
-3.268266e+01,4.143801e-01
-3.119147e+01,nan
-2.970029e+01,4.118283e-01
-2.820910e+01,4.130626e-01
-2.671791e+01,4.162084e-01
-2.522672e+01,nan
-2.373553e+01,4.203122e-01
-2.224435e+01,4.248297e-01
-2.075316e+01,4.296258e-01
-1.926197e+01,nan
-1.777078e+01,4.344482e-01
-1.627959e+01,4.391304e-01
-1.478841e+01,4.438060e-01
-1.329722e+01,nan
-1.180603e+01,4.483558e-01
-1.031484e+01,4.527608e-01
-8.823656e+00,4.570371e-01
-7.332468e+00,4.392420e-01
-5.841280e+00,4.631060e-01
-4.350092e+00,4.652547e-01
-2.858905e+00,4.692271e-01
-1.367717e+00,4.731284e-01
1.234710e-01,nan
1.614659e+00,4.769802e-01
3.105847e+00,4.807582e-01
4.597034e+00,4.844845e-01
6.088222e+00,nan
7.579410e+00,4.882974e-01
9.070598e+00,4.920665e-01
1.056179e+01,4.958313e-01
1.205297e+01,nan
1.354416e+01,4.997133e-01
1.503535e+01,5.036402e-01
1.652654e+01,5.077172e-01
1.801772e+01,nan
1.950891e+01,5.116397e-01
2.100010e+01,5.160055e-01
2.249129e+01,5.181869e-01
2.398248e+01,nan
2.547366e+01,5.225231e-01
2.696485e+01,5.315530e-01
2.845604e+01,5.330562e-01
2.994723e+01,nan
3.143842e+01,5.362874e-01
3.292960e+01,5.427243e-01
3.442079e+01,5.474339e-01
3.591198e+01,nan
3.740317e+01,5.530008e-01
3.889435e+01,5.586935e-01
4.038554e+01,5.649589e-01
4.187673e+01,nan
4.336792e+01,5.714054e-01
4.485911e+01,5.789357e-01
4.635029e+01,5.862269e-01
4.784148e+01,6.162379e-01
4.933267e+01,5.905712e-01
5.082386e+01,6.152917e-01
5.231504e+01,5.881842e-01
5.380623e+01,3.190590e-01
