x,Mu
-9.396914e+01,1.629842e+00
-9.247656e+01,1.930516e+00
-9.098398e+01,2.342045e+00
-8.949140e+01,2.512627e+00
-8.799881e+01,nan
-8.650623e+01,2.654998e+00
-8.501365e+01,2.749827e+00
-8.352107e+01,2.804963e+00
-8.202849e+01,nan
-8.053590e+01,2.817307e+00
-7.904332e+01,2.809264e+00
-7.755074e+01,2.765295e+00
-7.605816e+01,2.688769e+00
-7.456558e+01,nan
-7.307300e+01,2.484486e+00
-7.158041e+01,2.034971e+00
-7.008783e+01,2.652084e+00
-6.859525e+01,nan
-6.710267e+01,2.383847e+00
-6.561009e+01,2.371121e+00
-6.411751e+01,2.304783e+00
-6.262492e+01,2.204884e+00
-6.113234e+01,nan
-5.963976e+01,2.127675e+00
-5.814718e+01,2.069108e+00
-5.665460e+01,2.023902e+00
-5.516202e+01,nan
-5.366943e+01,1.995662e+00
-5.217685e+01,1.986974e+00
-5.068427e+01,1.997787e+00
-4.919169e+01,2.034636e+00
-4.769911e+01,nan
-4.620653e+01,2.115679e+00
-4.471394e+01,2.181045e+00
-4.322136e+01,2.493099e+00
-4.172878e+01,nan
-4.023620e+01,2.155389e+00
-3.874362e+01,4.437330e+00
-3.725104e+01,1.026593e+00
-3.575845e+01,5.916668e-01
-3.426587e+01,nan
-3.277329e+01,4.737281e-01
-3.128071e+01,4.217222e-01
-2.978813e+01,4.007092e-01
-2.829555e+01,nan
-2.680296e+01,3.936869e-01
-2.531038e+01,3.931650e-01
-2.381780e+01,3.958622e-01
-2.232522e+01,nan
-2.083264e+01,4.001383e-01
-1.934005e+01,4.051859e-01
-1.784747e+01,4.105708e-01
-1.635489e+01,nan
-1.486231e+01,4.160597e-01
-1.336973e+01,4.214994e-01
-1.187715e+01,4.268117e-01
-1.038456e+01,nan
-8.891983e+00,4.320777e-01
-7.399401e+00,4.371777e-01
-5.906819e+00,4.420826e-01
-4.414238e+00,nan
-2.921656e+00,4.469033e-01
-1.429074e+00,4.516291e-01
6.350742e-02,4.562449e-01
1.556089e+00,nan
3.048671e+00,4.607753e-01
4.541253e+00,4.652413e-01
6.033834e+00,4.696609e-01
7.526416e+00,nan
9.018998e+00,4.740518e-01
1.051158e+01,4.784319e-01
1.200416e+01,4.828174e-01
1.349674e+01,nan
1.498932e+01,4.872340e-01
1.648191e+01,4.916932e-01
1.797449e+01,4.963037e-01
1.946707e+01,nan
2.095965e+01,5.007288e-01
2.245223e+01,5.055830e-01
2.394481e+01,5.081137e-01
2.543740e+01,nan
2.692998e+01,5.136895e-01
2.842256e+01,5.227038e-01
2.991514e+01,5.241945e-01
3.140772e+01,nan
3.290031e+01,5.292983e-01
3.439289e+01,5.357081e-01
3.588547e+01,5.413152e-01
3.737805e+01,nan
3.887063e+01,5.473978e-01
4.036321e+01,5.543089e-01
4.185580e+01,5.604747e-01
4.334838e+01,nan
4.484096e+01,5.704531e-01
4.633354e+01,5.731584e-01
4.782612e+01,5.947195e-01
4.931870e+01,nan
5.081129e+01,5.868755e-01
5.230387e+01,6.134987e-01
5.379645e+01,3.216931e-01
