x,S11
-9.394894e+01,-3.272179e+00
-9.245653e+01,-2.298810e+00
-9.096413e+01,-1.813925e+00
-8.947172e+01,-1.504947e+00
-8.797931e+01,-2.349116e+00
-8.648691e+01,-1.340871e+00
-8.499450e+01,-1.208717e+00
-8.350209e+01,-1.118009e+00
-8.200969e+01,nan
-8.051728e+01,-1.060485e+00
-7.902487e+01,-1.024712e+00
-7.753247e+01,-1.007148e+00
-7.604006e+01,nan
-7.454765e+01,-1.002940e+00
-7.305524e+01,-1.009138e+00
-7.156284e+01,-1.024422e+00
-7.007043e+01,nan
-6.857802e+01,-1.046513e+00
-6.708562e+01,-1.072935e+00
-6.559321e+01,-1.103342e+00
-6.410080e+01,nan
-6.260840e+01,-1.136103e+00
-6.111599e+01,-1.171109e+00
-5.962358e+01,-1.209643e+00
-5.813118e+01,-1.227685e+00
-5.663877e+01,-1.745646e+00
-5.514636e+01,-1.288114e+00
-5.365395e+01,-1.327823e+00
-5.216155e+01,-1.367590e+00
-5.066914e+01,nan
-4.917673e+01,-1.408841e+00
-4.768433e+01,-1.449790e+00
-4.619192e+01,-1.492439e+00
-4.469951e+01,nan
-4.320711e+01,-1.541172e+00
-4.171470e+01,-1.585555e+00
-4.022229e+01,-1.606267e+00
-3.872989e+01,nan
-3.723748e+01,-1.668509e+00
-3.574507e+01,-1.695631e+00
-3.425266e+01,-1.735296e+00
-3.276026e+01,nan
-3.126785e+01,-1.778782e+00
-2.977544e+01,-1.820134e+00
-2.828304e+01,-1.862222e+00
-2.679063e+01,-1.867713e+00
-2.529822e+01,-2.320915e+00
-2.380582e+01,-1.944968e+00
-2.231341e+01,-1.985934e+00
-2.082100e+01,-2.026263e+00
-1.932860e+01,nan
-1.783619e+01,-2.066462e+00
-1.634378e+01,-2.108908e+00
-1.485137e+01,-2.151456e+00
-1.335897e+01,nan
-1.186656e+01,-2.193316e+00
-1.037415e+01,-2.235561e+00
-8.881747e+00,-2.277157e+00
-7.389340e+00,nan
-5.896933e+00,-2.320220e+00
-4.404526e+00,-2.365160e+00
-2.912119e+00,-2.409800e+00
-1.419712e+00,nan
7.269485e-02,-2.454600e+00
1.565102e+00,-2.499799e+00
3.057509e+00,-2.544443e+00
4.549916e+00,nan
6.042323e+00,-2.592462e+00
7.534729e+00,-2.643662e+00
9.027136e+00,-2.696448e+00
1.051954e+01,-2.759138e+00
1.201195e+01,nan
1.350436e+01,-2.828259e+00
1.499676e+01,-2.950288e+00
1.648917e+01,-3.006830e+00
1.798158e+01,nan
1.947398e+01,-3.799493e+00
2.096639e+01,-2.204101e+00
2.245880e+01,-3.017524e+00
2.395121e+01,nan
2.544361e+01,-3.185365e+00
2.693602e+01,-3.297379e+00
2.842843e+01,-3.397182e+00
2.992083e+01,nan
3.141324e+01,-3.496351e+00
3.290565e+01,-3.601124e+00
3.439805e+01,-3.720329e+00
3.589046e+01,nan
3.738287e+01,-3.860645e+00
3.887527e+01,-4.030087e+00
4.036768e+01,-4.236548e+00
4.186009e+01,nan
4.335250e+01,-4.501962e+00
4.484490e+01,-4.821855e+00
4.633731e+01,-5.328012e+00
4.782972e+01,-6.663849e+00
4.932212e+01,-5.727354e+00
5.081453e+01,-7.326110e+00
5.230694e+01,-9.648582e+00
5.379934e+01,-1.919299e+01
