x,Mu
-9.395076e+01,1.627945e+00
-9.245837e+01,1.878599e+00
-9.096598e+01,2.234720e+00
-8.947359e+01,2.345003e+00
-8.798119e+01,nan
-8.648880e+01,2.436944e+00
-8.499641e+01,2.477678e+00
-8.350402e+01,2.487035e+00
-8.201162e+01,nan
-8.051923e+01,2.465030e+00
-7.902684e+01,2.418523e+00
-7.753444e+01,2.349023e+00
-7.604205e+01,nan
-7.454966e+01,2.258578e+00
-7.305727e+01,2.132905e+00
-7.156487e+01,1.814005e+00
-7.007248e+01,nan
-6.858009e+01,2.425292e+00
-6.708770e+01,2.087599e+00
-6.559530e+01,1.957319e+00
-6.410291e+01,1.769348e+00
-6.261052e+01,2.199196e+00
-6.111813e+01,1.763706e+00
-5.962573e+01,1.681414e+00
-5.813334e+01,1.606107e+00
-5.664095e+01,nan
-5.514856e+01,1.538266e+00
-5.365616e+01,1.474356e+00
-5.216377e+01,1.413398e+00
-5.067138e+01,nan
-4.917898e+01,1.347697e+00
-4.768659e+01,1.280906e+00
-4.619420e+01,1.273694e+00
-4.470181e+01,nan
-4.320941e+01,1.197063e+00
-4.171702e+01,1.172554e+00
-4.022463e+01,1.141231e+00
-3.873224e+01,nan
-3.723984e+01,1.105501e+00
-3.574745e+01,1.073698e+00
-3.425506e+01,1.044858e+00
-3.276267e+01,1.018517e+00
-3.127027e+01,nan
-2.977788e+01,9.950739e-01
-2.828549e+01,9.741058e-01
-2.679309e+01,9.558484e-01
-2.530070e+01,nan
-2.380831e+01,9.397465e-01
-2.231592e+01,9.249574e-01
-2.082352e+01,9.122346e-01
-1.933113e+01,nan
-1.783874e+01,9.018720e-01
-1.634635e+01,8.938834e-01
-1.485395e+01,8.885048e-01
-1.336156e+01,nan
-1.186917e+01,8.849649e-01
-1.037678e+01,8.839510e-01
-8.884383e+00,8.867009e-01
-7.391990e+00,nan
-5.899598e+00,8.935660e-01
-4.407205e+00,9.060147e-01
-2.914812e+00,9.246373e-01
-1.422420e+00,9.519434e-01
6.997311e-02,nan
1.562366e+00,9.913291e-01
3.054758e+00,1.051732e+00
4.547151e+00,1.126859e+00
6.039544e+00,nan
7.531936e+00,1.315554e+00
9.024329e+00,1.349215e+00
1.051672e+01,1.817835e+00
1.200911e+01,nan
1.350151e+01,6.247391e-01
1.499390e+01,3.967796e-01
1.648629e+01,3.466528e-01
1.797868e+01,nan
1.947108e+01,3.292874e-01
2.096347e+01,3.282626e-01
2.245586e+01,3.340411e-01
2.394826e+01,nan
2.544065e+01,3.428861e-01
2.693304e+01,3.530484e-01
2.842543e+01,3.639093e-01
2.991783e+01,nan
3.141022e+01,3.750044e-01
3.290261e+01,3.861152e-01
3.439500e+01,3.972380e-01
3.588740e+01,nan
3.737979e+01,4.084103e-01
3.887218e+01,4.195317e-01
4.036457e+01,4.311508e-01
4.185697e+01,4.337875e-01
4.334936e+01,4.432204e-01
4.484175e+01,4.563653e-01
4.633415e+01,4.665516e-01
4.782654e+01,4.894173e-01
4.931893e+01,nan
5.081132e+01,4.977686e-01
5.230372e+01,5.240340e-01
5.379611e+01,2.520123e-01
