x,S11
-9.381683e+01,-3.409887e+00
-9.232567e+01,-2.439676e+00
-9.083451e+01,-1.921485e+00
-8.934335e+01,-1.617742e+00
-8.785220e+01,nan
-8.636104e+01,-1.392336e+00
-8.486988e+01,-1.243014e+00
-8.337872e+01,-1.139200e+00
-8.188756e+01,nan
-8.039641e+01,-1.071980e+00
-7.890525e+01,-1.030244e+00
-7.741409e+01,-1.007504e+00
-7.592293e+01,nan
-7.443177e+01,-9.996880e-01
-7.294062e+01,-1.019748e+00
-7.144946e+01,-1.077349e+00
-6.995830e+01,nan
-6.846714e+01,-1.066031e+00
-6.697598e+01,-1.066328e+00
-6.548482e+01,-1.180157e+00
-6.399367e+01,-1.144832e+00
-6.250251e+01,nan
-6.101135e+01,-1.208497e+00
-5.952019e+01,-1.254278e+00
-5.802903e+01,-1.302658e+00
-5.653788e+01,nan
-5.504672e+01,-1.349323e+00
-5.355556e+01,-1.394750e+00
-5.206440e+01,-1.439842e+00
-5.057324e+01,nan
-4.908209e+01,-1.484377e+00
-4.759093e+01,-1.528730e+00
-4.609977e+01,-1.573309e+00
-4.460861e+01,nan
-4.311745e+01,-1.622645e+00
-4.162629e+01,-1.674805e+00
-4.013514e+01,-1.779523e+00
-3.864398e+01,-1.814135e+00
-3.715282e+01,nan
-3.566166e+01,-2.640661e+00
-3.417050e+01,-9.969209e-01
-3.267935e+01,-1.796367e+00
-3.118819e+01,nan
-2.969703e+01,-1.907017e+00
-2.820587e+01,-1.984874e+00
-2.671471e+01,-2.033644e+00
-2.522355e+01,nan
-2.373240e+01,-2.071148e+00
-2.224124e+01,-2.102483e+00
-2.075008e+01,-2.133640e+00
-1.925892e+01,nan
-1.776776e+01,-2.165536e+00
-1.627661e+01,-2.198652e+00
-1.478545e+01,-2.232133e+00
-1.329429e+01,nan
-1.180313e+01,-2.266141e+00
-1.031197e+01,-2.300655e+00
-8.820815e+00,-2.335155e+00
-7.329657e+00,nan
-5.838499e+00,-2.369948e+00
-4.347341e+00,-2.405242e+00
-2.856183e+00,-2.441025e+00
-1.365025e+00,nan
1.261336e-01,-2.477367e+00
1.617292e+00,-2.514380e+00
3.108450e+00,-2.552231e+00
4.599608e+00,-2.591064e+00
6.090766e+00,nan
7.581924e+00,-2.631377e+00
9.073082e+00,-2.672567e+00
1.056424e+01,-2.715173e+00
1.205540e+01,nan
1.354656e+01,-2.759779e+00
1.503771e+01,-2.806138e+00
1.652887e+01,-2.854872e+00
1.802003e+01,nan
1.951119e+01,-2.906887e+00
2.100235e+01,-2.962564e+00
2.249351e+01,-3.024723e+00
2.398466e+01,nan
2.547582e+01,-3.090934e+00
2.696698e+01,-3.175032e+00
2.845814e+01,-3.231769e+00
2.994930e+01,nan
3.144045e+01,-3.313646e+00
3.293161e+01,-3.438273e+00
3.442277e+01,-3.547921e+00
3.591393e+01,nan
3.740509e+01,-3.680046e+00
3.889625e+01,-3.842013e+00
4.038740e+01,-4.038654e+00
4.187856e+01,nan
4.336972e+01,-4.289961e+00
4.486088e+01,-4.615641e+00
4.635204e+01,-5.081555e+00
4.784319e+01,-7.496038e+00
4.933435e+01,-5.619431e+00
5.082551e+01,-6.882185e+00
5.231667e+01,-1.039851e+01
5.380783e+01,-1.838114e+01
