x,S11
-9.395295e+01,-3.315145e+00
-9.246055e+01,-2.331940e+00
-9.096816e+01,-1.828312e+00
-8.947577e+01,-1.546018e+00
-8.798337e+01,nan
-8.649098e+01,-1.340546e+00
-8.499858e+01,-1.204968e+00
-8.350619e+01,-1.113346e+00
-8.201380e+01,nan
-8.052140e+01,-1.052456e+00
-7.902901e+01,-1.015870e+00
-7.753662e+01,-9.974345e-01
-7.604422e+01,nan
-7.455183e+01,-9.942241e-01
-7.305944e+01,-1.002791e+00
-7.156704e+01,-1.019060e+00
-7.007465e+01,nan
-6.858226e+01,-1.041577e+00
-6.708986e+01,-1.069152e+00
-6.559747e+01,-1.102550e+00
-6.410508e+01,-1.138292e+00
-6.261268e+01,nan
-6.112029e+01,-1.175470e+00
-5.962790e+01,-1.213352e+00
-5.813550e+01,-1.253810e+00
-5.664311e+01,nan
-5.515071e+01,-1.297185e+00
-5.365832e+01,-1.354005e+00
-5.216593e+01,-1.402711e+00
-5.067353e+01,nan
-4.918114e+01,-1.411382e+00
-4.768875e+01,-1.492590e+00
-4.619635e+01,-1.515354e+00
-4.470396e+01,nan
-4.321157e+01,-1.556153e+00
-4.171917e+01,-1.603254e+00
-4.022678e+01,-1.648994e+00
-3.873439e+01,-1.694573e+00
-3.724199e+01,nan
-3.574960e+01,-1.738579e+00
-3.425721e+01,-1.781054e+00
-3.276481e+01,-1.822418e+00
-3.127242e+01,nan
-2.978003e+01,-1.865455e+00
-2.828763e+01,-1.908601e+00
-2.679524e+01,-1.950246e+00
-2.530285e+01,nan
-2.381045e+01,-1.990956e+00
-2.231806e+01,-2.030947e+00
-2.082566e+01,-2.072612e+00
-1.933327e+01,nan
-1.784088e+01,-2.114114e+00
-1.634848e+01,-2.153788e+00
-1.485609e+01,-2.192399e+00
-1.336370e+01,-2.232703e+00
-1.187130e+01,nan
-1.037891e+01,-2.276507e+00
-8.886517e+00,-2.326328e+00
-7.394123e+00,-2.380408e+00
-5.901730e+00,nan
-4.409336e+00,-2.480671e+00
-2.916943e+00,-2.516329e+00
-1.424549e+00,-3.263080e+00
6.784439e-02,nan
1.560238e+00,-1.721130e+00
3.052631e+00,-2.477999e+00
4.545025e+00,-2.606902e+00
6.037418e+00,nan
7.529812e+00,-2.682525e+00
9.022205e+00,-2.736989e+00
1.051460e+01,-2.783430e+00
1.200699e+01,nan
1.349939e+01,-2.827730e+00
1.499178e+01,-2.875343e+00
1.648417e+01,-2.925938e+00
1.797657e+01,nan
1.946896e+01,-2.980702e+00
2.096135e+01,-3.039434e+00
2.245375e+01,-3.102416e+00
2.394614e+01,nan
2.543853e+01,-3.171075e+00
2.693093e+01,-3.246253e+00
2.842332e+01,-3.329107e+00
2.991571e+01,nan
3.140811e+01,-3.421336e+00
3.290050e+01,-3.525309e+00
3.439289e+01,-3.644537e+00
3.588529e+01,-4.976355e+00
3.737768e+01,-3.677480e+00
3.887008e+01,-3.944954e+00
4.036247e+01,-4.137437e+00
4.185486e+01,-4.506642e+00
4.334726e+01,-4.332132e+00
4.483965e+01,-4.673432e+00
4.633204e+01,-5.254499e+00
4.782444e+01,-5.733928e+00
4.931683e+01,nan
5.080922e+01,-7.094385e+00
5.230162e+01,-9.532081e+00
5.379401e+01,-1.897610e+01
