x,S12
-9.395559e+01,5.445527e+00
-9.246312e+01,4.784068e+00
-9.097065e+01,4.279604e+00
-8.947818e+01,3.802650e+00
-8.798571e+01,nan
-8.649324e+01,3.452411e+00
-8.500077e+01,3.190599e+00
-8.350830e+01,2.991696e+00
-8.201583e+01,nan
-8.052336e+01,2.837666e+00
-7.903089e+01,2.716360e+00
-7.753842e+01,2.619515e+00
-7.604595e+01,nan
-7.455348e+01,2.539338e+00
-7.306101e+01,2.471697e+00
-7.156854e+01,2.413936e+00
-7.007607e+01,2.327269e+00
-6.858360e+01,3.274815e+00
-6.709113e+01,2.321896e+00
-6.559866e+01,2.283430e+00
-6.410619e+01,2.250537e+00
-6.261372e+01,nan
-6.112125e+01,2.222109e+00
-5.962878e+01,2.198359e+00
-5.813631e+01,2.142447e+00
-5.664384e+01,nan
-5.515137e+01,2.159774e+00
-5.365890e+01,2.119827e+00
-5.216643e+01,2.105410e+00
-5.067396e+01,nan
-4.918149e+01,2.100006e+00
-4.768902e+01,2.088665e+00
-4.619655e+01,2.079323e+00
-4.470407e+01,2.072081e+00
-4.321160e+01,nan
-4.171913e+01,2.067461e+00
-4.022666e+01,2.065695e+00
-3.873419e+01,2.068637e+00
-3.724172e+01,nan
-3.574925e+01,2.075744e+00
-3.425678e+01,2.085878e+00
-3.276431e+01,2.100765e+00
-3.127184e+01,nan
-2.977937e+01,2.122063e+00
-2.828690e+01,2.152367e+00
-2.679443e+01,2.189924e+00
-2.530196e+01,2.240148e+00
-2.380949e+01,nan
-2.231702e+01,2.307257e+00
-2.082455e+01,2.402521e+00
-1.933208e+01,2.532831e+00
-1.783961e+01,nan
-1.634714e+01,2.725633e+00
-1.485467e+01,3.015482e+00
-1.336220e+01,3.553295e+00
-1.186973e+01,nan
-1.037726e+01,4.538712e+00
-8.884789e+00,3.351268e+00
-7.392319e+00,1.596113e+00
-5.899848e+00,nan
-4.407378e+00,1.033973e+00
-2.914908e+00,9.041523e-01
-1.422438e+00,8.567523e-01
7.003258e-02,nan
1.562503e+00,8.536375e-01
3.054973e+00,8.708279e-01
4.547443e+00,8.987100e-01
6.039914e+00,nan
7.532384e+00,9.325047e-01
9.024854e+00,9.695628e-01
1.051732e+01,1.008892e+00
1.200979e+01,nan
1.350226e+01,1.050093e+00
1.499474e+01,1.092395e+00
1.648721e+01,1.136361e+00
1.797968e+01,nan
1.947215e+01,1.181980e+00
2.096462e+01,1.229468e+00
2.245709e+01,1.279226e+00
2.394956e+01,nan
2.544203e+01,1.331762e+00
2.693450e+01,1.387737e+00
2.842697e+01,1.448018e+00
2.991944e+01,1.933145e+00
3.141191e+01,1.477245e+00
3.290438e+01,1.585787e+00
3.439685e+01,1.666929e+00
3.588932e+01,2.023380e+00
3.738179e+01,1.709548e+00
3.887426e+01,1.867453e+00
4.036673e+01,1.998614e+00
4.185920e+01,2.297569e+00
4.335167e+01,2.115205e+00
4.484414e+01,2.346307e+00
4.633661e+01,2.641872e+00
4.782908e+01,3.062247e+00
4.932155e+01,nan
5.081402e+01,3.800870e+00
5.230649e+01,5.379932e+00
5.379896e+01,5.218149e+00
