x,Mu
-9.394739e+01,1.588570e+00
-9.245494e+01,1.837599e+00
-9.096249e+01,2.175075e+00
-8.947004e+01,2.285568e+00
-8.797759e+01,1.990772e+00
-8.648514e+01,2.350369e+00
-8.499270e+01,2.379691e+00
-8.350025e+01,2.382857e+00
-8.200780e+01,nan
-8.051535e+01,2.356358e+00
-7.902290e+01,2.305874e+00
-7.753045e+01,2.235033e+00
-7.603800e+01,nan
-7.454556e+01,2.140522e+00
-7.305311e+01,1.996622e+00
-7.156066e+01,2.977430e+00
-7.006821e+01,nan
-6.857576e+01,2.157429e+00
-6.708331e+01,1.971990e+00
-6.559086e+01,1.860657e+00
-6.409842e+01,nan
-6.260597e+01,1.767271e+00
-6.111352e+01,1.683274e+00
-5.962107e+01,1.606538e+00
-5.812862e+01,nan
-5.663617e+01,1.534518e+00
-5.514372e+01,1.466721e+00
-5.365128e+01,1.404415e+00
-5.215883e+01,1.346489e+00
-5.066638e+01,nan
-4.917393e+01,1.293125e+00
-4.768148e+01,1.244872e+00
-4.618903e+01,1.198919e+00
-4.469658e+01,nan
-4.320414e+01,1.157211e+00
-4.171169e+01,1.117299e+00
-4.021924e+01,1.075506e+00
-3.872679e+01,nan
-3.723434e+01,1.035339e+00
-3.574189e+01,1.022900e+00
-3.424944e+01,9.784290e-01
-3.275700e+01,nan
-3.126455e+01,9.609423e-01
-2.977210e+01,9.401042e-01
-2.827965e+01,9.166939e-01
-2.678720e+01,nan
-2.529475e+01,8.950483e-01
-2.380230e+01,8.764528e-01
-2.230986e+01,8.588236e-01
-2.081741e+01,nan
-1.932496e+01,8.426987e-01
-1.783251e+01,8.283260e-01
-1.634006e+01,8.152846e-01
-1.484761e+01,8.034175e-01
-1.335516e+01,nan
-1.186272e+01,7.935086e-01
-1.037027e+01,7.843548e-01
-8.877818e+00,7.757596e-01
-7.385369e+00,nan
-5.892921e+00,7.687316e-01
-4.400472e+00,7.627974e-01
-2.908024e+00,7.579657e-01
-1.415575e+00,nan
7.687355e-02,7.547961e-01
1.569322e+00,7.529744e-01
3.061771e+00,7.516142e-01
4.554219e+00,nan
6.046668e+00,7.522441e-01
7.539116e+00,7.545901e-01
9.031565e+00,7.589262e-01
1.052401e+01,nan
1.201646e+01,7.660404e-01
1.350891e+01,7.765798e-01
1.500136e+01,7.901647e-01
1.649381e+01,7.678792e-01
1.798626e+01,9.412532e-01
1.947871e+01,8.363742e-01
2.097115e+01,8.727181e-01
2.246360e+01,9.266074e-01
2.395605e+01,nan
2.544850e+01,9.932673e-01
2.694095e+01,1.151374e+00
2.843340e+01,1.194629e+00
2.992585e+01,nan
3.141829e+01,1.459637e+00
3.291074e+01,5.589703e-01
3.440319e+01,3.756083e-01
3.589564e+01,nan
3.738809e+01,3.419952e-01
3.888054e+01,3.344448e-01
4.037299e+01,3.411568e-01
4.186543e+01,nan
4.335788e+01,3.535893e-01
4.485033e+01,3.699942e-01
4.634278e+01,3.836264e-01
4.783523e+01,nan
4.932768e+01,4.096777e-01
5.082013e+01,4.196045e-01
5.231257e+01,4.558286e-01
5.380502e+01,1.988243e-01
