x,Mu
-9.394603e+01,1.570654e+00
-9.245346e+01,1.819136e+00
-9.096090e+01,2.149423e+00
-8.946834e+01,2.251199e+00
-8.797578e+01,2.160519e+00
-8.648322e+01,2.314977e+00
-8.499065e+01,2.339644e+00
-8.349809e+01,2.339866e+00
-8.200553e+01,nan
-8.051297e+01,2.313128e+00
-7.902041e+01,2.260354e+00
-7.752784e+01,2.189223e+00
-7.603528e+01,nan
-7.454272e+01,2.092716e+00
-7.305016e+01,1.932715e+00
-7.155760e+01,1.518646e+00
-7.006503e+01,nan
-6.857247e+01,2.086041e+00
-6.707991e+01,1.929056e+00
-6.558735e+01,1.823375e+00
-6.409479e+01,nan
-6.260222e+01,1.733612e+00
-6.110966e+01,1.651900e+00
-5.961710e+01,1.576175e+00
-5.812454e+01,nan
-5.663198e+01,1.506075e+00
-5.513941e+01,1.441648e+00
-5.364685e+01,1.379272e+00
-5.215429e+01,1.260461e+00
-5.066173e+01,1.518870e+00
-4.916917e+01,1.269661e+00
-4.767661e+01,1.220657e+00
-4.618404e+01,1.175511e+00
-4.469148e+01,nan
-4.319892e+01,1.134757e+00
-4.170636e+01,1.095414e+00
-4.021380e+01,1.060077e+00
-3.872123e+01,nan
-3.722867e+01,1.027482e+00
-3.573611e+01,9.959690e-01
-3.424355e+01,9.632461e-01
-3.275099e+01,nan
-3.125842e+01,9.342414e-01
-2.976586e+01,9.201025e-01
-2.827330e+01,8.878293e-01
-2.678074e+01,nan
-2.528818e+01,8.735541e-01
-2.379561e+01,8.571449e-01
-2.230305e+01,8.387052e-01
-2.081049e+01,nan
-1.931793e+01,8.215523e-01
-1.782537e+01,8.070580e-01
-1.633280e+01,7.929051e-01
-1.484024e+01,nan
-1.334768e+01,7.800506e-01
-1.185512e+01,7.686513e-01
-1.036256e+01,7.582282e-01
-8.869994e+00,7.487510e-01
-7.377432e+00,nan
-5.884870e+00,7.405681e-01
-4.392309e+00,7.333884e-01
-2.899747e+00,7.265705e-01
-1.407185e+00,nan
8.537735e-02,7.205922e-01
1.577939e+00,7.156899e-01
3.070501e+00,7.115707e-01
4.563063e+00,nan
6.055625e+00,7.082515e-01
7.548187e+00,7.063242e-01
9.040749e+00,7.053531e-01
1.053331e+01,nan
1.202587e+01,7.043359e-01
1.351843e+01,7.051341e-01
1.501100e+01,7.069513e-01
1.650356e+01,nan
1.799612e+01,7.101426e-01
1.948868e+01,7.150786e-01
2.098124e+01,7.222998e-01
2.247381e+01,nan
2.396637e+01,7.315348e-01
2.545893e+01,7.437664e-01
2.695149e+01,7.605527e-01
2.844405e+01,7.418487e-01
2.993662e+01,1.001326e+00
3.142918e+01,8.138354e-01
3.292174e+01,8.590766e-01
3.441430e+01,9.149362e-01
3.590686e+01,nan
3.739943e+01,1.047700e+00
3.889199e+01,1.080288e+00
4.038455e+01,1.205509e+00
4.187711e+01,nan
4.336967e+01,5.115264e-01
4.486224e+01,3.648471e-01
4.635480e+01,3.445901e-01
4.784736e+01,nan
4.933992e+01,3.563426e-01
5.083248e+01,3.621318e-01
5.232505e+01,3.958252e-01
5.381761e+01,1.496825e-01
