x,Mu
-9.380910e+01,8.405541e-01
-9.231794e+01,9.313657e-01
-9.082678e+01,9.346610e-01
-8.933562e+01,8.870111e-01
-8.784447e+01,8.418664e-01
-8.635331e+01,8.395984e-01
-8.486215e+01,8.079629e-01
-8.337099e+01,7.845646e-01
-8.187983e+01,nan
-8.038867e+01,7.673599e-01
-7.889751e+01,7.547813e-01
-7.740636e+01,7.455974e-01
-7.591520e+01,nan
-7.442404e+01,7.387637e-01
-7.293288e+01,7.337490e-01
-7.144172e+01,7.300704e-01
-6.995056e+01,nan
-6.845940e+01,7.274067e-01
-6.696824e+01,7.255194e-01
-6.547709e+01,7.242512e-01
-6.398593e+01,nan
-6.249477e+01,7.234769e-01
-6.100361e+01,7.230350e-01
-5.951245e+01,7.224538e-01
-5.802129e+01,nan
-5.653013e+01,7.207585e-01
-5.503897e+01,7.250726e-01
-5.354782e+01,7.252337e-01
-5.205666e+01,nan
-5.056550e+01,7.180230e-01
-4.907434e+01,7.326316e-01
-4.758318e+01,7.260526e-01
-4.609202e+01,nan
-4.460086e+01,7.279188e-01
-4.310971e+01,7.293657e-01
-4.161855e+01,7.314256e-01
-4.012739e+01,7.334919e-01
-3.863623e+01,nan
-3.714507e+01,7.357085e-01
-3.565391e+01,7.381904e-01
-3.416275e+01,7.410122e-01
-3.267159e+01,nan
-3.118044e+01,7.442167e-01
-2.968928e+01,7.479687e-01
-2.819812e+01,7.525876e-01
-2.670696e+01,nan
-2.521580e+01,7.581289e-01
-2.372464e+01,7.651562e-01
-2.223348e+01,7.744895e-01
-2.074233e+01,nan
-1.925117e+01,7.871727e-01
-1.776001e+01,8.049785e-01
-1.626885e+01,8.314544e-01
-1.477769e+01,nan
-1.328653e+01,8.688589e-01
-1.179537e+01,9.331559e-01
-1.030421e+01,1.021465e+00
-8.813056e+00,nan
-7.321897e+00,1.487653e+00
-5.830739e+00,1.734414e+00
-4.339580e+00,4.025546e+00
-2.848421e+00,nan
-1.357263e+00,2.653962e+00
1.338961e-01,2.212953e+00
1.625055e+00,1.851709e+00
3.116213e+00,1.651597e+00
4.607372e+00,nan
6.098531e+00,1.509733e+00
7.589689e+00,1.406308e+00
9.080848e+00,1.324701e+00
1.057201e+01,nan
1.206317e+01,1.258632e+00
1.355432e+01,1.202525e+00
1.504548e+01,1.152845e+00
1.653664e+01,nan
1.802780e+01,1.109496e+00
1.951896e+01,1.070883e+00
2.101012e+01,1.035765e+00
2.250128e+01,nan
2.399243e+01,1.004385e+00
2.548359e+01,9.758802e-01
2.697475e+01,9.487436e-01
2.846591e+01,9.237175e-01
2.995707e+01,nan
3.144823e+01,9.006334e-01
3.293939e+01,8.788349e-01
3.443055e+01,8.587172e-01
3.592170e+01,nan
3.741286e+01,8.402932e-01
3.890402e+01,8.228481e-01
4.039518e+01,8.053665e-01
4.188634e+01,nan
4.337750e+01,7.916271e-01
4.486866e+01,7.670510e-01
4.635982e+01,7.359722e-01
4.785097e+01,nan
4.934213e+01,7.720144e-01
5.083329e+01,6.877130e-01
5.232445e+01,7.387992e-01
5.381561e+01,2.601483e-01
