x,Mu
-9.395076e+01,8.416391e-01
-9.245837e+01,9.466634e-01
-9.096598e+01,9.574614e-01
-8.947359e+01,9.041526e-01
-8.798119e+01,nan
-8.648880e+01,8.553511e-01
-8.499641e+01,8.185692e-01
-8.350402e+01,7.913721e-01
-8.201162e+01,nan
-8.051923e+01,7.713857e-01
-7.902684e+01,7.566396e-01
-7.753444e+01,7.461857e-01
-7.604205e+01,nan
-7.454966e+01,7.388692e-01
-7.305727e+01,7.333804e-01
-7.156487e+01,7.292619e-01
-7.007248e+01,nan
-6.858009e+01,7.260079e-01
-6.708770e+01,7.234005e-01
-6.559530e+01,7.217410e-01
-6.410291e+01,7.203085e-01
-6.261052e+01,7.236581e-01
-6.111813e+01,7.204485e-01
-5.962573e+01,7.201340e-01
-5.813334e+01,7.198179e-01
-5.664095e+01,nan
-5.514856e+01,7.192633e-01
-5.365616e+01,7.198084e-01
-5.216377e+01,7.190857e-01
-5.067138e+01,nan
-4.917898e+01,7.188332e-01
-4.768659e+01,7.276392e-01
-4.619420e+01,7.137134e-01
-4.470181e+01,nan
-4.320941e+01,7.259220e-01
-4.171702e+01,7.254040e-01
-4.022463e+01,7.245672e-01
-3.873224e+01,nan
-3.723984e+01,7.257085e-01
-3.574745e+01,7.269269e-01
-3.425506e+01,7.280719e-01
-3.276267e+01,7.293157e-01
-3.127027e+01,nan
-2.977788e+01,7.311061e-01
-2.828549e+01,7.330177e-01
-2.679309e+01,7.349055e-01
-2.530070e+01,nan
-2.380831e+01,7.367031e-01
-2.231592e+01,7.383147e-01
-2.082352e+01,7.407650e-01
-1.933113e+01,nan
-1.783874e+01,7.438626e-01
-1.634635e+01,7.469356e-01
-1.485395e+01,7.503283e-01
-1.336156e+01,nan
-1.186917e+01,7.541506e-01
-1.037678e+01,7.590728e-01
-8.884383e+00,7.657238e-01
-7.391990e+00,nan
-5.899598e+00,7.745782e-01
-4.407205e+00,7.862527e-01
-2.914812e+00,8.023113e-01
-1.422420e+00,8.258508e-01
6.997311e-02,nan
1.562366e+00,8.592574e-01
3.054758e+00,9.173144e-01
4.547151e+00,9.954280e-01
6.039544e+00,nan
7.531936e+00,1.414085e+00
9.024329e+00,1.666171e+00
1.051672e+01,2.751846e+01
1.200911e+01,nan
1.350151e+01,2.407247e+00
1.499390e+01,2.015417e+00
1.648629e+01,1.707731e+00
1.797868e+01,nan
1.947108e+01,1.533182e+00
2.096347e+01,1.408493e+00
2.245586e+01,1.316563e+00
2.394826e+01,nan
2.544065e+01,1.243423e+00
2.693304e+01,1.183101e+00
2.842543e+01,1.131706e+00
2.991783e+01,nan
3.141022e+01,1.086005e+00
3.290261e+01,1.044752e+00
3.439500e+01,1.007285e+00
3.588740e+01,nan
3.737979e+01,9.728457e-01
3.887218e+01,9.402031e-01
4.036457e+01,9.109587e-01
4.185697e+01,1.107758e+00
4.334936e+01,8.615260e-01
4.484175e+01,8.591943e-01
4.633415e+01,8.166246e-01
4.782654e+01,8.380258e-01
4.931893e+01,nan
5.081132e+01,6.827604e-01
5.230372e+01,9.318991e-01
5.379611e+01,2.845174e-01
