x,Mu
-9.395295e+01,8.552290e-01
-9.246055e+01,9.607725e-01
-9.096816e+01,9.685091e-01
-8.947577e+01,9.133890e-01
-8.798337e+01,nan
-8.649098e+01,8.624955e-01
-8.499858e+01,8.242517e-01
-8.350619e+01,7.957790e-01
-8.201380e+01,nan
-8.052140e+01,7.748591e-01
-7.902901e+01,7.600749e-01
-7.753662e+01,7.496914e-01
-7.604422e+01,nan
-7.455183e+01,7.419288e-01
-7.305944e+01,7.360300e-01
-7.156704e+01,7.312678e-01
-7.007465e+01,nan
-6.858226e+01,7.278809e-01
-6.708986e+01,7.258046e-01
-6.559747e+01,7.246287e-01
-6.410508e+01,7.237108e-01
-6.261268e+01,nan
-6.112029e+01,7.228729e-01
-5.962790e+01,7.218477e-01
-5.813550e+01,7.222461e-01
-5.664311e+01,nan
-5.515071e+01,7.214296e-01
-5.365832e+01,7.211818e-01
-5.216593e+01,7.295024e-01
-5.067353e+01,nan
-4.918114e+01,7.154247e-01
-4.768875e+01,7.284645e-01
-4.619635e+01,7.280651e-01
-4.470396e+01,nan
-4.321157e+01,7.270791e-01
-4.171917e+01,7.282148e-01
-4.022678e+01,7.294095e-01
-3.873439e+01,7.310243e-01
-3.724199e+01,nan
-3.574960e+01,7.332516e-01
-3.425721e+01,7.355637e-01
-3.276481e+01,7.378674e-01
-3.127242e+01,nan
-2.978003e+01,7.397523e-01
-2.828763e+01,7.423539e-01
-2.679524e+01,7.460732e-01
-2.530285e+01,nan
-2.381045e+01,7.500586e-01
-2.231806e+01,7.543947e-01
-2.082566e+01,7.594403e-01
-1.933327e+01,nan
-1.784088e+01,7.661682e-01
-1.634848e+01,7.755693e-01
-1.485609e+01,7.884210e-01
-1.336370e+01,8.058424e-01
-1.187130e+01,nan
-1.037891e+01,8.312170e-01
-8.886517e+00,8.668821e-01
-7.394123e+00,9.293832e-01
-5.901730e+00,nan
-4.409336e+00,1.016034e+00
-2.916943e+00,1.465924e+00
-1.424549e+00,1.710114e+00
6.784439e-02,nan
1.560238e+00,-3.315194e+00
3.052631e+00,2.554834e+00
4.545025e+00,2.130376e+00
6.037418e+00,nan
7.529812e+00,1.791760e+00
9.022205e+00,1.603009e+00
1.051460e+01,1.467864e+00
1.200699e+01,nan
1.349939e+01,1.369361e+00
1.499178e+01,1.291553e+00
1.648417e+01,1.227587e+00
1.797657e+01,nan
1.946896e+01,1.173145e+00
2.096135e+01,1.125902e+00
2.245375e+01,1.084470e+00
2.394614e+01,nan
2.543853e+01,1.047018e+00
2.693093e+01,1.012724e+00
2.842332e+01,9.815442e-01
2.991571e+01,nan
3.140811e+01,9.527595e-01
3.290050e+01,9.260007e-01
3.439289e+01,9.008726e-01
3.588529e+01,1.163267e+00
3.737768e+01,8.526488e-01
3.887008e+01,8.555171e-01
4.036247e+01,8.362762e-01
4.185486e+01,9.207342e-01
4.334726e+01,7.519194e-01
4.483965e+01,8.063075e-01
4.633204e+01,7.489152e-01
4.782444e+01,7.811957e-01
4.931683e+01,nan
5.080922e+01,6.587016e-01
5.230162e+01,9.395270e-01
5.379401e+01,2.830598e-01
