x,S11
-9.395295e+01,-1.231648e+01
-9.246055e+01,-9.958386e+00
-9.096816e+01,-8.584296e+00
-8.947577e+01,-7.775843e+00
-8.798337e+01,nan
-8.649098e+01,-7.248028e+00
-8.499858e+01,-6.869460e+00
-8.350619e+01,-6.607223e+00
-8.201380e+01,nan
-8.052140e+01,-6.421628e+00
-7.902901e+01,-6.290247e+00
-7.753662e+01,-6.204504e+00
-7.604422e+01,nan
-7.455183e+01,-6.159548e+00
-7.305944e+01,-6.146854e+00
-7.156704e+01,-6.158073e+00
-7.007465e+01,nan
-6.858226e+01,-6.182576e+00
-6.708986e+01,-6.217614e+00
-6.559747e+01,-6.265721e+00
-6.410508e+01,-6.329080e+00
-6.261268e+01,nan
-6.112029e+01,-6.406237e+00
-5.962790e+01,-6.489788e+00
-5.813550e+01,-6.574844e+00
-5.664311e+01,nan
-5.515071e+01,-6.676845e+00
-5.365832e+01,-6.743429e+00
-5.216593e+01,-6.864672e+00
-5.067353e+01,nan
-4.918114e+01,-7.027400e+00
-4.768875e+01,-7.043152e+00
-4.619635e+01,-7.199184e+00
-4.470396e+01,nan
-4.321157e+01,-7.347169e+00
-4.171917e+01,-7.484247e+00
-4.022678e+01,-7.625612e+00
-3.873439e+01,-7.767309e+00
-3.724199e+01,nan
-3.574960e+01,-7.913209e+00
-3.425721e+01,-8.069698e+00
-3.276481e+01,-8.240268e+00
-3.127242e+01,nan
-2.978003e+01,-8.420893e+00
-2.828763e+01,-8.599205e+00
-2.679524e+01,-8.780907e+00
-2.530285e+01,nan
-2.381045e+01,-8.976021e+00
-2.231806e+01,-9.183371e+00
-2.082566e+01,-9.396343e+00
-1.933327e+01,nan
-1.784088e+01,-9.605866e+00
-1.634848e+01,-9.811250e+00
-1.485609e+01,-1.002045e+01
-1.336370e+01,-1.024212e+01
-1.187130e+01,nan
-1.037891e+01,-1.048079e+01
-8.886517e+00,-1.078537e+01
-7.394123e+00,-1.111827e+01
-5.901730e+00,nan
-4.409336e+00,-1.172484e+01
-2.916943e+00,-1.174500e+01
-1.424549e+00,-1.959200e+01
6.784439e-02,nan
1.560238e+00,-6.995927e+00
3.052631e+00,-1.308982e+01
4.545025e+00,-1.330272e+01
6.037418e+00,nan
7.529812e+00,-1.415011e+01
9.022205e+00,-1.463384e+01
1.051460e+01,-1.511799e+01
1.200699e+01,nan
1.349939e+01,-1.557183e+01
1.499178e+01,-1.604655e+01
1.648417e+01,-1.654937e+01
1.797657e+01,nan
1.946896e+01,-1.708887e+01
2.096135e+01,-1.766484e+01
2.245375e+01,-1.828175e+01
2.394614e+01,nan
2.543853e+01,-1.896104e+01
2.693093e+01,-1.970034e+01
2.842332e+01,-2.050496e+01
2.991571e+01,nan
3.140811e+01,-2.139376e+01
3.290050e+01,-2.238585e+01
3.439289e+01,-2.351075e+01
3.588529e+01,-3.111161e+01
3.737768e+01,-2.424603e+01
3.887008e+01,-2.630553e+01
4.036247e+01,-2.809188e+01
4.185486e+01,-3.086300e+01
4.334726e+01,-3.024256e+01
4.483965e+01,-3.288051e+01
4.633204e+01,-3.858764e+01
4.782444e+01,-4.145271e+01
4.931683e+01,nan
5.080922e+01,-5.814583e+01
5.230162e+01,-5.549174e+01
5.379401e+01,-1.833248e+02
