x,S11
-9.401164e+01,-1.411916e+01
-9.251864e+01,-1.095110e+01
-9.102564e+01,-9.137862e+00
-8.953265e+01,-7.928977e+00
-8.803965e+01,-7.191383e+00
-8.654666e+01,nan
-8.505366e+01,-6.571838e+00
-8.356066e+01,-6.016482e+00
-8.206767e+01,-5.755802e+00
-8.057467e+01,-5.573072e+00
-7.908168e+01,nan
-7.758868e+01,-5.441665e+00
-7.609569e+01,-5.366321e+00
-7.460269e+01,-5.559378e+00
-7.310969e+01,-6.139348e+00
-7.161670e+01,-1.294038e+01
-7.012370e+01,nan
-6.863071e+01,-8.773868e-01
-6.713771e+01,-6.069160e+00
-6.564471e+01,-6.049727e+00
-6.415172e+01,nan
-6.265872e+01,-6.623048e+00
-6.116573e+01,-6.880502e+00
-5.967273e+01,-7.120991e+00
-5.817974e+01,nan
-5.668674e+01,-7.319768e+00
-5.519374e+01,-7.513957e+00
-5.370075e+01,-7.711751e+00
-5.220775e+01,nan
-5.071476e+01,-7.917975e+00
-4.922176e+01,-8.130051e+00
-4.772877e+01,-8.347273e+00
-4.623577e+01,nan
-4.474277e+01,-8.569062e+00
-4.324978e+01,-8.794434e+00
-4.175678e+01,-9.022626e+00
-4.026379e+01,nan
-3.877079e+01,-9.253052e+00
-3.727779e+01,-9.485292e+00
-3.578480e+01,-9.719062e+00
-3.429180e+01,nan
-3.279881e+01,-9.954195e+00
-3.130581e+01,-1.019062e+01
-2.981282e+01,-1.042834e+01
-2.831982e+01,nan
-2.682682e+01,-1.066743e+01
-2.533383e+01,-1.090806e+01
-2.384083e+01,-1.115027e+01
-2.234784e+01,nan
-2.085484e+01,-1.139478e+01
-1.936185e+01,-1.163930e+01
-1.786885e+01,-1.188703e+01
-1.637585e+01,nan
-1.488286e+01,-1.214042e+01
-1.338986e+01,-1.239658e+01
-1.189687e+01,-1.265551e+01
-1.040387e+01,nan
-8.910875e+00,-1.291853e+01
-7.417879e+00,-1.318620e+01
-5.924883e+00,-1.345907e+01
-4.431887e+00,nan
-2.938891e+00,-1.373773e+01
-1.445896e+00,-1.402288e+01
4.710012e-02,-1.431525e+01
1.540096e+00,nan
3.033092e+00,-1.461613e+01
4.526088e+00,-1.492665e+01
6.019083e+00,-1.525923e+01
7.512079e+00,nan
9.005075e+00,-1.559306e+01
1.049807e+01,-1.603064e+01
1.199107e+01,-1.616549e+01
1.348406e+01,nan
1.497706e+01,-1.663429e+01
1.647005e+01,-1.712004e+01
1.796305e+01,-1.748779e+01
1.945605e+01,nan
2.094904e+01,-1.792944e+01
2.244204e+01,-1.841175e+01
2.393503e+01,-1.892658e+01
2.542803e+01,nan
2.692102e+01,-1.948664e+01
2.841402e+01,-2.010045e+01
2.990702e+01,-2.078089e+01
3.140001e+01,nan
3.289301e+01,-2.154456e+01
3.438600e+01,-2.241479e+01
3.587900e+01,-2.342177e+01
3.737200e+01,nan
3.886499e+01,-2.461722e+01
4.035799e+01,-2.605055e+01
4.185098e+01,-2.789946e+01
4.334398e+01,nan
4.483697e+01,-3.010476e+01
4.632997e+01,-3.386716e+01
4.782297e+01,-3.679851e+01
4.931596e+01,nan
5.080896e+01,-5.148561e+01
5.230195e+01,-4.859692e+01
5.379495e+01,-1.564237e+02
