x,S12
-9.395295e+01,1.045933e+01
-9.246055e+01,9.451347e+00
-9.096816e+01,8.175514e+00
-8.947577e+01,6.975874e+00
-8.798337e+01,nan
-8.649098e+01,6.140022e+00
-8.499858e+01,5.566284e+00
-8.350619e+01,5.175079e+00
-8.201380e+01,nan
-8.052140e+01,4.903704e+00
-7.902901e+01,4.717174e+00
-7.753662e+01,4.593916e+00
-7.604422e+01,nan
-7.455183e+01,4.517266e+00
-7.305944e+01,4.475356e+00
-7.156704e+01,4.457242e+00
-7.007465e+01,nan
-6.858226e+01,4.456559e+00
-6.708986e+01,4.471023e+00
-6.559747e+01,4.500097e+00
-6.410508e+01,4.541476e+00
-6.261268e+01,nan
-6.112029e+01,4.593018e+00
-5.962790e+01,4.647657e+00
-5.813550e+01,4.712304e+00
-5.664311e+01,nan
-5.515071e+01,4.781125e+00
-5.365832e+01,4.827874e+00
-5.216593e+01,4.970061e+00
-5.067353e+01,nan
-4.918114e+01,4.991910e+00
-4.768875e+01,5.091573e+00
-4.619635e+01,5.201552e+00
-4.470396e+01,nan
-4.321157e+01,5.301542e+00
-4.171917e+01,5.408623e+00
-4.022678e+01,5.519284e+00
-3.873439e+01,5.633435e+00
-3.724199e+01,nan
-3.574960e+01,5.755673e+00
-3.425721e+01,5.886868e+00
-3.276481e+01,6.029022e+00
-3.127242e+01,nan
-2.978003e+01,6.175914e+00
-2.828763e+01,6.327821e+00
-2.679524e+01,6.492878e+00
-2.530285e+01,nan
-2.381045e+01,6.671883e+00
-2.231806e+01,6.865134e+00
-2.082566e+01,7.071345e+00
-1.933327e+01,nan
-1.784088e+01,7.293314e+00
-1.634848e+01,7.541121e+00
-1.485609e+01,7.830349e+00
-1.336370e+01,8.181653e+00
-1.187130e+01,nan
-1.037891e+01,8.637786e+00
-8.886517e+00,9.273961e+00
-7.394123e+00,1.025166e+01
-5.901730e+00,nan
-4.409336e+00,1.177231e+01
-2.916943e+00,1.641156e+01
-1.424549e+00,3.293512e+01
6.784439e-02,nan
1.560238e+00,4.209503e+01
3.052631e+00,3.285713e+01
4.545025e+00,2.790006e+01
6.037418e+00,nan
7.529812e+00,2.521037e+01
9.022205e+00,2.345192e+01
1.051460e+01,2.227392e+01
1.200699e+01,nan
1.349939e+01,2.145716e+01
1.499178e+01,2.088584e+01
1.648417e+01,2.048736e+01
1.797657e+01,nan
1.946896e+01,2.021855e+01
2.096135e+01,2.005113e+01
2.245375e+01,1.997441e+01
2.394614e+01,nan
2.543853e+01,1.998353e+01
2.693093e+01,2.006292e+01
2.842332e+01,2.021902e+01
2.991571e+01,nan
3.140811e+01,2.045688e+01
3.290050e+01,2.078583e+01
3.439289e+01,2.122098e+01
3.588529e+01,3.509365e+01
3.737768e+01,2.062656e+01
3.887008e+01,2.251455e+01
4.036247e+01,2.348169e+01
4.185486e+01,2.822033e+01
4.334726e+01,2.273695e+01
4.483965e+01,2.642791e+01
4.633204e+01,2.868308e+01
4.782444e+01,3.206927e+01
4.931683e+01,nan
5.080922e+01,3.749087e+01
5.230162e+01,4.845966e+01
5.379401e+01,4.491276e+01
