x,Mu
-9.396330e+01,1.925641e+00
-9.247077e+01,2.052516e+00
-9.097824e+01,2.513457e+00
-8.948571e+01,2.659501e+00
-8.799318e+01,nan
-8.650065e+01,2.808346e+00
-8.500812e+01,2.883827e+00
-8.351559e+01,2.927997e+00
-8.202306e+01,nan
-8.053054e+01,2.924981e+00
-7.903801e+01,2.878853e+00
-7.754548e+01,2.810469e+00
-7.605295e+01,2.721823e+00
-7.456042e+01,nan
-7.306789e+01,2.604114e+00
-7.157536e+01,2.450725e+00
-7.008283e+01,2.102595e+00
-6.859030e+01,nan
-6.709777e+01,2.394964e+00
-6.560524e+01,2.571847e+00
-6.411271e+01,2.068421e+00
-6.262018e+01,nan
-6.112765e+01,2.047659e+00
-5.963512e+01,1.963802e+00
-5.814260e+01,1.857374e+00
-5.665007e+01,1.759681e+00
-5.515754e+01,nan
-5.366501e+01,1.674342e+00
-5.217248e+01,1.602108e+00
-5.067995e+01,1.535413e+00
-4.918742e+01,nan
-4.769489e+01,1.474802e+00
-4.620236e+01,1.423458e+00
-4.470983e+01,1.378417e+00
-4.321730e+01,1.338803e+00
-4.172477e+01,nan
-4.023224e+01,1.309026e+00
-3.873971e+01,1.288435e+00
-3.724718e+01,1.280298e+00
-3.575466e+01,nan
-3.426213e+01,1.277831e+00
-3.276960e+01,1.347552e+00
-3.127707e+01,1.292072e+00
-2.978454e+01,nan
-2.829201e+01,1.454983e+00
-2.679948e+01,7.746305e-01
-2.530695e+01,6.444305e-01
-2.381442e+01,nan
-2.232189e+01,6.369046e-01
-2.082936e+01,6.409877e-01
-1.933683e+01,6.491404e-01
-1.784430e+01,nan
-1.635177e+01,6.566123e-01
-1.485924e+01,6.622587e-01
-1.336672e+01,6.660329e-01
-1.187419e+01,nan
-1.038166e+01,6.681756e-01
-8.889127e+00,6.690021e-01
-7.396598e+00,6.688159e-01
-5.904069e+00,6.559789e-01
-4.411539e+00,6.689678e-01
-2.919010e+00,6.666510e-01
-1.426481e+00,6.651698e-01
6.604856e-02,6.822789e-01
1.558578e+00,6.599116e-01
3.051107e+00,6.618066e-01
4.543637e+00,6.602505e-01
6.036166e+00,6.791862e-01
7.528695e+00,6.549173e-01
9.021225e+00,6.575143e-01
1.051375e+01,6.564350e-01
1.200628e+01,6.876919e-01
1.349881e+01,6.454375e-01
1.499134e+01,6.549381e-01
1.648387e+01,6.545106e-01
1.797640e+01,6.731048e-01
1.946893e+01,6.437759e-01
2.096146e+01,6.544360e-01
2.245399e+01,6.547931e-01
2.394652e+01,6.573441e-01
2.543905e+01,6.457117e-01
2.693158e+01,6.560607e-01
2.842411e+01,6.573328e-01
2.991664e+01,6.555852e-01
3.140916e+01,nan
3.290169e+01,6.579518e-01
3.439422e+01,6.637598e-01
3.588675e+01,6.636165e-01
3.737928e+01,nan
3.887181e+01,6.649180e-01
4.036434e+01,6.679465e-01
4.185687e+01,6.690297e-01
4.334940e+01,nan
4.484193e+01,6.744668e-01
4.633446e+01,6.691369e-01
4.782699e+01,6.835633e-01
4.931952e+01,nan
5.081205e+01,6.525801e-01
5.230458e+01,6.424034e-01
5.379710e+01,3.116602e-01
