x,S12
-9.381683e+01,4.537164e+01
-9.232567e+01,4.011693e+01
-9.083451e+01,3.560351e+01
-8.934335e+01,3.166659e+01
-8.785220e+01,nan
-8.636104e+01,2.873830e+01
-8.486988e+01,2.656013e+01
-8.337872e+01,2.489478e+01
-8.188756e+01,nan
-8.039641e+01,2.359634e+01
-7.890525e+01,2.255821e+01
-7.741409e+01,2.171728e+01
-7.592293e+01,nan
-7.443177e+01,2.101884e+01
-7.294062e+01,2.049650e+01
-7.144946e+01,1.985575e+01
-6.995830e+01,nan
-6.846714e+01,1.915651e+01
-6.697598e+01,1.942608e+01
-6.548482e+01,1.852620e+01
-6.399367e+01,1.842986e+01
-6.250251e+01,nan
-6.101135e+01,1.818231e+01
-5.952019e+01,1.790870e+01
-5.802903e+01,1.767114e+01
-5.653788e+01,nan
-5.504672e+01,1.746145e+01
-5.355556e+01,1.729037e+01
-5.206440e+01,1.715819e+01
-5.057324e+01,nan
-4.908209e+01,1.707184e+01
-4.759093e+01,1.704417e+01
-4.609977e+01,1.709797e+01
-4.460861e+01,nan
-4.311745e+01,1.726879e+01
-4.162629e+01,1.764317e+01
-4.013514e+01,1.831990e+01
-3.864398e+01,1.977510e+01
-3.715282e+01,nan
-3.566166e+01,2.260971e+01
-3.417050e+01,1.736734e+01
-3.267935e+01,1.141360e+01
-3.118819e+01,nan
-2.969703e+01,9.879739e+00
-2.820587e+01,9.940159e+00
-2.671471e+01,1.017650e+01
-2.522355e+01,nan
-2.373240e+01,1.046787e+01
-2.224124e+01,1.075078e+01
-2.075008e+01,1.101356e+01
-1.925892e+01,nan
-1.776776e+01,1.125559e+01
-1.627661e+01,1.148058e+01
-1.478545e+01,1.168995e+01
-1.329429e+01,nan
-1.180313e+01,1.188984e+01
-1.031197e+01,1.208057e+01
-8.820815e+00,1.226396e+01
-7.329657e+00,nan
-5.838499e+00,1.244445e+01
-4.347341e+00,1.262302e+01
-2.856183e+00,1.280107e+01
-1.365025e+00,nan
1.261336e-01,1.298001e+01
1.617292e+00,1.316209e+01
3.108450e+00,1.335074e+01
4.599608e+00,1.354890e+01
6.090766e+00,nan
7.581924e+00,1.375903e+01
9.073082e+00,1.397957e+01
1.056424e+01,1.421597e+01
1.205540e+01,nan
1.354656e+01,1.446919e+01
1.503771e+01,1.473973e+01
1.652887e+01,1.503305e+01
1.802003e+01,nan
1.951119e+01,1.535249e+01
2.100235e+01,1.570356e+01
2.249351e+01,1.609336e+01
2.398466e+01,nan
2.547582e+01,1.652362e+01
2.696698e+01,1.700007e+01
2.845814e+01,1.737456e+01
2.994930e+01,nan
3.144045e+01,1.804227e+01
3.293161e+01,1.877405e+01
3.442277e+01,1.945542e+01
3.591393e+01,nan
3.740509e+01,2.037152e+01
3.889625e+01,2.142011e+01
4.038740e+01,2.271968e+01
4.187856e+01,nan
4.336972e+01,2.435775e+01
4.486088e+01,2.649167e+01
4.635204e+01,2.944937e+01
4.784319e+01,4.299903e+01
4.933435e+01,3.281130e+01
5.082551e+01,4.076838e+01
5.231667e+01,5.589834e+01
5.380783e+01,4.829318e+01
