x,S11
-9.394464e+01,-2.447550e+01
-9.245157e+01,-1.798637e+01
-9.095850e+01,-1.395431e+01
-8.946543e+01,-1.155467e+01
-8.797236e+01,-1.507133e+01
-8.647929e+01,-1.021521e+01
-8.498622e+01,-9.155142e+00
-8.349315e+01,-8.411611e+00
-8.200008e+01,nan
-8.050701e+01,-7.927498e+00
-7.901395e+01,-7.638068e+00
-7.752088e+01,-7.493101e+00
-7.602781e+01,nan
-7.453474e+01,-7.456334e+00
-7.304167e+01,-7.506176e+00
-7.154860e+01,-7.622267e+00
-7.005553e+01,nan
-6.856246e+01,-7.787940e+00
-6.706939e+01,-7.992696e+00
-6.557632e+01,-8.234621e+00
-6.408326e+01,nan
-6.259019e+01,-8.500634e+00
-6.109712e+01,-8.781765e+00
-5.960405e+01,-9.076823e+00
-5.811098e+01,nan
-5.661791e+01,-9.381639e+00
-5.512484e+01,-9.690987e+00
-5.363177e+01,-1.000325e+01
-5.213870e+01,nan
-5.064564e+01,-1.032613e+01
-4.915257e+01,-1.065118e+01
-4.765950e+01,-1.097342e+01
-4.616643e+01,-1.111063e+01
-4.467336e+01,-1.573490e+01
-4.318029e+01,-1.161675e+01
-4.168722e+01,-1.193183e+01
-4.019415e+01,-1.224662e+01
-3.870108e+01,nan
-3.720801e+01,-1.257180e+01
-3.571495e+01,-1.288727e+01
-3.422188e+01,-1.320434e+01
-3.272881e+01,nan
-3.123574e+01,-1.353936e+01
-2.974267e+01,-1.387129e+01
-2.824960e+01,-1.419655e+01
-2.675653e+01,nan
-2.526346e+01,-1.443972e+01
-2.377039e+01,-1.482124e+01
-2.227733e+01,-1.507364e+01
-2.078426e+01,nan
-1.929119e+01,-1.539686e+01
-1.779812e+01,-1.573674e+01
-1.630505e+01,-1.607049e+01
-1.481198e+01,nan
-1.331891e+01,-1.639630e+01
-1.182584e+01,-1.672317e+01
-1.033277e+01,-1.706893e+01
-8.839704e+00,nan
-7.346635e+00,-1.741467e+01
-5.853566e+00,-1.776303e+01
-4.360498e+00,-1.811927e+01
-2.867429e+00,-1.848347e+01
-1.374360e+00,nan
1.187094e-01,-1.885124e+01
1.611778e+00,-1.922705e+01
3.104847e+00,-1.962933e+01
4.597916e+00,nan
6.090985e+00,-2.004359e+01
7.584054e+00,-2.046452e+01
9.077123e+00,-2.090410e+01
1.057019e+01,nan
1.206326e+01,-2.136123e+01
1.355633e+01,-2.183499e+01
1.504940e+01,-2.232836e+01
1.654247e+01,nan
1.803554e+01,-2.286531e+01
1.952861e+01,-2.343843e+01
2.102167e+01,-2.403825e+01
2.251474e+01,nan
2.400781e+01,-2.468629e+01
2.550088e+01,-2.538699e+01
2.699395e+01,-2.614893e+01
2.848702e+01,nan
2.998009e+01,-2.698275e+01
3.147316e+01,-2.793398e+01
3.296623e+01,-2.901721e+01
3.445930e+01,nan
3.595236e+01,-3.024831e+01
3.744543e+01,-3.169602e+01
3.893850e+01,-3.343059e+01
4.043157e+01,-3.556609e+01
4.192464e+01,nan
4.341771e+01,-3.823170e+01
4.491078e+01,-4.191188e+01
4.640385e+01,-4.680976e+01
4.789692e+01,nan
4.938999e+01,-5.883426e+01
5.088305e+01,-6.357766e+01
5.237612e+01,-9.041949e+01
5.386919e+01,-1.775895e+02
